"peak_number","unique_id","compounds_id","name","formula","annot_source_predicted_compositions","annot_source_mz_cloud_search","annot_source_mass_list_search","annot_delta_mass_ppm","calc_mw","m_z","rt_min","area_max","number_mz_cloud_results","mz_cloud_best_match","mz_cloud_best_match_confidence","ms2","reference_ion","sample","group_area","peak_rating","replicate","sample_location","sample_name","mass_list_name","mass_list_match"
24064,"Metampicillin_BTM00755_15.173",61694,"Metampicillin_BTM00755","C17 H19 N3 O5 S","Not the top hit","Invalid mass","Full match",-1.82,377.10385,378.11113,15.173,411222.39130933,2,82.2,9.1,"PreferredDDA","[M+H]+1","a22_b",258505.514034364,7.4,"b","a22","11-bottom-half","itnantibiotic_cyp_metabolites","Multiple matches found"
24064,"Metampicillin_BTM00755_15.173",61694,"Metampicillin_BTM00755","C17 H19 N3 O5 S","Not the top hit","Invalid mass","Full match",-1.82,377.10385,378.11113,15.173,411222.39130933,2,82.2,9.1,"PreferredDDA","[M+H]+1","a46_a",201411.137155568,7.4,"a","a46","25-bottom-half","itnantibiotic_cyp_metabolites","Multiple matches found"
24064,"Metampicillin_BTM00755_15.173",61694,"Metampicillin_BTM00755","C17 H19 N3 O5 S","Not the top hit","Invalid mass","Full match",-1.82,377.10385,378.11113,15.173,411222.39130933,2,82.2,9.1,"PreferredDDA","[M+H]+1","a46_b",189535.875764668,7.4,"b","a46","25-bottom-half","itnantibiotic_cyp_metabolites","Multiple matches found"
24064,"Metampicillin_BTM00755_15.173",61694,"Metampicillin_BTM00755","C17 H19 N3 O5 S","Not the top hit","Invalid mass","Full match",-1.82,377.10385,378.11113,15.173,411222.39130933,2,82.2,9.1,"PreferredDDA","[M+H]+1","a54_a",383525.359522284,8.3,"a","a54","29-top-half","itnantibiotic_cyp_metabolites","Multiple matches found"
24064,"Metampicillin_BTM00755_15.173",61694,"Metampicillin_BTM00755","C17 H19 N3 O5 S","Not the top hit","Invalid mass","Full match",-1.82,377.10385,378.11113,15.173,411222.39130933,2,82.2,9.1,"PreferredDDA","[M+H]+1","a54_b",411222.39130933,7.7,"b","a54","29-top-half","itnantibiotic_cyp_metabolites","Multiple matches found"
24560,"Mevastatin_BTM02883_10.849",87372,"Mevastatin_BTM02883","C23 H32 O5","No match","Not the top hit","Full match",-2.68,388.22393,406.25843,10.849,236432.580862709,4,79.9,9,"PreferredDDA","[M+NH4]+1","a50_a",183402.682391878,7.9,"a","a50","29-middle-quarter","itnantibiotic_cyp_metabolites","Multiple matches found"
24560,"Mevastatin_BTM02883_10.849",87372,"Mevastatin_BTM02883","C23 H32 O5","No match","Not the top hit","Full match",-2.68,388.22393,406.25843,10.849,236432.580862709,4,79.9,9,"PreferredDDA","[M+NH4]+1","a50_b",236432.580862709,7.4,"b","a50","29-middle-quarter","itnantibiotic_cyp_metabolites","Multiple matches found"
24560,"Mevastatin_BTM02883_10.849",87372,"Mevastatin_BTM02883","C23 H32 O5","No match","Not the top hit","Full match",-2.68,388.22393,406.25843,10.849,236432.580862709,4,79.9,9,"PreferredDDA","[M+NH4]+1","a51_a",186355.115647945,5.2,"a","a51","29-top-quarter","itnantibiotic_cyp_metabolites","Multiple matches found"
24560,"Mevastatin_BTM02883_10.849",87372,"Mevastatin_BTM02883","C23 H32 O5","No match","Not the top hit","Full match",-2.68,388.22393,406.25843,10.849,236432.580862709,4,79.9,9,"PreferredDDA","[M+NH4]+1","a51_b",177815.659239879,7.9,"b","a51","29-top-quarter","itnantibiotic_cyp_metabolites","Multiple matches found"
24655,"Minocycline_BTM04893_20.227",17686,"Minocycline_BTM04893","C21 H20 N2 O8","No match","Invalid mass","Full match",-0.57,428.12172,429.129,20.227,1436791.11000982,2,61.6,8.1,"PreferredDDA","[M+H]+1","a2_a",223562.519822607,8.5,"a","a2","01-middle-quarter","itnantibiotic_cyp_metabolites","Multiple matches found"
24655,"Minocycline_BTM04893_20.227",17686,"Minocycline_BTM04893","C21 H20 N2 O8","No match","Invalid mass","Full match",-0.57,428.12172,429.129,20.227,1436791.11000982,2,61.6,8.1,"PreferredDDA","[M+H]+1","a2_b",350910.593734786,6.1,"b","a2","01-middle-quarter","itnantibiotic_cyp_metabolites","Multiple matches found"
24655,"Minocycline_BTM04893_20.227",17686,"Minocycline_BTM04893","C21 H20 N2 O8","No match","Invalid mass","Full match",-0.57,428.12172,429.129,20.227,1436791.11000982,2,61.6,8.1,"PreferredDDA","[M+H]+1","a46_a",398916.196495337,5.5,"a","a46","25-bottom-half","itnantibiotic_cyp_metabolites","Multiple matches found"
24655,"Minocycline_BTM04893_20.227",17686,"Minocycline_BTM04893","C21 H20 N2 O8","No match","Invalid mass","Full match",-0.57,428.12172,429.129,20.227,1436791.11000982,2,61.6,8.1,"PreferredDDA","[M+H]+1","a46_b",316238.693924769,7.7,"b","a46","25-bottom-half","itnantibiotic_cyp_metabolites","Multiple matches found"
24679,"Mitomycin_BTM04453_9.886",72045,"Mitomycin_BTM04453","C15 H20 N4 O5","No match","Invalid mass","Full match",-3.44,336.14221,337.1495,9.886,327815.305088396,13,82,9.1,"PreferredDDA","[M+H]+1","a1_a",233818.08740133,6.8,"a","a1","01-bottom-quarter","itnantibiotic_cyp_metabolites","Multiple matches found"
24679,"Mitomycin_BTM04453_9.886",72045,"Mitomycin_BTM04453","C15 H20 N4 O5","No match","Invalid mass","Full match",-3.44,336.14221,337.1495,9.886,327815.305088396,13,82,9.1,"PreferredDDA","[M+H]+1","a1_b",237502.56927745,7.9,"b","a1","01-bottom-quarter","itnantibiotic_cyp_metabolites","Multiple matches found"
24679,"Mitomycin_BTM04453_9.886",72045,"Mitomycin_BTM04453","C15 H20 N4 O5","No match","Invalid mass","Full match",-3.44,336.14221,337.1495,9.886,327815.305088396,13,82,9.1,"PreferredDDA","[M+H]+1","a10_a",162699.07621677,5.8,"a","a10","04-bottom-half","itnantibiotic_cyp_metabolites","Multiple matches found"
24679,"Mitomycin_BTM04453_9.886",72045,"Mitomycin_BTM04453","C15 H20 N4 O5","No match","Invalid mass","Full match",-3.44,336.14221,337.1495,9.886,327815.305088396,13,82,9.1,"PreferredDDA","[M+H]+1","a10_b",233047.788230868,7.9,"b","a10","04-bottom-half","itnantibiotic_cyp_metabolites","Multiple matches found"
24679,"Mitomycin_BTM04453_9.886",72045,"Mitomycin_BTM04453","C15 H20 N4 O5","No match","Invalid mass","Full match",-3.44,336.14221,337.1495,9.886,327815.305088396,13,82,9.1,"PreferredDDA","[M+H]+1","a2_a",297354.47739908,7.2,"a","a2","01-middle-quarter","itnantibiotic_cyp_metabolites","Multiple matches found"
24679,"Mitomycin_BTM04453_9.886",72045,"Mitomycin_BTM04453","C15 H20 N4 O5","No match","Invalid mass","Full match",-3.44,336.14221,337.1495,9.886,327815.305088396,13,82,9.1,"PreferredDDA","[M+H]+1","a2_b",288250.244520369,6.6,"b","a2","01-middle-quarter","itnantibiotic_cyp_metabolites","Multiple matches found"
24679,"Mitomycin_BTM04453_9.886",72045,"Mitomycin_BTM04453","C15 H20 N4 O5","No match","Invalid mass","Full match",-3.44,336.14221,337.1495,9.886,327815.305088396,13,82,9.1,"PreferredDDA","[M+H]+1","a3_a",145533.254983456,7.4,"a","a3","01-top-quarter","itnantibiotic_cyp_metabolites","Multiple matches found"
24679,"Mitomycin_BTM04453_9.886",72045,"Mitomycin_BTM04453","C15 H20 N4 O5","No match","Invalid mass","Full match",-3.44,336.14221,337.1495,9.886,327815.305088396,13,82,9.1,"PreferredDDA","[M+H]+1","a3_b",241945.058570814,5.8,"b","a3","01-top-quarter","itnantibiotic_cyp_metabolites","Multiple matches found"
24679,"Mitomycin_BTM04453_9.886",72045,"Mitomycin_BTM04453","C15 H20 N4 O5","No match","Invalid mass","Full match",-3.44,336.14221,337.1495,9.886,327815.305088396,13,82,9.1,"PreferredDDA","[M+H]+1","a34_a",126863.341214714,7.9,"a","a34","18-bottom-half","itnantibiotic_cyp_metabolites","Multiple matches found"
24679,"Mitomycin_BTM04453_9.886",72045,"Mitomycin_BTM04453","C15 H20 N4 O5","No match","Invalid mass","Full match",-3.44,336.14221,337.1495,9.886,327815.305088396,13,82,9.1,"PreferredDDA","[M+H]+1","a34_b",133649.952019204,7.4,"b","a34","18-bottom-half","itnantibiotic_cyp_metabolites","Multiple matches found"
24679,"Mitomycin_BTM04453_9.886",72045,"Mitomycin_BTM04453","C15 H20 N4 O5","No match","Invalid mass","Full match",-3.44,336.14221,337.1495,9.886,327815.305088396,13,82,9.1,"PreferredDDA","[M+H]+1","a4_a",220610.353027478,8.5,"a","a4","01-bottom-half","itnantibiotic_cyp_metabolites","Multiple matches found"
24679,"Mitomycin_BTM04453_9.886",72045,"Mitomycin_BTM04453","C15 H20 N4 O5","No match","Invalid mass","Full match",-3.44,336.14221,337.1495,9.886,327815.305088396,13,82,9.1,"PreferredDDA","[M+H]+1","a4_b",327815.305088396,6.6,"b","a4","01-bottom-half","itnantibiotic_cyp_metabolites","Multiple matches found"
24679,"Mitomycin_BTM04453_9.886",72045,"Mitomycin_BTM04453","C15 H20 N4 O5","No match","Invalid mass","Full match",-3.44,336.14221,337.1495,9.886,327815.305088396,13,82,9.1,"PreferredDDA","[M+H]+1","a46_a",131825.207006818,6.8,"a","a46","25-bottom-half","itnantibiotic_cyp_metabolites","Multiple matches found"
24679,"Mitomycin_BTM04453_9.886",72045,"Mitomycin_BTM04453","C15 H20 N4 O5","No match","Invalid mass","Full match",-3.44,336.14221,337.1495,9.886,327815.305088396,13,82,9.1,"PreferredDDA","[M+H]+1","a46_b",127446.899478854,6.3,"b","a46","25-bottom-half","itnantibiotic_cyp_metabolites","Multiple matches found"
24679,"Mitomycin_BTM04453_9.886",72045,"Mitomycin_BTM04453","C15 H20 N4 O5","No match","Invalid mass","Full match",-3.44,336.14221,337.1495,9.886,327815.305088396,13,82,9.1,"PreferredDDA","[M+H]+1","a6_a",223567.68274663,8.5,"a","a6","01-top-half","itnantibiotic_cyp_metabolites","Multiple matches found"
24679,"Mitomycin_BTM04453_9.886",72045,"Mitomycin_BTM04453","C15 H20 N4 O5","No match","Invalid mass","Full match",-3.44,336.14221,337.1495,9.886,327815.305088396,13,82,9.1,"PreferredDDA","[M+H]+1","a6_b",219002.663240053,7.9,"b","a6","01-top-half","itnantibiotic_cyp_metabolites","Multiple matches found"
24853,"Moxifloxacin_BTM04364_13.889",95066,"Moxifloxacin_BTM04364","C20 H22 F N3 O4","No match","No results","Full match",1.61,387.16006,388.16735,13.889,246390.615830268,0,NA,NA,"NoMSn","[M+H]+1","a49_a",119713.983770422,7.1,"a","a49","29-bottom-quarter","itnantibiotic_cyp_metabolites","Single match found"
24853,"Moxifloxacin_BTM04364_13.889",95066,"Moxifloxacin_BTM04364","C20 H22 F N3 O4","No match","No results","Full match",1.61,387.16006,388.16735,13.889,246390.615830268,0,NA,NA,"NoMSn","[M+H]+1","a49_b",166791.554547825,5.8,"b","a49","29-bottom-quarter","itnantibiotic_cyp_metabolites","Single match found"
24894,"Mucidin_BTM03176_14.913",10315,"Mucidin_BTM03176","C16 H18 O4","Not the top hit","Unused","Full match",1.22,274.12084,275.12794,14.913,2783594.3587043,2,77.5,48.6,"PreferredDDA","[M+H]+1","a2_a",1619435.32624514,7.8,"a","a2","01-middle-quarter","itnantibiotic_cyp_metabolites","Multiple matches found"
24894,"Mucidin_BTM03176_14.913",10315,"Mucidin_BTM03176","C16 H18 O4","Not the top hit","Unused","Full match",1.22,274.12084,275.12794,14.913,2783594.3587043,2,77.5,48.6,"PreferredDDA","[M+H]+1","a2_b",1766834.31840524,7.8,"b","a2","01-middle-quarter","itnantibiotic_cyp_metabolites","Multiple matches found"
24894,"Mucidin_BTM03176_14.913",10315,"Mucidin_BTM03176","C16 H18 O4","Not the top hit","Unused","Full match",1.22,274.12084,275.12794,14.913,2783594.3587043,2,77.5,48.6,"PreferredDDA","[M+H]+1","a22_a",604069.003336202,7.5,"a","a22","11-bottom-half","itnantibiotic_cyp_metabolites","Multiple matches found"
24894,"Mucidin_BTM03176_14.913",10315,"Mucidin_BTM03176","C16 H18 O4","Not the top hit","Unused","Full match",1.22,274.12084,275.12794,14.913,2783594.3587043,2,77.5,48.6,"PreferredDDA","[M+H]+1","a22_b",608352.784192671,7,"b","a22","11-bottom-half","itnantibiotic_cyp_metabolites","Multiple matches found"
24894,"Mucidin_BTM03176_14.913",10315,"Mucidin_BTM03176","C16 H18 O4","Not the top hit","Unused","Full match",1.22,274.12084,275.12794,14.913,2783594.3587043,2,77.5,48.6,"PreferredDDA","[M+H]+1","a28_a",835032.698450528,8,"a","a28","15-bottom-half","itnantibiotic_cyp_metabolites","Multiple matches found"
24894,"Mucidin_BTM03176_14.913",10315,"Mucidin_BTM03176","C16 H18 O4","Not the top hit","Unused","Full match",1.22,274.12084,275.12794,14.913,2783594.3587043,2,77.5,48.6,"PreferredDDA","[M+H]+1","a28_b",986823.339591745,6.4,"b","a28","15-bottom-half","itnantibiotic_cyp_metabolites","Multiple matches found"
24894,"Mucidin_BTM03176_14.913",10315,"Mucidin_BTM03176","C16 H18 O4","Not the top hit","Unused","Full match",1.22,274.12084,275.12794,14.913,2783594.3587043,2,77.5,48.6,"PreferredDDA","[M+H]+1","a40_a",206077.905290527,7.4,"a","a40","22-bottom-half","itnantibiotic_cyp_metabolites","Multiple matches found"
24894,"Mucidin_BTM03176_14.913",10315,"Mucidin_BTM03176","C16 H18 O4","Not the top hit","Unused","Full match",1.22,274.12084,275.12794,14.913,2783594.3587043,2,77.5,48.6,"PreferredDDA","[M+H]+1","a40_b",199489.627522446,6.8,"b","a40","22-bottom-half","itnantibiotic_cyp_metabolites","Multiple matches found"
24894,"Mucidin_BTM03176_14.913",10315,"Mucidin_BTM03176","C16 H18 O4","Not the top hit","Unused","Full match",1.22,274.12084,275.12794,14.913,2783594.3587043,2,77.5,48.6,"PreferredDDA","[M+H]+1","a46_a",1512049.06888056,6.7,"a","a46","25-bottom-half","itnantibiotic_cyp_metabolites","Multiple matches found"
24894,"Mucidin_BTM03176_14.913",10315,"Mucidin_BTM03176","C16 H18 O4","Not the top hit","Unused","Full match",1.22,274.12084,275.12794,14.913,2783594.3587043,2,77.5,48.6,"PreferredDDA","[M+H]+1","a46_b",1820841.05553113,8.4,"b","a46","25-bottom-half","itnantibiotic_cyp_metabolites","Multiple matches found"
24894,"Mucidin_BTM03176_14.913",10315,"Mucidin_BTM03176","C16 H18 O4","Not the top hit","Unused","Full match",1.22,274.12084,275.12794,14.913,2783594.3587043,2,77.5,48.6,"PreferredDDA","[M+H]+1","a5_a",966393.386888333,7,"a","a5","01-middle-half","itnantibiotic_cyp_metabolites","Multiple matches found"
24894,"Mucidin_BTM03176_14.913",10315,"Mucidin_BTM03176","C16 H18 O4","Not the top hit","Unused","Full match",1.22,274.12084,275.12794,14.913,2783594.3587043,2,77.5,48.6,"PreferredDDA","[M+H]+1","a5_b",985782.256200543,5.9,"b","a5","01-middle-half","itnantibiotic_cyp_metabolites","Multiple matches found"
24894,"Mucidin_BTM03176_14.913",10315,"Mucidin_BTM03176","C16 H18 O4","Not the top hit","Unused","Full match",1.22,274.12084,275.12794,14.913,2783594.3587043,2,77.5,48.6,"PreferredDDA","[M+H]+1","a50_a",2700003.61457421,6.2,"a","a50","29-middle-quarter","itnantibiotic_cyp_metabolites","Multiple matches found"
24894,"Mucidin_BTM03176_14.913",10315,"Mucidin_BTM03176","C16 H18 O4","Not the top hit","Unused","Full match",1.22,274.12084,275.12794,14.913,2783594.3587043,2,77.5,48.6,"PreferredDDA","[M+H]+1","a50_b",2783594.3587043,5.7,"b","a50","29-middle-quarter","itnantibiotic_cyp_metabolites","Multiple matches found"
24894,"Mucidin_BTM03176_14.913",10315,"Mucidin_BTM03176","C16 H18 O4","Not the top hit","Unused","Full match",1.22,274.12084,275.12794,14.913,2783594.3587043,2,77.5,48.6,"PreferredDDA","[M+H]+1","a51_a",2501826.41630658,6.2,"a","a51","29-top-quarter","itnantibiotic_cyp_metabolites","Multiple matches found"
24894,"Mucidin_BTM03176_14.913",10315,"Mucidin_BTM03176","C16 H18 O4","Not the top hit","Unused","Full match",1.22,274.12084,275.12794,14.913,2783594.3587043,2,77.5,48.6,"PreferredDDA","[M+H]+1","a51_b",2672020.53385137,7.8,"b","a51","29-top-quarter","itnantibiotic_cyp_metabolites","Multiple matches found"
24894,"Mucidin_BTM03176_14.913",10315,"Mucidin_BTM03176","C16 H18 O4","Not the top hit","Unused","Full match",1.22,274.12084,275.12794,14.913,2783594.3587043,2,77.5,48.6,"PreferredDDA","[M+H]+1","a52_a",2702770.95624492,8.9,"a","a52","29-bottom-half","itnantibiotic_cyp_metabolites","Multiple matches found"
24894,"Mucidin_BTM03176_14.913",10315,"Mucidin_BTM03176","C16 H18 O4","Not the top hit","Unused","Full match",1.22,274.12084,275.12794,14.913,2783594.3587043,2,77.5,48.6,"PreferredDDA","[M+H]+1","a52_b",2546462.63102633,8.9,"b","a52","29-bottom-half","itnantibiotic_cyp_metabolites","Multiple matches found"
24908,"Mycophenolic acid_BTM02899_11.263",32083,"Mycophenolic acid_BTM02899","C16 H18 O6","No match","Not the top hit","Full match",0.08,306.11036,307.1175,11.263,604871.888118943,8,93.8,9.7,"PreferredDDA","[M+H]+1","a50_a",604871.888118943,9.1,"a","a50","29-middle-quarter","itnantibiotic_cyp_metabolites","Single match found"
24908,"Mycophenolic acid_BTM02899_11.263",32083,"Mycophenolic acid_BTM02899","C16 H18 O6","No match","Not the top hit","Full match",0.08,306.11036,307.1175,11.263,604871.888118943,8,93.8,9.7,"PreferredDDA","[M+H]+1","a50_b",599933.798223203,8.6,"b","a50","29-middle-quarter","itnantibiotic_cyp_metabolites","Single match found"
24909,"Mycophenolic acid_BTM02899_9.797",34575,"Mycophenolic acid_BTM02899","C16 H18 O6","No match","Not the top hit","Full match",-3.18,306.10937,307.11664,9.797,760211.727046195,7,90.5,9.5,"PreferredDDA","[M+H]+1","a2_a",658545.247705164,8,"a","a2","01-middle-quarter","itnantibiotic_cyp_metabolites","Single match found"
24909,"Mycophenolic acid_BTM02899_9.797",34575,"Mycophenolic acid_BTM02899","C16 H18 O6","No match","Not the top hit","Full match",-3.18,306.10937,307.11664,9.797,760211.727046195,7,90.5,9.5,"PreferredDDA","[M+H]+1","a2_b",575919.328796364,9.7,"b","a2","01-middle-quarter","itnantibiotic_cyp_metabolites","Single match found"
24909,"Mycophenolic acid_BTM02899_9.797",34575,"Mycophenolic acid_BTM02899","C16 H18 O6","No match","Not the top hit","Full match",-3.18,306.10937,307.11664,9.797,760211.727046195,7,90.5,9.5,"PreferredDDA","[M+H]+1","a49_a",508283.379126964,7.7,"a","a49","29-bottom-quarter","itnantibiotic_cyp_metabolites","Single match found"
24909,"Mycophenolic acid_BTM02899_9.797",34575,"Mycophenolic acid_BTM02899","C16 H18 O6","No match","Not the top hit","Full match",-3.18,306.10937,307.11664,9.797,760211.727046195,7,90.5,9.5,"PreferredDDA","[M+H]+1","a49_b",542969.679491748,6.4,"b","a49","29-bottom-quarter","itnantibiotic_cyp_metabolites","Single match found"
24909,"Mycophenolic acid_BTM02899_9.797",34575,"Mycophenolic acid_BTM02899","C16 H18 O6","No match","Not the top hit","Full match",-3.18,306.10937,307.11664,9.797,760211.727046195,7,90.5,9.5,"PreferredDDA","[M+H]+1","a52_a",716074.318523582,5.3,"a","a52","29-bottom-half","itnantibiotic_cyp_metabolites","Single match found"
24909,"Mycophenolic acid_BTM02899_9.797",34575,"Mycophenolic acid_BTM02899","C16 H18 O6","No match","Not the top hit","Full match",-3.18,306.10937,307.11664,9.797,760211.727046195,7,90.5,9.5,"PreferredDDA","[M+H]+1","a52_b",545862.626165385,6.4,"b","a52","29-bottom-half","itnantibiotic_cyp_metabolites","Single match found"
24909,"Mycophenolic acid_BTM02899_9.797",34575,"Mycophenolic acid_BTM02899","C16 H18 O6","No match","Not the top hit","Full match",-3.18,306.10937,307.11664,9.797,760211.727046195,7,90.5,9.5,"PreferredDDA","[M+H]+1","a53_a",506992.043690429,8.3,"a","a53","29-middle-half","itnantibiotic_cyp_metabolites","Single match found"
24909,"Mycophenolic acid_BTM02899_9.797",34575,"Mycophenolic acid_BTM02899","C16 H18 O6","No match","Not the top hit","Full match",-3.18,306.10937,307.11664,9.797,760211.727046195,7,90.5,9.5,"PreferredDDA","[M+H]+1","a53_b",526482.473618313,8.6,"b","a53","29-middle-half","itnantibiotic_cyp_metabolites","Single match found"
24909,"Mycophenolic acid_BTM02899_9.797",34575,"Mycophenolic acid_BTM02899","C16 H18 O6","No match","Not the top hit","Full match",-3.18,306.10937,307.11664,9.797,760211.727046195,7,90.5,9.5,"PreferredDDA","[M+H]+1","a54_a",565839.143809689,5.3,"a","a54","29-top-half","itnantibiotic_cyp_metabolites","Single match found"
24909,"Mycophenolic acid_BTM02899_9.797",34575,"Mycophenolic acid_BTM02899","C16 H18 O6","No match","Not the top hit","Full match",-3.18,306.10937,307.11664,9.797,760211.727046195,7,90.5,9.5,"PreferredDDA","[M+H]+1","a54_b",569607.248389079,8.6,"b","a54","29-top-half","itnantibiotic_cyp_metabolites","Single match found"
24929,"Myxothiazol_BTM02916_10.864",134943,"Myxothiazol_BTM02916","C25 H31 N3 O3 S2","No match","Invalid mass","Full match",3.01,485.18214,486.18942,10.864,154732.686633099,1,72.1,50.9,"PreferredDDA","[M+H]+1","a1_a",154732.686633099,5.2,"a","a1","01-bottom-quarter","itnantibiotic_cyp_metabolites","Multiple matches found"
24929,"Myxothiazol_BTM02916_10.864",134943,"Myxothiazol_BTM02916","C25 H31 N3 O3 S2","No match","Invalid mass","Full match",3.01,485.18214,486.18942,10.864,154732.686633099,1,72.1,50.9,"PreferredDDA","[M+H]+1","a1_b",128258.608940434,7.4,"b","a1","01-bottom-quarter","itnantibiotic_cyp_metabolites","Multiple matches found"
25442,"N-(6-Aminohexyl)-5-chlor-1-naphthalensulfonamid_BTM02737_15.34",42206,"N-(6-Aminohexyl)-5-chlor-1-naphthalensulfonamid_BTM02737","C16 H21 Cl N2 O3 S","No match","Invalid mass","Full match",1.35,356.09662,357.1039,15.34,726760.520848538,4,87,9.3,"PreferredDDA","[M+H]+1","a22_a",281268.207462571,7.7,"a","a22","11-bottom-half","itnantibiotic_cyp_metabolites","Multiple matches found"
25442,"N-(6-Aminohexyl)-5-chlor-1-naphthalensulfonamid_BTM02737_15.34",42206,"N-(6-Aminohexyl)-5-chlor-1-naphthalensulfonamid_BTM02737","C16 H21 Cl N2 O3 S","No match","Invalid mass","Full match",1.35,356.09662,357.1039,15.34,726760.520848538,4,87,9.3,"PreferredDDA","[M+H]+1","a22_b",218447.370252169,7.9,"b","a22","11-bottom-half","itnantibiotic_cyp_metabolites","Multiple matches found"
25442,"N-(6-Aminohexyl)-5-chlor-1-naphthalensulfonamid_BTM02737_15.34",42206,"N-(6-Aminohexyl)-5-chlor-1-naphthalensulfonamid_BTM02737","C16 H21 Cl N2 O3 S","No match","Invalid mass","Full match",1.35,356.09662,357.1039,15.34,726760.520848538,4,87,9.3,"PreferredDDA","[M+H]+1","a34_a",235417.862415845,7.9,"a","a34","18-bottom-half","itnantibiotic_cyp_metabolites","Multiple matches found"
25442,"N-(6-Aminohexyl)-5-chlor-1-naphthalensulfonamid_BTM02737_15.34",42206,"N-(6-Aminohexyl)-5-chlor-1-naphthalensulfonamid_BTM02737","C16 H21 Cl N2 O3 S","No match","Invalid mass","Full match",1.35,356.09662,357.1039,15.34,726760.520848538,4,87,9.3,"PreferredDDA","[M+H]+1","a34_b",238987.374826447,7.4,"b","a34","18-bottom-half","itnantibiotic_cyp_metabolites","Multiple matches found"
25442,"N-(6-Aminohexyl)-5-chlor-1-naphthalensulfonamid_BTM02737_15.34",42206,"N-(6-Aminohexyl)-5-chlor-1-naphthalensulfonamid_BTM02737","C16 H21 Cl N2 O3 S","No match","Invalid mass","Full match",1.35,356.09662,357.1039,15.34,726760.520848538,4,87,9.3,"PreferredDDA","[M+H]+1","a46_a",230199.9510127,6.8,"a","a46","25-bottom-half","itnantibiotic_cyp_metabolites","Multiple matches found"
25442,"N-(6-Aminohexyl)-5-chlor-1-naphthalensulfonamid_BTM02737_15.34",42206,"N-(6-Aminohexyl)-5-chlor-1-naphthalensulfonamid_BTM02737","C16 H21 Cl N2 O3 S","No match","Invalid mass","Full match",1.35,356.09662,357.1039,15.34,726760.520848538,4,87,9.3,"PreferredDDA","[M+H]+1","a46_b",219039.74309095,7.4,"b","a46","25-bottom-half","itnantibiotic_cyp_metabolites","Multiple matches found"
25442,"N-(6-Aminohexyl)-5-chlor-1-naphthalensulfonamid_BTM02737_15.34",42206,"N-(6-Aminohexyl)-5-chlor-1-naphthalensulfonamid_BTM02737","C16 H21 Cl N2 O3 S","No match","Invalid mass","Full match",1.35,356.09662,357.1039,15.34,726760.520848538,4,87,9.3,"PreferredDDA","[M+H]+1","a50_a",386180.754949314,8.3,"a","a50","29-middle-quarter","itnantibiotic_cyp_metabolites","Multiple matches found"
25442,"N-(6-Aminohexyl)-5-chlor-1-naphthalensulfonamid_BTM02737_15.34",42206,"N-(6-Aminohexyl)-5-chlor-1-naphthalensulfonamid_BTM02737","C16 H21 Cl N2 O3 S","No match","Invalid mass","Full match",1.35,356.09662,357.1039,15.34,726760.520848538,4,87,9.3,"PreferredDDA","[M+H]+1","a50_b",395023.803982907,8.3,"b","a50","29-middle-quarter","itnantibiotic_cyp_metabolites","Multiple matches found"
25442,"N-(6-Aminohexyl)-5-chlor-1-naphthalensulfonamid_BTM02737_15.34",42206,"N-(6-Aminohexyl)-5-chlor-1-naphthalensulfonamid_BTM02737","C16 H21 Cl N2 O3 S","No match","Invalid mass","Full match",1.35,356.09662,357.1039,15.34,726760.520848538,4,87,9.3,"PreferredDDA","[M+H]+1","a52_a",254803.69997669,5.8,"a","a52","29-bottom-half","itnantibiotic_cyp_metabolites","Multiple matches found"
25442,"N-(6-Aminohexyl)-5-chlor-1-naphthalensulfonamid_BTM02737_15.34",42206,"N-(6-Aminohexyl)-5-chlor-1-naphthalensulfonamid_BTM02737","C16 H21 Cl N2 O3 S","No match","Invalid mass","Full match",1.35,356.09662,357.1039,15.34,726760.520848538,4,87,9.3,"PreferredDDA","[M+H]+1","a52_b",157186.40134959,7.4,"b","a52","29-bottom-half","itnantibiotic_cyp_metabolites","Multiple matches found"
25442,"N-(6-Aminohexyl)-5-chlor-1-naphthalensulfonamid_BTM02737_15.34",42206,"N-(6-Aminohexyl)-5-chlor-1-naphthalensulfonamid_BTM02737","C16 H21 Cl N2 O3 S","No match","Invalid mass","Full match",1.35,356.09662,357.1039,15.34,726760.520848538,4,87,9.3,"PreferredDDA","[M+H]+1","a54_a",399632.305902309,8.8,"a","a54","29-top-half","itnantibiotic_cyp_metabolites","Multiple matches found"
25442,"N-(6-Aminohexyl)-5-chlor-1-naphthalensulfonamid_BTM02737_15.34",42206,"N-(6-Aminohexyl)-5-chlor-1-naphthalensulfonamid_BTM02737","C16 H21 Cl N2 O3 S","No match","Invalid mass","Full match",1.35,356.09662,357.1039,15.34,726760.520848538,4,87,9.3,"PreferredDDA","[M+H]+1","a54_b",525770.594481245,8,"b","a54","29-top-half","itnantibiotic_cyp_metabolites","Multiple matches found"
