"peak_number","unique_id","compounds_id","name","formula","annot_source_predicted_compositions","annot_source_mz_cloud_search","annot_source_mass_list_search","annot_delta_mass_ppm","calc_mw","m_z","rt_min","area_max","number_mz_cloud_results","mz_cloud_best_match","mz_cloud_best_match_confidence","ms2","reference_ion","sample","group_area","peak_rating","replicate","sample_location","sample_name","mass_list_name","mass_list_match"
19822,"Dihydromorphine_4.266",3385,"Dihydromorphine","C17 H21 N O3","Not the top hit","Full match","Full match",0.48,287.15228,288.15956,4.266,10305413.8835336,8,99.8,93.4,"PreferredDDA","[M+H]+1","a10_b",7788773.63737909,8.4,"b","a10","04-bottom-half","kps_psychoactive_substances_v2","Single match found"
19822,"Dihydromorphine_4.266",3385,"Dihydromorphine","C17 H21 N O3","Not the top hit","Full match","Full match",0.48,287.15228,288.15956,4.266,10305413.8835336,8,99.8,93.4,"PreferredDDA","[M+H]+1","a16_a",5218007.80742553,7.8,"a","a16","08-bottom-half","kps_psychoactive_substances_v2","Single match found"
19822,"Dihydromorphine_4.266",3385,"Dihydromorphine","C17 H21 N O3","Not the top hit","Full match","Full match",0.48,287.15228,288.15956,4.266,10305413.8835336,8,99.8,93.4,"PreferredDDA","[M+H]+1","a16_b",5919196.18427021,7.8,"b","a16","08-bottom-half","kps_psychoactive_substances_v2","Single match found"
19822,"Dihydromorphine_4.266",3385,"Dihydromorphine","C17 H21 N O3","Not the top hit","Full match","Full match",0.48,287.15228,288.15956,4.266,10305413.8835336,8,99.8,93.4,"PreferredDDA","[M+H]+1","a2_a",2792276.26264353,8.4,"a","a2","01-middle-quarter","kps_psychoactive_substances_v2","Single match found"
19822,"Dihydromorphine_4.266",3385,"Dihydromorphine","C17 H21 N O3","Not the top hit","Full match","Full match",0.48,287.15228,288.15956,4.266,10305413.8835336,8,99.8,93.4,"PreferredDDA","[M+H]+1","a2_b",5550254.96366895,9.5,"b","a2","01-middle-quarter","kps_psychoactive_substances_v2","Single match found"
19822,"Dihydromorphine_4.266",3385,"Dihydromorphine","C17 H21 N O3","Not the top hit","Full match","Full match",0.48,287.15228,288.15956,4.266,10305413.8835336,8,99.8,93.4,"PreferredDDA","[M+H]+1","a22_a",4879819.10187643,8.4,"a","a22","11-bottom-half","kps_psychoactive_substances_v2","Single match found"
19822,"Dihydromorphine_4.266",3385,"Dihydromorphine","C17 H21 N O3","Not the top hit","Full match","Full match",0.48,287.15228,288.15956,4.266,10305413.8835336,8,99.8,93.4,"PreferredDDA","[M+H]+1","a22_b",5234618.97303328,9.5,"b","a22","11-bottom-half","kps_psychoactive_substances_v2","Single match found"
19822,"Dihydromorphine_4.266",3385,"Dihydromorphine","C17 H21 N O3","Not the top hit","Full match","Full match",0.48,287.15228,288.15956,4.266,10305413.8835336,8,99.8,93.4,"PreferredDDA","[M+H]+1","a28_a",6891311.30581543,8.4,"a","a28","15-bottom-half","kps_psychoactive_substances_v2","Single match found"
19822,"Dihydromorphine_4.266",3385,"Dihydromorphine","C17 H21 N O3","Not the top hit","Full match","Full match",0.48,287.15228,288.15956,4.266,10305413.8835336,8,99.8,93.4,"PreferredDDA","[M+H]+1","a28_b",7233484.44793335,7.8,"b","a28","15-bottom-half","kps_psychoactive_substances_v2","Single match found"
19822,"Dihydromorphine_4.266",3385,"Dihydromorphine","C17 H21 N O3","Not the top hit","Full match","Full match",0.48,287.15228,288.15956,4.266,10305413.8835336,8,99.8,93.4,"PreferredDDA","[M+H]+1","a3_a",5122845.09125552,8.4,"a","a3","01-top-quarter","kps_psychoactive_substances_v2","Single match found"
19822,"Dihydromorphine_4.266",3385,"Dihydromorphine","C17 H21 N O3","Not the top hit","Full match","Full match",0.48,287.15228,288.15956,4.266,10305413.8835336,8,99.8,93.4,"PreferredDDA","[M+H]+1","a3_b",5086656.41281284,8.4,"b","a3","01-top-quarter","kps_psychoactive_substances_v2","Single match found"
19822,"Dihydromorphine_4.266",3385,"Dihydromorphine","C17 H21 N O3","Not the top hit","Full match","Full match",0.48,287.15228,288.15956,4.266,10305413.8835336,8,99.8,93.4,"PreferredDDA","[M+H]+1","a34_a",5717062.84346498,8.4,"a","a34","18-bottom-half","kps_psychoactive_substances_v2","Single match found"
19822,"Dihydromorphine_4.266",3385,"Dihydromorphine","C17 H21 N O3","Not the top hit","Full match","Full match",0.48,287.15228,288.15956,4.266,10305413.8835336,8,99.8,93.4,"PreferredDDA","[M+H]+1","a34_b",5495053.54119059,8.4,"b","a34","18-bottom-half","kps_psychoactive_substances_v2","Single match found"
19822,"Dihydromorphine_4.266",3385,"Dihydromorphine","C17 H21 N O3","Not the top hit","Full match","Full match",0.48,287.15228,288.15956,4.266,10305413.8835336,8,99.8,93.4,"PreferredDDA","[M+H]+1","a4_a",6106774.95888932,7.8,"a","a4","01-bottom-half","kps_psychoactive_substances_v2","Single match found"
19822,"Dihydromorphine_4.266",3385,"Dihydromorphine","C17 H21 N O3","Not the top hit","Full match","Full match",0.48,287.15228,288.15956,4.266,10305413.8835336,8,99.8,93.4,"PreferredDDA","[M+H]+1","a4_b",6385378.98652809,8.4,"b","a4","01-bottom-half","kps_psychoactive_substances_v2","Single match found"
19822,"Dihydromorphine_4.266",3385,"Dihydromorphine","C17 H21 N O3","Not the top hit","Full match","Full match",0.48,287.15228,288.15956,4.266,10305413.8835336,8,99.8,93.4,"PreferredDDA","[M+H]+1","a40_a",1339383.52591761,8.4,"a","a40","22-bottom-half","kps_psychoactive_substances_v2","Single match found"
19822,"Dihydromorphine_4.266",3385,"Dihydromorphine","C17 H21 N O3","Not the top hit","Full match","Full match",0.48,287.15228,288.15956,4.266,10305413.8835336,8,99.8,93.4,"PreferredDDA","[M+H]+1","a40_b",1500589.17243801,8.4,"b","a40","22-bottom-half","kps_psychoactive_substances_v2","Single match found"
19822,"Dihydromorphine_4.266",3385,"Dihydromorphine","C17 H21 N O3","Not the top hit","Full match","Full match",0.48,287.15228,288.15956,4.266,10305413.8835336,8,99.8,93.4,"PreferredDDA","[M+H]+1","a46_a",5967726.69701103,8.4,"a","a46","25-bottom-half","kps_psychoactive_substances_v2","Single match found"
19822,"Dihydromorphine_4.266",3385,"Dihydromorphine","C17 H21 N O3","Not the top hit","Full match","Full match",0.48,287.15228,288.15956,4.266,10305413.8835336,8,99.8,93.4,"PreferredDDA","[M+H]+1","a46_b",6336603.86790154,8.4,"b","a46","25-bottom-half","kps_psychoactive_substances_v2","Single match found"
19822,"Dihydromorphine_4.266",3385,"Dihydromorphine","C17 H21 N O3","Not the top hit","Full match","Full match",0.48,287.15228,288.15956,4.266,10305413.8835336,8,99.8,93.4,"PreferredDDA","[M+H]+1","a49_a",6048880.63048891,8.4,"a","a49","29-bottom-quarter","kps_psychoactive_substances_v2","Single match found"
19822,"Dihydromorphine_4.266",3385,"Dihydromorphine","C17 H21 N O3","Not the top hit","Full match","Full match",0.48,287.15228,288.15956,4.266,10305413.8835336,8,99.8,93.4,"PreferredDDA","[M+H]+1","a49_b",5798904.66927712,8.4,"b","a49","29-bottom-quarter","kps_psychoactive_substances_v2","Single match found"
19822,"Dihydromorphine_4.266",3385,"Dihydromorphine","C17 H21 N O3","Not the top hit","Full match","Full match",0.48,287.15228,288.15956,4.266,10305413.8835336,8,99.8,93.4,"PreferredDDA","[M+H]+1","a5_a",6104521.3584318,8.4,"a","a5","01-middle-half","kps_psychoactive_substances_v2","Single match found"
19822,"Dihydromorphine_4.266",3385,"Dihydromorphine","C17 H21 N O3","Not the top hit","Full match","Full match",0.48,287.15228,288.15956,4.266,10305413.8835336,8,99.8,93.4,"PreferredDDA","[M+H]+1","a5_b",6350608.46297657,8.4,"b","a5","01-middle-half","kps_psychoactive_substances_v2","Single match found"
19822,"Dihydromorphine_4.266",3385,"Dihydromorphine","C17 H21 N O3","Not the top hit","Full match","Full match",0.48,287.15228,288.15956,4.266,10305413.8835336,8,99.8,93.4,"PreferredDDA","[M+H]+1","a50_a",8503274.85344985,8.4,"a","a50","29-middle-quarter","kps_psychoactive_substances_v2","Single match found"
19822,"Dihydromorphine_4.266",3385,"Dihydromorphine","C17 H21 N O3","Not the top hit","Full match","Full match",0.48,287.15228,288.15956,4.266,10305413.8835336,8,99.8,93.4,"PreferredDDA","[M+H]+1","a50_b",8853033.13293311,8.4,"b","a50","29-middle-quarter","kps_psychoactive_substances_v2","Single match found"
19822,"Dihydromorphine_4.266",3385,"Dihydromorphine","C17 H21 N O3","Not the top hit","Full match","Full match",0.48,287.15228,288.15956,4.266,10305413.8835336,8,99.8,93.4,"PreferredDDA","[M+H]+1","a51_a",1810912.54964277,8.4,"a","a51","29-top-quarter","kps_psychoactive_substances_v2","Single match found"
19822,"Dihydromorphine_4.266",3385,"Dihydromorphine","C17 H21 N O3","Not the top hit","Full match","Full match",0.48,287.15228,288.15956,4.266,10305413.8835336,8,99.8,93.4,"PreferredDDA","[M+H]+1","a51_b",2609003.98697048,9.5,"b","a51","29-top-quarter","kps_psychoactive_substances_v2","Single match found"
19822,"Dihydromorphine_4.266",3385,"Dihydromorphine","C17 H21 N O3","Not the top hit","Full match","Full match",0.48,287.15228,288.15956,4.266,10305413.8835336,8,99.8,93.4,"PreferredDDA","[M+H]+1","a52_a",5489378.63291904,8.4,"a","a52","29-bottom-half","kps_psychoactive_substances_v2","Single match found"
19822,"Dihydromorphine_4.266",3385,"Dihydromorphine","C17 H21 N O3","Not the top hit","Full match","Full match",0.48,287.15228,288.15956,4.266,10305413.8835336,8,99.8,93.4,"PreferredDDA","[M+H]+1","a52_b",5967097.72939445,8.4,"b","a52","29-bottom-half","kps_psychoactive_substances_v2","Single match found"
19822,"Dihydromorphine_4.266",3385,"Dihydromorphine","C17 H21 N O3","Not the top hit","Full match","Full match",0.48,287.15228,288.15956,4.266,10305413.8835336,8,99.8,93.4,"PreferredDDA","[M+H]+1","a53_a",10032308.5440051,7.8,"a","a53","29-middle-half","kps_psychoactive_substances_v2","Single match found"
19822,"Dihydromorphine_4.266",3385,"Dihydromorphine","C17 H21 N O3","Not the top hit","Full match","Full match",0.48,287.15228,288.15956,4.266,10305413.8835336,8,99.8,93.4,"PreferredDDA","[M+H]+1","a53_b",10305413.8835336,7.8,"b","a53","29-middle-half","kps_psychoactive_substances_v2","Single match found"
19822,"Dihydromorphine_4.266",3385,"Dihydromorphine","C17 H21 N O3","Not the top hit","Full match","Full match",0.48,287.15228,288.15956,4.266,10305413.8835336,8,99.8,93.4,"PreferredDDA","[M+H]+1","a54_a",2109855.39730042,7.8,"a","a54","29-top-half","kps_psychoactive_substances_v2","Single match found"
19822,"Dihydromorphine_4.266",3385,"Dihydromorphine","C17 H21 N O3","Not the top hit","Full match","Full match",0.48,287.15228,288.15956,4.266,10305413.8835336,8,99.8,93.4,"PreferredDDA","[M+H]+1","a54_b",2241949.36556397,8.4,"b","a54","29-top-half","kps_psychoactive_substances_v2","Single match found"
19822,"Dihydromorphine_4.266",3385,"Dihydromorphine","C17 H21 N O3","Not the top hit","Full match","Full match",0.48,287.15228,288.15956,4.266,10305413.8835336,8,99.8,93.4,"PreferredDDA","[M+H]+1","a6_a",7148063.34819678,8.4,"a","a6","01-top-half","kps_psychoactive_substances_v2","Single match found"
19822,"Dihydromorphine_4.266",3385,"Dihydromorphine","C17 H21 N O3","Not the top hit","Full match","Full match",0.48,287.15228,288.15956,4.266,10305413.8835336,8,99.8,93.4,"PreferredDDA","[M+H]+1","a6_b",7680165.16077798,8.4,"b","a6","01-top-half","kps_psychoactive_substances_v2","Single match found"
19831,"Dihydromorphine_6.045",99947,"Dihydromorphine","C17 H21 N O3","Full match","Full match","Full match",0.58,287.15231,288.15959,6.045,360409.744022032,8,91.6,9.6,"PreferredDDA","[M+H]+1","a50_a",270017.372885659,6.6,"a","a50","29-middle-quarter","kps_psychoactive_substances_v2","Single match found"
19831,"Dihydromorphine_6.045",99947,"Dihydromorphine","C17 H21 N O3","Full match","Full match","Full match",0.58,287.15231,288.15959,6.045,360409.744022032,8,91.6,9.6,"PreferredDDA","[M+H]+1","a50_b",273161.586757469,8.3,"b","a50","29-middle-quarter","kps_psychoactive_substances_v2","Single match found"
19831,"Dihydromorphine_6.045",99947,"Dihydromorphine","C17 H21 N O3","Full match","Full match","Full match",0.58,287.15231,288.15959,6.045,360409.744022032,8,91.6,9.6,"PreferredDDA","[M+H]+1","a51_a",302770.618874399,7.2,"a","a51","29-top-quarter","kps_psychoactive_substances_v2","Single match found"
19831,"Dihydromorphine_6.045",99947,"Dihydromorphine","C17 H21 N O3","Full match","Full match","Full match",0.58,287.15231,288.15959,6.045,360409.744022032,8,91.6,9.6,"PreferredDDA","[M+H]+1","a51_b",331464.755627287,7.7,"b","a51","29-top-quarter","kps_psychoactive_substances_v2","Single match found"
19831,"Dihydromorphine_6.045",99947,"Dihydromorphine","C17 H21 N O3","Full match","Full match","Full match",0.58,287.15231,288.15959,6.045,360409.744022032,8,91.6,9.6,"PreferredDDA","[M+H]+1","a54_a",283200.415109275,5.5,"a","a54","29-top-half","kps_psychoactive_substances_v2","Single match found"
19831,"Dihydromorphine_6.045",99947,"Dihydromorphine","C17 H21 N O3","Full match","Full match","Full match",0.58,287.15231,288.15959,6.045,360409.744022032,8,91.6,9.6,"PreferredDDA","[M+H]+1","a54_b",360409.744022032,7.7,"b","a54","29-top-half","kps_psychoactive_substances_v2","Single match found"
19829,"Dihydromorphine_6.254",53512,"Dihydromorphine","C17 H21 N O3","Not the top hit","Full match","Full match",0.54,287.1523,288.15958,6.254,619651.230549395,8,81.1,9.1,"PreferredDDA","[M+H]+1","a16_a",179804.434708039,5.2,"a","a16","08-bottom-half","kps_psychoactive_substances_v2","Single match found"
19829,"Dihydromorphine_6.254",53512,"Dihydromorphine","C17 H21 N O3","Not the top hit","Full match","Full match",0.54,287.1523,288.15958,6.254,619651.230549395,8,81.1,9.1,"PreferredDDA","[M+H]+1","a16_b",246788.675144131,6.8,"b","a16","08-bottom-half","kps_psychoactive_substances_v2","Single match found"
19829,"Dihydromorphine_6.254",53512,"Dihydromorphine","C17 H21 N O3","Not the top hit","Full match","Full match",0.54,287.1523,288.15958,6.254,619651.230549395,8,81.1,9.1,"PreferredDDA","[M+H]+1","a28_a",167205.583552961,7.4,"a","a28","15-bottom-half","kps_psychoactive_substances_v2","Single match found"
19829,"Dihydromorphine_6.254",53512,"Dihydromorphine","C17 H21 N O3","Not the top hit","Full match","Full match",0.54,287.1523,288.15958,6.254,619651.230549395,8,81.1,9.1,"PreferredDDA","[M+H]+1","a28_b",151086.902428243,7.4,"b","a28","15-bottom-half","kps_psychoactive_substances_v2","Single match found"
19829,"Dihydromorphine_6.254",53512,"Dihydromorphine","C17 H21 N O3","Not the top hit","Full match","Full match",0.54,287.1523,288.15958,6.254,619651.230549395,8,81.1,9.1,"PreferredDDA","[M+H]+1","a50_a",516741.539452729,8.3,"a","a50","29-middle-quarter","kps_psychoactive_substances_v2","Single match found"
19829,"Dihydromorphine_6.254",53512,"Dihydromorphine","C17 H21 N O3","Not the top hit","Full match","Full match",0.54,287.1523,288.15958,6.254,619651.230549395,8,81.1,9.1,"PreferredDDA","[M+H]+1","a50_b",619651.230549395,7,"b","a50","29-middle-quarter","kps_psychoactive_substances_v2","Single match found"
19829,"Dihydromorphine_6.254",53512,"Dihydromorphine","C17 H21 N O3","Not the top hit","Full match","Full match",0.54,287.1523,288.15958,6.254,619651.230549395,8,81.1,9.1,"PreferredDDA","[M+H]+1","a51_a",446475.22168559,7.7,"a","a51","29-top-quarter","kps_psychoactive_substances_v2","Single match found"
19829,"Dihydromorphine_6.254",53512,"Dihydromorphine","C17 H21 N O3","Not the top hit","Full match","Full match",0.54,287.1523,288.15958,6.254,619651.230549395,8,81.1,9.1,"PreferredDDA","[M+H]+1","a51_b",455516.154289745,7.2,"b","a51","29-top-quarter","kps_psychoactive_substances_v2","Single match found"
19829,"Dihydromorphine_6.254",53512,"Dihydromorphine","C17 H21 N O3","Not the top hit","Full match","Full match",0.54,287.1523,288.15958,6.254,619651.230549395,8,81.1,9.1,"PreferredDDA","[M+H]+1","a53_a",364667.346083566,5.5,"a","a53","29-middle-half","kps_psychoactive_substances_v2","Single match found"
19829,"Dihydromorphine_6.254",53512,"Dihydromorphine","C17 H21 N O3","Not the top hit","Full match","Full match",0.54,287.1523,288.15958,6.254,619651.230549395,8,81.1,9.1,"PreferredDDA","[M+H]+1","a53_b",415466.548398527,5.5,"b","a53","29-middle-half","kps_psychoactive_substances_v2","Single match found"
19829,"Dihydromorphine_6.254",53512,"Dihydromorphine","C17 H21 N O3","Not the top hit","Full match","Full match",0.54,287.1523,288.15958,6.254,619651.230549395,8,81.1,9.1,"PreferredDDA","[M+H]+1","a54_a",513453.620845473,7.2,"a","a54","29-top-half","kps_psychoactive_substances_v2","Single match found"
19829,"Dihydromorphine_6.254",53512,"Dihydromorphine","C17 H21 N O3","Not the top hit","Full match","Full match",0.54,287.1523,288.15958,6.254,619651.230549395,8,81.1,9.1,"PreferredDDA","[M+H]+1","a54_b",619080.616452821,8.6,"b","a54","29-top-half","kps_psychoactive_substances_v2","Single match found"
19829,"Dihydromorphine_6.254",53512,"Dihydromorphine","C17 H21 N O3","Not the top hit","Full match","Full match",0.54,287.1523,288.15958,6.254,619651.230549395,8,81.1,9.1,"PreferredDDA","[M+H]+1","a6_a",171625.661369207,7.4,"a","a6","01-top-half","kps_psychoactive_substances_v2","Single match found"
19829,"Dihydromorphine_6.254",53512,"Dihydromorphine","C17 H21 N O3","Not the top hit","Full match","Full match",0.54,287.1523,288.15958,6.254,619651.230549395,8,81.1,9.1,"PreferredDDA","[M+H]+1","a6_b",215418.434556884,5.8,"b","a6","01-top-half","kps_psychoactive_substances_v2","Single match found"
19839,"Dihydroresveratrol_9.13",51990,"Dihydroresveratrol","C14 H14 O3","No match","Invalid mass","Full match",4.03,230.09522,231.10233,9.13,332553.65828931,4,93.8,9.7,"PreferredDDA","[M+H]+1","a10_a",157892.771954846,5.8,"a","a10","04-bottom-half","kps_psychoactive_substances_v2","Single match found"
19839,"Dihydroresveratrol_9.13",51990,"Dihydroresveratrol","C14 H14 O3","No match","Invalid mass","Full match",4.03,230.09522,231.10233,9.13,332553.65828931,4,93.8,9.7,"PreferredDDA","[M+H]+1","a10_b",161602.386214827,6.8,"b","a10","04-bottom-half","kps_psychoactive_substances_v2","Single match found"
19839,"Dihydroresveratrol_9.13",51990,"Dihydroresveratrol","C14 H14 O3","No match","Invalid mass","Full match",4.03,230.09522,231.10233,9.13,332553.65828931,4,93.8,9.7,"PreferredDDA","[M+H]+1","a49_a",187987.714712103,6.8,"a","a49","29-bottom-quarter","kps_psychoactive_substances_v2","Single match found"
19839,"Dihydroresveratrol_9.13",51990,"Dihydroresveratrol","C14 H14 O3","No match","Invalid mass","Full match",4.03,230.09522,231.10233,9.13,332553.65828931,4,93.8,9.7,"PreferredDDA","[M+H]+1","a49_b",221243.161480877,5.2,"b","a49","29-bottom-quarter","kps_psychoactive_substances_v2","Single match found"
19839,"Dihydroresveratrol_9.13",51990,"Dihydroresveratrol","C14 H14 O3","No match","Invalid mass","Full match",4.03,230.09522,231.10233,9.13,332553.65828931,4,93.8,9.7,"PreferredDDA","[M+H]+1","a50_a",230996.41662626,7.4,"a","a50","29-middle-quarter","kps_psychoactive_substances_v2","Single match found"
19839,"Dihydroresveratrol_9.13",51990,"Dihydroresveratrol","C14 H14 O3","No match","Invalid mass","Full match",4.03,230.09522,231.10233,9.13,332553.65828931,4,93.8,9.7,"PreferredDDA","[M+H]+1","a50_b",253298.823369348,6.8,"b","a50","29-middle-quarter","kps_psychoactive_substances_v2","Single match found"
19839,"Dihydroresveratrol_9.13",51990,"Dihydroresveratrol","C14 H14 O3","No match","Invalid mass","Full match",4.03,230.09522,231.10233,9.13,332553.65828931,4,93.8,9.7,"PreferredDDA","[M+H]+1","a53_a",145694.111090205,6.3,"a","a53","29-middle-half","kps_psychoactive_substances_v2","Single match found"
19839,"Dihydroresveratrol_9.13",51990,"Dihydroresveratrol","C14 H14 O3","No match","Invalid mass","Full match",4.03,230.09522,231.10233,9.13,332553.65828931,4,93.8,9.7,"PreferredDDA","[M+H]+1","a53_b",184243.288191497,7.4,"b","a53","29-middle-half","kps_psychoactive_substances_v2","Single match found"
19839,"Dihydroresveratrol_9.13",51990,"Dihydroresveratrol","C14 H14 O3","No match","Invalid mass","Full match",4.03,230.09522,231.10233,9.13,332553.65828931,4,93.8,9.7,"PreferredDDA","[M+H]+1","a54_a",209891.661667425,7.4,"a","a54","29-top-half","kps_psychoactive_substances_v2","Single match found"
19839,"Dihydroresveratrol_9.13",51990,"Dihydroresveratrol","C14 H14 O3","No match","Invalid mass","Full match",4.03,230.09522,231.10233,9.13,332553.65828931,4,93.8,9.7,"PreferredDDA","[M+H]+1","a54_b",279953.419229354,7.7,"b","a54","29-top-half","kps_psychoactive_substances_v2","Single match found"
19976,"Dioxaphetyl butyrate_11.802",25555,"Dioxaphetyl butyrate","C22 H27 N O3","No match","No results","Full match",-2,353.19839,724.43223,11.802,827683.906398085,0,NA,NA,"PreferredDDA","[2M+NH4]+1","a2_a",669745.77287684,5.9,"a","a2","01-middle-quarter","kps_psychoactive_substances_v2","Single match found"
19976,"Dioxaphetyl butyrate_11.802",25555,"Dioxaphetyl butyrate","C22 H27 N O3","No match","No results","Full match",-2,353.19839,724.43223,11.802,827683.906398085,0,NA,NA,"PreferredDDA","[2M+NH4]+1","a2_b",827683.906398085,8.6,"b","a2","01-middle-quarter","kps_psychoactive_substances_v2","Single match found"
19979,"Dioxaphetyl butyrate_11.929",58445,"Dioxaphetyl butyrate","C22 H27 N O3","Not the top hit","No results","Full match",0.06,353.19911,371.23303,11.929,363197.24126674,0,NA,NA,"PreferredDDA","[M+NH4]+1","a54_a",142586.140322522,5.2,"a","a54","29-top-half","kps_psychoactive_substances_v2","Single match found"
19979,"Dioxaphetyl butyrate_11.929",58445,"Dioxaphetyl butyrate","C22 H27 N O3","Not the top hit","No results","Full match",0.06,353.19911,371.23303,11.929,363197.24126674,0,NA,NA,"PreferredDDA","[M+NH4]+1","a54_b",155640.47299807,8.5,"b","a54","29-top-half","kps_psychoactive_substances_v2","Single match found"
19975,"Dioxaphetyl butyrate_18.834",21289,"Dioxaphetyl butyrate","C22 H27 N O3","No match","Not the top hit","Full match",0.43,353.19925,354.20652,18.834,871807.500731768,2,77.1,8.9,"PreferredDDA","[M+H]+1","a3_a",683509.696596345,8,"a","a3","01-top-quarter","kps_psychoactive_substances_v2","Single match found"
19975,"Dioxaphetyl butyrate_18.834",21289,"Dioxaphetyl butyrate","C22 H27 N O3","No match","Not the top hit","Full match",0.43,353.19925,354.20652,18.834,871807.500731768,2,77.1,8.9,"PreferredDDA","[M+H]+1","a3_b",871807.500731768,9.1,"b","a3","01-top-quarter","kps_psychoactive_substances_v2","Single match found"
19977,"Dioxaphetyl butyrate_19.28",39832,"Dioxaphetyl butyrate","C22 H27 N O3","No match","Not the top hit","Full match",0.08,353.19912,354.2064,19.28,445041.791567704,2,90,9.5,"PreferredDDA","[M+H]+1","a3_a",445041.791567704,8.3,"a","a3","01-top-quarter","kps_psychoactive_substances_v2","Single match found"
19977,"Dioxaphetyl butyrate_19.28",39832,"Dioxaphetyl butyrate","C22 H27 N O3","No match","Not the top hit","Full match",0.08,353.19912,354.2064,19.28,445041.791567704,2,90,9.5,"PreferredDDA","[M+H]+1","a3_b",415986.484305362,6.1,"b","a3","01-top-quarter","kps_psychoactive_substances_v2","Single match found"
19988,"Diphenidol_14.217",15935,"Diphenidol","C21 H27 N O","Full match","Partial match","Full match",0.64,309.20946,310.21674,14.217,2399191.41304923,1,94.6,84,"PreferredDDA","[M+H]+1","a40_a",975207.81827797,7.5,"a","a40","22-bottom-half","kps_psychoactive_substances_v2","Single match found"
19988,"Diphenidol_14.217",15935,"Diphenidol","C21 H27 N O","Full match","Partial match","Full match",0.64,309.20946,310.21674,14.217,2399191.41304923,1,94.6,84,"PreferredDDA","[M+H]+1","a40_b",1023512.32934672,8.6,"b","a40","22-bottom-half","kps_psychoactive_substances_v2","Single match found"
19988,"Diphenidol_14.217",15935,"Diphenidol","C21 H27 N O","Full match","Partial match","Full match",0.64,309.20946,310.21674,14.217,2399191.41304923,1,94.6,84,"PreferredDDA","[M+H]+1","a50_a",1912074.18868787,5.1,"a","a50","29-middle-quarter","kps_psychoactive_substances_v2","Single match found"
19988,"Diphenidol_14.217",15935,"Diphenidol","C21 H27 N O","Full match","Partial match","Full match",0.64,309.20946,310.21674,14.217,2399191.41304923,1,94.6,84,"PreferredDDA","[M+H]+1","a50_b",1725984.35236724,8.9,"b","a50","29-middle-quarter","kps_psychoactive_substances_v2","Single match found"
19988,"Diphenidol_14.217",15935,"Diphenidol","C21 H27 N O","Full match","Partial match","Full match",0.64,309.20946,310.21674,14.217,2399191.41304923,1,94.6,84,"PreferredDDA","[M+H]+1","a51_a",2152880.24798188,5.1,"a","a51","29-top-quarter","kps_psychoactive_substances_v2","Single match found"
19988,"Diphenidol_14.217",15935,"Diphenidol","C21 H27 N O","Full match","Partial match","Full match",0.64,309.20946,310.21674,14.217,2399191.41304923,1,94.6,84,"PreferredDDA","[M+H]+1","a51_b",2248256.67469611,7.3,"b","a51","29-top-quarter","kps_psychoactive_substances_v2","Single match found"
20332,"Dromostanolone proprionate_17.032",4846,"Dromostanolone proprionate","C23 H36 O3","Not the top hit","Invalid mass","Full match",0.14,360.26649,361.27376,17.032,3834464.25916932,1,88,54.7,"PreferredDDA","[M+H]+1","a1_a",1882476.06317379,8.9,"a","a1","01-bottom-quarter","kps_psychoactive_substances_v2","Single match found"
20332,"Dromostanolone proprionate_17.032",4846,"Dromostanolone proprionate","C23 H36 O3","Not the top hit","Invalid mass","Full match",0.14,360.26649,361.27376,17.032,3834464.25916932,1,88,54.7,"PreferredDDA","[M+H]+1","a1_b",1965714.1398425,8.9,"b","a1","01-bottom-quarter","kps_psychoactive_substances_v2","Single match found"
20332,"Dromostanolone proprionate_17.032",4846,"Dromostanolone proprionate","C23 H36 O3","Not the top hit","Invalid mass","Full match",0.14,360.26649,361.27376,17.032,3834464.25916932,1,88,54.7,"PreferredDDA","[M+H]+1","a10_a",3252800.54948861,8.9,"a","a10","04-bottom-half","kps_psychoactive_substances_v2","Single match found"
20332,"Dromostanolone proprionate_17.032",4846,"Dromostanolone proprionate","C23 H36 O3","Not the top hit","Invalid mass","Full match",0.14,360.26649,361.27376,17.032,3834464.25916932,1,88,54.7,"PreferredDDA","[M+H]+1","a10_b",3834464.25916932,7.8,"b","a10","04-bottom-half","kps_psychoactive_substances_v2","Single match found"
20332,"Dromostanolone proprionate_17.032",4846,"Dromostanolone proprionate","C23 H36 O3","Not the top hit","Invalid mass","Full match",0.14,360.26649,361.27376,17.032,3834464.25916932,1,88,54.7,"PreferredDDA","[M+H]+1","a16_a",1632005.20868295,8.9,"a","a16","08-bottom-half","kps_psychoactive_substances_v2","Single match found"
20332,"Dromostanolone proprionate_17.032",4846,"Dromostanolone proprionate","C23 H36 O3","Not the top hit","Invalid mass","Full match",0.14,360.26649,361.27376,17.032,3834464.25916932,1,88,54.7,"PreferredDDA","[M+H]+1","a16_b",1829686.2197858,8.9,"b","a16","08-bottom-half","kps_psychoactive_substances_v2","Single match found"
20332,"Dromostanolone proprionate_17.032",4846,"Dromostanolone proprionate","C23 H36 O3","Not the top hit","Invalid mass","Full match",0.14,360.26649,361.27376,17.032,3834464.25916932,1,88,54.7,"PreferredDDA","[M+H]+1","a2_a",2786876.94385027,8.9,"a","a2","01-middle-quarter","kps_psychoactive_substances_v2","Single match found"
