function	description	A4	A5	A6	A52	A53	A54
K05989	ramA; alpha-L-rhamnosidase [EC:3.2.1.40]	4225.0	4619.4	3938.5	4406.0	5258.5	6106.59
K05991	E3.2.1.123; endoglycosylceramidase [EC:3.2.1.123]	7816.0	918.0	9560.0	17995.0	7040.0	3136.0
K05994	E3.4.11.10; bacterial leucyl aminopeptidase [EC:3.4.11.10]	43.5	62.5	41.0	20.5	25.0	192.0
K05995	pepE; dipeptidase E [EC:3.4.13.21]	3995.25	4439.74	3889.76	3949.3	4178.5700000000015	3018.83
K05996	cpt; carboxypeptidase T [EC:3.4.17.18]	2.0	1.0	4.0	5.0	0.0	8.0
K05997	sufA; Fe-S cluster assembly protein SufA	226.0	257.5	336.43	61.24	20.37	39.53
K05998	E3.4.21.100; pseudomonalisin [EC:3.4.21.100]	0.0	0.0	0.0	0.0	0.0	62.0
K05999	E3.4.21.101; xanthomonalisin [EC:3.4.21.101]	0.0	0.0	0.0	0.0	0.0	316.0
K06001	trpB; tryptophan synthase beta chain [EC:4.2.1.20]	15404.78	14123.05	15689.14	17442.01	13955.57	8921.83
K06006	cpxP; periplasmic protein CpxP	208.33	224.67	307.26	29.24	12.87	45.36
K06011	boNT; botulinum neurotoxin [EC:3.4.24.69]	4.0	0.0	0.0	0.0	0.0	0.0
K06012	gpr; spore protease [EC:3.4.24.78]	3183.38	3388.13	4006.53	4199.84	3319.9500000000007	5870.71
K06013	STE24; STE24 endopeptidase [EC:3.4.24.84]	4047.83	4839.41	4242.17	3371.58	3501.25	2586.0
K06015	E3.5.1.81; N-acyl-D-amino-acid deacylase [EC:3.5.1.81]	2152.16	1859.4	1760.0	2782.0	1863.0	3319.34
K06016	pydC; beta-ureidopropionase / N-carbamoyl-L-amino-acid hydrolase [EC:3.5.1.6 3.5.1.87]	13459.99	16351.19	13831.31	10536.94	9682.08	20338.26
K06019	ppaX; pyrophosphatase PpaX [EC:3.6.1.1]	4589.06	5396.8	4777.8899999999985	5188.63	3623.66	8454.89
K06020	E3.6.3.25; sulfate-transporting ATPase [EC:3.6.3.25]	1445.5	1955.58	1776.17	310.0	539.1700000000002	607.5
K06023	hprK, ptsK; HPr kinase/phosphorylase [EC:2.7.11.- 2.7.4.-]	9751.35	10259.23	11862.23	8359.55	9145.25	13104.1
K06024	scpB; segregation and condensation protein B	33454.09	33348.50999999999	33644.07	33882.630000000005	32710.419999999984	38256.02
K06027	NSF, SEC18; vesicle-fusing ATPase [EC:3.6.4.6]	112.2	154.5	130.3	56.6	107.4	4.5
K06033	E4.1.1.76; arylmalonate decarboxylase [EC:4.1.1.76]	0.0	0.0	0.5	5.0	0.0	0.0
K06034	comD; sulfopyruvate decarboxylase subunit alpha [EC:4.1.1.79]	3828.5	4225.5	3590.5	2073.5	4330.5	3261.5
K06039	ychN; uncharacterized protein involved in oxidation of intracellular sulfur	283.33	317.17	423.26	71.24	104.37	194.57
K06041	kdsD, kpsF; arabinose-5-phosphate isomerase [EC:5.3.1.13]	15513.82	16511.71	15914.1	11746.57	14836.79	14949.320000000003
K06042	cobH-cbiC; precorrin-8X/cobalt-precorrin-8 methylmutase [EC:5.4.99.61 5.4.99.60]	17420.550000000007	19204.21	15698.2	13531.83	17007.039999999994	10306.35
K06044	treY, glgY; (1->4)-alpha-D-glucan 1-alpha-D-glucosylmutase [EC:5.4.99.15]	6541.41	7200.91	5307.0	5966.08	5781.41	4885.67
K06045	shc; squalene-hopene/tetraprenyl-beta-curcumene cyclase [EC:5.4.99.17 4.2.1.129]	1602.98	1650.8200000000004	1568.0	1811.99	2043.16	2779.67
K06047	TTL; tubulin---tyrosine ligase [EC:6.3.2.25]	4.0	0.0	2.0	3.0	1.0	5.0
K06048	gshA, ybdK; glutamate---cysteine ligase / carboxylate-amine ligase [EC:6.3.2.2 6.3.-.-]	9062.57	7868.4	9217.6	13106.97	8637.53	26237.2
K06049	bchO; magnesium chelatase accessory protein	199.5	231.0	135.5	121.0	171.5	105.0
K06072	DOHH; deoxyhypusine monooxygenase [EC:1.14.99.29]	0.5	0.0	0.0	0.0	2.5	0.0
K06073	ABC.VB12.P, btuC; vitamin B12 transport system permease protein	208.33	224.67	307.26	29.24	12.87	356.86
K06074	ABC.VB12.A, btuD; vitamin B12 transport system ATP-binding protein [EC:3.6.3.33]	208.33	224.67	307.26	29.24	12.87	40.86
K06075	slyA; MarR family transcriptional regulator, transcriptional regulator for hemolysin	1872.83	2567.83	2418.26	874.7499999999999	1012.54	1120.87
K06076	fadL; long-chain fatty acid transport protein	10821.32	10219.56	11762.94	8924.900000000001	6282.190000000001	23076.27
K06077	slyB; outer membrane lipoprotein SlyB	1380.33	794.34	2774.43	431.74	597.04	1651.36
K06078	lpp; murein lipoprotein	934.16	404.34	2343.69	77.74	226.74	781.1899999999998
K06079	cutF, nlpE; copper homeostasis protein (lipoprotein)	2139.66	2038.3	2319.93	1339.5700000000004	645.87	1406.6899999999996
K06080	rcsF; RcsF protein	208.33	224.67	307.36	29.24	13.07	40.86
K06113	abnA; arabinan endo-1,5-alpha-L-arabinosidase [EC:3.2.1.99]	1719.5	1937.86	1631.0	2251.46	2113.7200000000007	756.0699999999998
K06118	SQD1, sqdB; UDP-sulfoquinovose synthase [EC:3.13.1.1]	499.5	503.0	417.0	501.0	432.0	1573.5
K06120	dhaB; glycerol dehydratase large subunit [EC:4.2.1.30]	5.69	2.42	1.54	1.46	5.23	32.21
K06121	dhbC; glycerol dehydratase medium subunit [EC:4.2.1.30]	5.69	2.42	1.54	1.46	5.23	32.21
K06122	dhbE; glycerol dehydratase small subunit [EC:4.2.1.30]	5.69	1.62	1.54	1.46	5.23	32.21
K06129	LYPLA3; lysophospholipase III [EC:3.1.1.5]	0.0	0.0	0.0	17.0	7.67	44.0
K06131	clsA_B; cardiolipin synthase A/B [EC:2.7.8.-]	18879.85	19932.71	22021.34	16606.04	18528.24	34448.599999999984
K06132	clsC; cardiolipin synthase C [EC:2.7.8.-]	6196.49	5978.18	7903.77	3806.23	2316.62	11680.23
K06133	LYS5, acpT; 4'-phosphopantetheinyl transferase [EC:2.7.8.-]	8285.16	8177.5700000000015	9183.1	7051.65	5548.37	15111.2
K06134	COQ7; ubiquinone biosynthesis monooxygenase Coq7 [EC:1.14.13.-]	4305.33	3912.38	5852.84	2537.33	1870.42	10616.83
K06135	pqqA; pyrroloquinoline quinone biosynthesis protein A	150.0	180.0	107.0	144.0	155.0	83.0
K06136	pqqB; pyrroloquinoline quinone biosynthesis protein B	1417.0	1575.67	1037.17	1341.75	1418.09	957.5
K06137	pqqC; pyrroloquinoline-quinone synthase [EC:1.3.3.11]	2395.5	2649.84	1808.84	2344.25	2376.09	1745.5
K06138	pqqD; pyrroloquinoline quinone biosynthesis protein D	1468.5	1620.17	1087.17	1403.25	1485.09	1009.0
K06139	pqqE; pyrroloquinoline quinone biosynthesis protein E	1496.5	1690.17	1126.17	1580.75	1513.59	1067.5
K06140	rnk; regulator of nucleoside diphosphate kinase	6675.83	6861.38	8122.77	4208.74	4379.87	4539.78
K06141	tsgA; MFS transporter, TsgA protein	2.33	1.67	3.43	0.57	0.2	72.53
K06142	hlpA, ompH; outer membrane protein	15382.99	17422.379999999994	16579.1	15445.4	15465.2	9079.69
K06143	creD; inner membrane protein	2389.83	1996.59	3597.3	2018.75	2344.52	6963.36
K06144	uspB; universal stress protein B	208.33	224.67	307.26	29.24	12.87	40.86
K06145	gntR; LacI family transcriptional regulator, gluconate utilization system Gnt-I transcriptional repressor	3500.33	4188.59	3477.6	1821.74	2566.21	1629.0299999999993
K06146	idnR, gntH; LacI family transcriptional regulator, gluconate utilization system Gnt-II transcriptional activator	0.0	0.0	0.0	0.57	0.0	31.67
K06147	ABCB-BAC; ATP-binding cassette, subfamily B, bacterial	140969.44	142255.33	142284.4	161342.92	142353.53999999998	160844.25
K06148	ABCC-BAC; ATP-binding cassette, subfamily C, bacterial	10667.09	11478.95	9224.79	12386.93	11187.08	14361.14
K06149	uspA; universal stress protein A	309.66	319.84	435.69	612.99	290.91	5049.69
K06151	E1.1.99.3A; gluconate 2-dehydrogenase alpha chain [EC:1.1.99.3]	580.6700000000002	951.0	920.55	1183.67	572.5	8204.48
K06152	E1.1.99.3G; gluconate 2-dehydrogenase gamma chain [EC:1.1.99.3]	571.6700000000002	924.0	888.55	1173.67	575.5	8029.48
K06153	bacA; undecaprenyl-diphosphatase [EC:3.6.1.27]	33316.12000000002	33603.639999999985	34609.96	36163.2	32372.869999999995	42405.73
K06155	gntT; Gnt-I system high-affinity gluconate transporter	227.33	307.67	253.43	581.5699999999998	328.2	7376.36
K06156	gntU; Gnt-I system low-affinity gluconate transporter	1228.33	1440.65	1284.7600000000002	1343.47	1425.73	1173.87
K06157	idnT; Gnt-II system L-idonate transporter	0.0	0.0	0.0	2.0	0.0	40.67
K06158	ABCF3; ATP-binding cassette, subfamily F, member 3	28599.270000000004	25121.05	30949.43	34468.83	28031.66999999999	26911.130000000005
K06159	yojI; multidrug/microcin transport system ATP-binding/permease protein	32.33	20.67	14.43	505.07	209.45	6569.36
K06160	pvdE; putative pyoverdin transport system ATP-binding/permease protein	23.0	23.17	43.67	1.5	34.17	91.5
K06162	phnM; alpha-D-ribose 1-methylphosphonate 5-triphosphate diphosphatase [EC:3.6.1.63]	2663.83	3212.5	2098.93	2195.74	2599.7	2635.59
K06163	phnJ; alpha-D-ribose 1-methylphosphonate 5-phosphate C-P lyase [EC:4.7.1.1]	1737.33	2137.17	1453.93	1542.57	1673.7	2089.17
K06164	phnI; alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnI [EC:2.7.8.37]	1737.33	2137.17	1453.93	1542.57	1673.7	2089.17
K06165	phnH; alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnH [EC:2.7.8.37]	1737.33	2137.17	1447.93	1542.57	1670.7	2089.17
K06166	phnG; alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnG [EC:2.7.8.37]	1737.33	2137.17	1453.93	1542.57	1673.7	2089.17
K06167	phnP; phosphoribosyl 1,2-cyclic phosphate phosphodiesterase [EC:3.1.4.55]	10797.179999999997	11857.12	10177.97	9206.03	12378.1	6833.49
K06168	miaB; tRNA-2-methylthio-N6-dimethylallyladenosine synthase [EC:2.8.4.3]	32536.450000000004	32422.659999999996	33083.960000000014	34693.82	31600.32	35491.49
K06169	miaE; tRNA-(ms[2]io[6]A)-hydroxylase [EC:1.-.-.-]	3445.83	3489.63	3820.17	3445.83	2500.58	10239.86
K06173	truA, PUS1; tRNA pseudouridine38-40 synthase [EC:5.4.99.12]	37626.460000000014	37675.94	37819.81	38771.37	37314.569999999985	39551.12999999998
K06174	ABCE1, Rli1; ATP-binding cassette, sub-family E, member 1	4086.0	4482.17	3857.17	2769.83	4857.67	2321.5
K06175	truC; tRNA pseudouridine65 synthase [EC:5.4.99.26]	2601.83	2675.42	4564.26	1346.24	1444.12	9776.86
K06176	truD, PUS7; tRNA pseudouridine13 synthase [EC:5.4.99.27]	5360.99	5030.34	6450.1	3661.9	5523.79	10658.36
K06177	rluA; tRNA pseudouridine32 synthase / 23S rRNA pseudouridine746 synthase [EC:5.4.99.28 5.4.99.29]	15136.07	15277.54	17874.269999999997	10052.4	8286.46	32601.300000000007
K06178	rluB; 23S rRNA pseudouridine2605 synthase [EC:5.4.99.22]	33312.619999999995	32407.209999999995	34963.460000000014	33976.14	31553.519999999997	37551.88000000001
K06179	rluC; 23S rRNA pseudouridine955/2504/2580 synthase [EC:5.4.99.24]	15296.59	16167.18	15384.61	11129.22	14335.429999999997	16222.65
K06180	rluD; 23S rRNA pseudouridine1911/1915/1917 synthase [EC:5.4.99.23]	49720.15000000001	51175.85999999999	51062.37	51002.53	50655.31	55495.42
K06181	rluE; 23S rRNA pseudouridine2457 synthase [EC:5.4.99.20]	4839.99	4610.21	6520.93	2507.9	1970.4500000000005	10765.69
K06182	rluF; 23S rRNA pseudouridine2604 synthase [EC:5.4.99.21]	6370.12	6620.4299999999985	10502.03	5339.76	4483.35	13990.96
K06183	rsuA; 16S rRNA pseudouridine516 synthase [EC:5.4.99.19]	10356.58	10476.540000000005	12638.3	8521.23	7702.3600000000015	18835.500000000004
K06186	bamE, smpA; outer membrane protein assembly factor BamE	4561.16	4383.05	6224.1	2483.57	1744.4600000000007	10247.19
K06187	recR; recombination protein RecR	32801.12000000002	32617.339999999997	33313.29	34892.64	31719.349999999984	36648.05
K06188	aqpZ; aquaporin Z	15724.82	11571.23	17124.369999999995	20519.9	13087.9	16315.820000000003
K06189	corC; magnesium and cobalt transporter	5844.66	5719.05	7243.1	3333.07	2913.46	11218.19
K06190	ispZ; intracellular septation protein	6858.66	7465.38	6397.1	4870.74	4513.46	11315.11
K06191	nrdH; glutaredoxin-like protein NrdH	4122.75	4597.46	3554.92	4710.75	4254.87	26052.33
K06192	pqiB; paraquat-inducible protein B	1495.33	1467.34	1380.9299999999996	871.2399999999999	1104.38	1171.36
K06193	phnA; protein PhnA	11871.339999999998	9955.96	14639.66	14568.63	8944.119999999999	28837.210000000006
K06194	nlpD; lipoprotein NlpD	4649.66	4419.05	6344.1	2503.57	1806.4600000000007	10541.19
K06195	apaG; ApaG protein	5075.33	5149.75	6794.93	3295.41	3995.54	5333.78
K06196	ccdA; cytochrome c-type biogenesis protein	28003.55	30857.79	24785.86	25835.16	28478.98	26210.150000000005
K06197	chaB; cation transport regulator	87.83	71.17	59.43	81.07	108.37	360.69
K06198	coiA; competence protein CoiA	411.67	870.0	1265.5500000000004	1172.34	263.67	6217.1100000000015
K06199	crcB, FEX; fluoride exporter	35680.33	34342.49	36470.18	39657.87	32288.959999999995	54693.45
K06200	cstA; carbon starvation protein	6614.41	6561.95	8353.980000000001	7606.99	4722.700000000002	24255.97
K06201	cutC; copper homeostasis protein	6630.67	6558.53	8209.94	8064.790000000001	6948.280000000002	9839.21
K06202	cyaY; CyaY protein	1635.83	2132.92	2059.43	338.24	507.37	367.36
K06203	cysZ; CysZ protein	1260.83	1417.0	1201.26	1355.66	1154.4499999999996	2934.9500000000007
K06204	dksA; DnaK suppressor protein	11658.32	9260.04	13012.1	12315.57	8594.61	14424.11
K06205	mioC; MioC protein	1292.33	1358.5	1189.76	1023.24	1059.37	1063.86
K06206	sfsA; sugar fermentation stimulation protein A	5585.29	5908.33	5211.74	5573.580000000001	6054.57	1957.03
K06207	typA, bipA; GTP-binding protein	32384.950000000004	32165.339999999997	32961.960000000014	34167.97	31288.849999999984	36418.88
K06208	aroH; chorismate mutase [EC:5.4.99.5]	6290.370000000001	4442.0	7744.85	12043.02	6365.65	8973.900000000001
K06209	pheB; chorismate mutase [EC:5.4.99.5]	4200.38	4941.58	4860.030000000002	4747.339999999998	4645.45	7532.27
K06211	nadR; HTH-type transcriptional regulator, transcriptional repressor of NAD biosynthesis genes [EC:2.7.7.1 2.7.1.22]	255.33	275.67	343.26	565.7399999999999	235.12	7380.36
K06212	focA; formate transporter	210.66	226.34	308.5900000000001	29.24	12.87	54.69
K06213	mgtE; magnesium transporter	22843.450000000004	20966.35	24027.69	23594.29	22106.4	31084.110000000004
K06214	csgG; curli production assembly/transport component CsgG	122.33	150.67	169.43	171.57	94.2	415.86
K06215	pdxS, pdx1; pyridoxal 5'-phosphate synthase pdxS subunit [EC:4.3.3.6]	21177.94	20552.68	21058.49	26373.02	21765.67	23670.52
K06216	rbsU; putative ribose uptake protein	0.0	2.0	0.0	0.0	0.0	0.71
K06217	phoH, phoL; phosphate starvation-inducible protein PhoH and related proteins	31212.69	31078.509999999995	32100.710000000006	31247.890000000007	29395.919999999995	36075.37
K06218	relE, stbE; mRNA interferase RelE/StbE	7536.0	5590.46	7805.84	9370.75	8084.68	5852.85
K06219	smtA; S-adenosylmethionine-dependent methyltransferase	279.33	301.17	400.76	626.7399999999999	253.29	6611.36
K06221	dkgA; 2,5-diketo-D-gluconate reductase A [EC:1.1.1.346]	9918.41	5947.67	10467.93	16969.309999999998	9582.9	21296.78
K06222	dkgB; 2,5-diketo-D-gluconate reductase B [EC:1.1.1.346]	751.1600000000002	838.5899999999998	835.63	180.0	196.6	256.0
K06223	dam; DNA adenine methylase [EC:2.1.1.72]	5092.690000000001	5454.08	5013.799999999998	5145.87	4882.6	8505.58
K06257	SDC1, CD138; syndecan 1	5.0	2.0	0.0	0.0	6.0	46.0
K06281	hyaB, hybC; hydrogenase large subunit [EC:1.12.99.6]	3789.69	4212.01	3257.53	4236.58	3556.2900000000004	3346.67
K06282	hyaA, hybO; hydrogenase small subunit [EC:1.12.99.6]	2752.19	3043.01	2441.03	3138.58	2577.7900000000004	2962.17
K06283	spoIIID; putative DeoR family transcriptional regulator, stage III sporulation protein D	3112.38	3327.13	3900.53	4068.84	3225.9500000000007	5767.71
K06284	abrB; transcriptional pleiotropic regulator of transition state genes	4259.62	4815.969999999998	5008.5	4818.02	4707.049999999998	8381.119999999999
K06285	mtrB; transcription attenuation protein (tryptophan RNA-binding attenuator protein)	611.37	1132.0	1508.35	1219.77	462.4	6172.230000000001
K06286	ezrA; septation ring formation regulator	694.67	1085.6799999999996	1556.5500000000004	1433.3200000000004	375.03	6534.06
K06287	maf; septum formation protein	36774.28	36813.919999999984	38150.52	36620.8	34533.849999999984	38212.8
K06294	gerD; spore germination protein D	407.67	865.0	1299.5500000000004	1240.17	233.0	5137.17
K06295	gerKA; spore germination protein KA	2693.48	2935.71	3563.9499999999994	3176.07	2464.87	6313.51
K06296	gerKB; spore germination protein KB	674.84	1039.21	1626.09	1415.33	501.77	4397.67
K06297	gerKC; spore germination protein KC	2422.38	3059.21	3975.45	2434.07	2284.37	6648.01
K06298	gerM; germination protein M	355.75	362.05	409.0	549.0	381.25	559.5
K06299	gerPA; spore germination protein PA	8.0	13.0	41.0	219.5	11.0	132.5
K06300	gerPB; spore germination protein PB	8.0	13.0	41.0	215.5	11.0	119.5
K06301	gerPC; spore germination protein PC	8.0	13.0	41.0	217.5	11.0	132.5
K06302	gerPD; spore germination protein PD	5.0	13.0	40.0	212.5	11.0	121.0
K06303	gerPE; spore germination protein PE	8.0	13.0	41.0	217.5	11.0	132.5
K06304	gerPF; spore germination protein PF	5.0	13.0	42.0	215.5	15.0	131.0
K06305	gerQ; spore germination protein Q	475.67	886.0	1356.5500000000004	1303.17	326.0	4922.17
K06306	yaaH; spore germination protein	585.34	960.8	1470.88	1418.34	268.0	5140.84
K06307	yfkQ; spore germination protein	554.69	630.62	528.54	1049.46	633.23	447.04
K06308	yfkR; spore germination protein	529.34	858.0	1324.66	525.34	176.0	3170.34
K06310	yndD; spore germination protein	1507.74	1809.71	2175.4700000000007	1093.0300000000002	1685.57	2936.67
K06311	yndE; spore germination protein	410.67	764.0	1149.33	441.67	374.0	1852.67
K06312	yndF; spore germination protein	12.67	1.0	14.33	28.67	0.0	325.17
K06313	ypeB; spore germination protein	414.67	865.0	1304.5500000000004	1262.17	238.5	5137.17
K06314	rsfA; prespore-specific regulator	407.67	865.0	1305.5500000000004	1410.17	237.0	5407.17
K06315	splA; transcriptional regulator of the spore photoproduct lyase operon	152.67	83.0	130.33	18.17	16.0	70.67
K06317	bofA; inhibitor of the pro-sigma K processing machinery	4098.469999999998	4833.8	4767.190000000001	4140.92	4617.87	5815.440000000001
K06318	bofC; forespore regulator of the sigma-K checkpoint	8.0	13.0	19.0	226.5	15.0	232.5
K06320	cgeB; spore maturation protein CgeB	12.0	15.0	22.0	20.0	5.0	26.5
K06322	cgeD; spore maturation protein CgeD	0.0	0.0	0.0	2.0	0.0	0.0
K06323	cgeE; spore maturation protein CgeE	0.0	0.0	0.0	0.0	0.0	3.0
K06324	cotA; spore coat protein A, manganese oxidase [EC:1.16.3.3]	176.67000000000004	97.0	152.32999999999996	32.17	13.0	134.67000000000002
K06325	cotB; spore coat protein B	105.0	208.0	174.0	257.0	139.0	1124.0
K06327	cotD; spore coat protein D	233.67	530.0	1015.33	321.17	36.0	1658.17
K06328	cotE; spore coat protein E	484.67	913.0	1392.5500000000004	1372.17	331.0	5231.17
K06329	cotF; spore coat protein F	3.0	5.0	27.0	4.0	2.0	45.5
K06330	cotH; spore coat protein H	111.0	235.0	206.0	271.0	141.0	1432.5
K06331	cotI; spore coat protein I	27.26	40.63	24.18	77.32	30.8	4.54
K06332	cotJA; spore coat protein JA	114.34	219.0	235.66	518.84	154.0	1611.84
K06333	cotJB; spore coat protein JB	2969.55	2926.63	2912.64	3730.51	3352.9500000000007	2804.38
K06334	cotJC; spore coat protein JC	3003.88	2957.13	2947.31	4227.84	3387.9500000000007	2841.71
K06335	cotM; spore coat protein M	3.0	0.0	5.0	9.0	4.0	24.5
K06336	tasA, cotN; spore coat-associated protein N	3.0	0.0	3.0	40.0	13.0	390.5
K06338	cotSA; spore coat protein SA	0.0	0.0	0.0	6.0	0.0	9.0
K06341	cotW; spore coat protein W	0.0	0.0	24.0	64.0	0.0	161.0
K06342	cotX; spore coat protein X	24.0	54.0	118.0	87.0	1.0	683.0
K06343	cotY; spore coat protein Y	3.0	0.0	5.0	2.0	0.0	4.5
K06344	cotZ; spore coat protein Z	426.67	871.0	1303.5500000000004	545.6700000000002	209.0	4740.17
K06345	coxA; spore cortex protein	3.0	5.0	29.0	171.0	11.0	67.5
K06346	jag; spoIIIJ-associated protein	18479.38	17318.2	18705.86	24936.5	18323.03	21714.65
K06347	kapB; kinase-associated protein B	8.0	16.0	46.0	564.17	26.67	776.1700000000002
K06348	kapD; sporulation inhibitor KapD	9.0	12.0	32.0	208.0	20.0	187.5
K06349	kbaA; KinB signaling pathway activation protein	407.67	868.18	1302.5500000000004	1437.5700000000004	293.0300000000001	6705.85
K06350	kipA; antagonist of KipI	350.83	857.3299999999998	1230.22	1381.33	340.83	6249.56
K06351	kipI; inhibitor of KinA	448.0	889.5	1304.22	1433.0	310.0	6230.56
K06370	safA; morphogenetic protein associated with SpoVID	407.67	865.0	1291.5500000000004	1208.17	228.0	4861.17
K06371	sda; developmental checkpoint coupling sporulation initiation to replication initiation	121.0	248.0	244.0	519.5	150.0	1777.0
K06372	sinI; antagonist of SinR	0.0	0.0	0.0	0.0	0.0	11.0
K06373	spmA; spore maturation protein A	2783.71	2530.63	2747.98	3231.17	3112.9500000000007	1238.04
K06374	spmB; spore maturation protein B	2783.71	2530.63	2747.98	3231.17	3112.9500000000007	1246.04
K06375	spo0B; stage 0 sporulation protein B (sporulation initiation phosphotransferase) [EC:2.7.-.-]	407.67	865.18	1291.5500000000004	1394.5700000000004	292.0300000000001	5897.85
K06376	spo0E; stage 0 sporulation regulatory protein	354.67	600.0	1064.33	487.67	38.0	2342.67
K06377	spo0M; sporulation-control protein	511.17	1008.01	1537.5500000000004	2186.57	449.19	10026.19
K06378	spoIIAA; stage II sporulation protein AA (anti-sigma F factor antagonist)	3326.38	3534.96	4142.530000000002	4637.59	3473.7000000000007	7409.05
K06379	spoIIAB; stage II sporulation protein AB (anti-sigma F factor) [EC:2.7.11.1]	3197.38	3390.13	4013.53	4204.34	3324.9500000000007	5870.71
K06380	spoIIB; stage II sporulation protein B	3.0	4.0	29.0	37.0	1.0	93.5
K06381	spoIID; stage II sporulation protein D	7112.780000000002	7580.13	7794.13	7427.040000000001	7819.749999999999	6308.71
K06382	spoIIE; stage II sporulation protein E [EC:3.1.3.16]	2975.38	3267.13	3698.53	3814.84	3038.9500000000007	5776.71
K06383	spoIIGA; stage II sporulation protein GA (sporulation sigma-E factor processing peptidase) [EC:3.4.23.-]	2967.38	3065.33	3657.53	3790.84	3046.9500000000007	4335.71
K06384	spoIIM; stage II sporulation protein M	6536.71	6758.25	6293.1500000000015	5631.0	7655.119999999999	3831.54
K06385	spoIIP; stage II sporulation protein P	3373.080000000001	3667.63	4233.83	4401.940000000001	3489.850000000001	6914.77
K06386	spoIIQ; stage II sporulation protein Q	484.67	913.0	1392.5500000000004	1374.17	331.0	5231.17
K06387	spoIIR; stage II sporulation protein R	3177.38	3375.13	3994.53	4201.84	3318.9500000000007	5853.71
K06388	spoIISA; stage II sporulation protein SA	0.0	0.0	0.0	5.0	0.0	13.0
K06390	spoIIIAA; stage III sporulation protein AA	2705.71	2480.63	2658.98	3097.17	3012.9500000000007	1182.04
K06391	spoIIIAB; stage III sporulation protein AB	2519.96	2333.08	2489.98	2977.67	2843.7000000000007	1142.04
K06392	spoIIIAC; stage III sporulation protein AC	3112.38	3334.13	3910.53	4069.84	3225.9500000000007	5776.71
K06393	spoIIIAD; stage III sporulation protein AD	2705.71	2480.63	2658.98	3097.17	3012.9500000000007	1182.04
K06394	spoIIIAE; stage III sporulation protein AE	3105.38	3334.13	3907.53	4067.84	3225.9500000000007	5751.71
K06395	spoIIIAF; stage III sporulation protein AF	1397.21	1299.13	1371.98	2098.67	1447.95	1031.04
K06396	spoIIIAG; stage III sporulation protein AG	3004.38	3099.13	3706.53	3812.84	3090.9500000000007	4367.71
K06397	spoIIIAH; stage III sporulation protein AH	3108.38	3327.13	3900.53	4069.84	3225.9500000000007	5776.71
K06398	spoIVA; stage IV sporulation protein A	3191.38	3388.13	4009.53	4203.84	3324.9500000000007	5870.71
K06399	spoIVB; stage IV sporulation protein B [EC:3.4.21.116]	3187.38	3388.13	4006.53	4224.84	3333.9500000000007	5870.71
K06400	spoIVCA; site-specific DNA recombinase	2562.05	2408.88	2428.140000000001	2353.76	2671.4500000000007	1360.94
K06401	spoIVFA; stage IV sporulation protein FA	8.0	13.0	51.0	257.5	20.0	538.5
K06402	spoIVFB; stage IV sporulation protein FB [EC:3.4.24.-]	2682.13	3156.33	3547.03	3516.09	2885.2000000000007	5567.71
K06403	spoVAA; stage V sporulation protein AA	27.0	22.8	80.0	296.5	34.0	547.5
K06404	spoVAB; stage V sporulation protein AB	27.0	22.8	80.0	297.5	34.0	547.5
K06405	spoVAC; stage V sporulation protein AC	3293.38	3596.13	4186.530000000002	4637.84	3467.9500000000007	7099.21
K06406	spoVAD; stage V sporulation protein AD	3293.38	3596.13	4186.530000000002	4640.84	3467.9500000000007	7099.21
K06407	spoVAE; stage V sporulation protein AE	3297.580000000001	3597.13	4199.33	4856.940000000001	3486.350000000001	7523.71
K06408	spoVAF; stage V sporulation protein AF	1325.56	1848.92	2229.39	2765.23	1282.63	5471.71
K06409	spoVB; stage V sporulation protein B	7977.3499999999985	8225.59	8420.189999999999	8723.83	8630.029999999999	7078.29
K06410	spoVFA; dipicolinate synthase subunit A	1874.37	2212.3	2767.350000000001	2408.2699999999995	1971.4	5382.17
K06411	spoVFB; dipicolinate synthase subunit B	1787.37	2149.3	2666.350000000001	2255.7699999999995	1854.4	5288.17
K06412	spoVG; stage V sporulation protein G	4600.040000000001	4883.6399999999985	5297.030000000002	4864.07	4976.31	7538.39
K06413	spoVK; stage V sporulation protein K	504.2	500.5	648.3	779.6	587.4	559.5
K06415	spoVR; stage V sporulation protein R	1095.29	1626.33	1907.7	2315.42	992.03	5262.71
K06416	spoVS; stage V sporulation protein S	4098.38	4343.51	4790.530000000002	7041.740000000002	4319.980000000001	6177.83
K06417	spoVID; stage VI sporulation protein D	8.0	13.0	43.0	214.5	11.0	141.5
K06418	SASP-A, sspA; small acid-soluble spore protein A (major alpha-type SASP)	113.0	208.0	179.0	377.0	151.0	1717.0
K06419	SASP-B, sspB; small acid-soluble spore protein B (major beta-type SASP)	17.0	9.0	46.0	219.5	24.0	446.0
K06420	sspC; small acid-soluble spore protein C (minor alpha/beta-type SASP)	0.0	0.0	0.0	44.0	8.0	236.0
K06421	sspD; small acid-soluble spore protein D (minor alpha/beta-type SASP)	0.0	0.0	4.0	199.5	13.0	147.0
K06422	sspE; small acid-soluble spore protein E (minor gamma-type SASP)	415.01	867.0	1314.21	1176.51	233.0	5151.51
