function	description	A4	A5	A6	A52	A53	A54
PF09651	CRISPR-associated protein (Cas_APE2256)	0.0	2.0	7.0	10.0	0.0	1.0
PF09652	Putative CRISPR-associated protein (Cas_VVA1548)	7.0	0.0	6.0	0.0	0.0	0.0
PF09654	Protein of unknown function (DUF2396)	0.0	2.0	0.0	0.0	0.0	0.0
PF09655	Conserved nitrate reductase-associated protein (Nitr_red_assoc)	0.0	0.0	0.0	0.0	0.0	1.0
PF09656	Putative transmembrane protein (PGPGW)	9590.25	8217.08	9132.0	12858.25	8566.08	7884.17
PF09659	CRISPR-associated protein (Cas_Csm6)	96.5	146.0	118.0	53.5	102.0	0.0
PF09660	Protein of unknown function (DUF2397)	2577.0	278.8	3142.0	6100.0	2324.0	2117.0
PF09661	Protein of unknown function (DUF2398)	2577.0	277.8	3142.0	6079.0	2320.0	1069.0
PF09663	Amidohydrolase ring-opening protein (Amido_AtzD_TrzD)	3496.5	3853.5	2711.0	2851.75	2668.25	1594.0
PF09664	Protein of unknown function C-terminus (DUF2399)	2558.0	251.8	3123.5	6102.0	2318.66	2001.0
PF09669	Phage regulatory protein Rha (Phage_pRha)	1522.66	2478.96	2593.48	768.68	680.18	1167.4
PF09670	CRISPR-associated protein (Cas_Cas02710)	7.5	10.5	3.0	2.5	0.0	0.0
PF09671	Spore coat protein (Spore_GerQ)	484.67	913.0	1392.5500000000004	1374.17	331.0	5231.17
PF09673	Type-F conjugative transfer system pilin assembly protein	16.0	40.0	30.1	26.0	50.2	153.70000000000005
PF09674	Protein of unknown function (DUF2400)	4109.5	4774.0	4367.5	5069.5	5010.33	2176.0
PF09676	Type IV conjugative transfer system lipoprotein (TraV)	156.0	202.0	230.1	52.0	31.2	36.2
PF09677	Type-F conjugative transfer system protein (TrbI_Ftype)	8.0	30.0	20.1	2.0	36.2	30.86
PF09678	Cytochrome c oxidase caa3 assembly factor (Caa3_CtaG)	13975.09	13634.23	14950.88	19178.24	12814.19	30773.19
PF09679	Type-F conjugative transfer system pilin chaperone (TraQ)	0.0	0.0	0.1	0.0	0.2	0.0
PF09680	Protein of unknown function (Tiny_TM_bacill)	2048.1800000000007	3658.0	4950.42	4594.18	1122.5	17476.68
PF09681	N-terminal phage replisome organiser (Phage_rep_org_N)	606.0	627.0	539.0	1024.0	620.0	365.0
PF09682	Bacteriophage holin of superfamily 6 (Holin_LLH)	0.0	2.0	6.0	11.0	0.0	2.5
PF09683	Bacteriocin (Lactococcin_972)	0.0	0.0	0.0	0.0	0.0	87.0
PF09684	Phage tail protein (Tail_P2_I)	227.67	258.47	364.83	50.64	70.53	551.3199999999998
PF09685	Domain of unknown function (DUF4870) 	13015.01	9353.07	16258.929999999997	21588.51	11752.33	24857.070000000003
PF09686	Plasmid protein of unknown function (Plasmid_RAQPRD)	100.5	31.0	137.5	49.07	47.0	337.5
PF09691	Type II secretion system pilotin lipoprotein (PulS_OutS)	208.33	224.67	309.26	29.24	12.87	40.86
PF09693	Phage uncharacterised protein (Phage_XkdX)	6.0	16.0	68.5	44.0	8.5	283.0
PF09694	Bacterial protein of unknown function (Gcw_chp)	5524.16	5064.68	6827.68	3124.83	3176.01	4680.83
PF09695	Bacterial protein of unknown function (YtfJ_HI0045)	209.33	210.67	295.86	25.24	4.4	40.86
PF09697	Protein of unknown function (Porph_ging)	840.0	1036.0	1112.0	797.0	991.0	5833.0
PF09698	Geobacter CxxxxCH...CXXCH motif (GSu_C4xC__C2xCH)	0.0	0.0	0.0	0.0	7.0	4.5
PF09699	Doubled CXXCH motif (Paired_CXXCH_1)	298.0	290.5	302.1	145.57	161.7	206.17
PF09700	CRISPR-associated protein (Cas_Cmr3)	3789.5	4219.5	3604.0	2060.5	4322.5	2462.0
PF09701	CRISPR-associated protein (Cas_Cmr5)	3789.0	4212.0	3596.0	2050.5	4322.5	2462.0
PF09704	CRISPR-associated protein (Cas_Cas5)	7987.23	8573.23	7369.870000000001	6863.59	9438.53	5705.95
PF09706	CRISPR-associated protein (Cas_CXXC_CXXC)	297.0	302.0	305.0	252.0	324.0	203.0
PF09707	CRISPR-associated protein (Cas_Cas2CT1978)	298.33	295.67	277.43	848.0	547.87	219.33
PF09709	CRISPR-associated protein (Cas_Csd1)	300.3300000000001	323.31000000000006	280.5	240.06	253.69000000000003	123.95
PF09711	CRISPR-associated protein (Cas_Csn2)	6.67	2.67	5.33	15.66	4.67	0.0
PF09712	Poly(R)-hydroxyalkanoic acid synthase subunit (PHA_synth_III_E)	843.5	240.0	2114.0	153.5	313.0	1311.0
PF09716	Malarial early transcribed membrane protein (ETRAMP)	4.0	0.0	0.0	0.0	0.0	0.0
PF09718	Lambda phage tail tape-measure protein (Tape_meas_lam_C)	1890.0	2268.0	2215.16	641.34	1115.34	421.53
PF09719	Putative redox-active protein (C_GCAxxG_C_C)	5853.34	5764.38	5347.79	6427.5	6665.8200000000015	1411.29
PF09720	Putative addiction module component	2668.83	272.35	3319.35	5922.0	2457.68	564.0
PF09721	Transmembrane exosortase (Exosortase_EpsH)	5405.98	5518.92	5150.18	3438.15	6245.01	2986.5
PF09722	Protein of unknown function (DUF2384)	4598.0	4830.3600000000015	4245.690000000001	3655.83	3621.02	4681.58
PF09723	Zinc ribbon domain	17001.05	15158.06	16551.440000000002	23370.44	15895.21	10568.17
PF09724	Uncharacterized conserved protein (DUF2036)	3.0	1.0	2.0	0.0	0.0	0.0
PF09731	Mitochondrial inner membrane protein	370.0	319.33	243.0	183.67	368.0	121.42
PF09752	Abhydrolase domain containing 18 	0.0	46.0	50.0	52.0	48.0	4.0
PF09754	PAC2 family	30230.58	31010.89	28068.34	29593.66	30914.5	32798.84
PF09791	Oxidoreductase-like protein, N-terminal	503.5	298.58	557.5	366.5	399.0	5063.0
PF09811	Essential protein Yae1, N terminal	4.0	0.8	7.0	10.57	0.0	14.0
PF09813	Coiled-coil domain-containing protein 56	0.0	0.0	1.0	0.0	0.0	0.0
PF09818	Predicted ATPase of the ABC class	779.3299999999998	858.3	757.0	1678.5	1112.67	843.5
PF09819	ABC-type cobalt transport system, permease component	5904.75	6856.5	5033.0	6499.4	6002.8600000000015	12927.679999999997
PF09820	Predicted AAA-ATPase	414.5	396.1	359.0	542.0	377.83	368.0
PF09821	C-terminal AAA-associated domain	389.0	255.67	250.67	215.5	259.17	298.0
PF09822	ABC-type uncharacterized transport system	5513.49	6002.46	5595.5	5980.66	6832.82	2866.5
PF09823	Domain of unknown function (DUF2357)	19.5	11.5	13.0	13.0	8.5	24.0
PF09824	ArsR transcriptional regulator	4016.5	4438.17	3805.67	2683.83	4809.17	2311.0
PF09825	Biotin-protein ligase, N terminal	9.0	3.0	2.0	13.0	0.0	13.0
PF09826	Beta propeller domain	571.37	1041.8	1446.13	848.2700000000002	422.56	6484.230000000001
PF09827	CRISPR associated protein Cas2	16176.88	17397.37	15334.079999999998	11492.02	18099.32	6343.28
PF09828	Chromate resistance exported protein	777.0	717.62	695.0	525.0	508.0	606.0
PF09829	Uncharacterized protein conserved in bacteria (DUF2057)	2046.66	1904.3	2053.1	1851.97	844.45	7900.19
PF09830	ATP adenylyltransferase	159.0	189.0	217.0	45.0	118.0	88.0
PF09831	Uncharacterized protein conserved in bacteria (DUF2058)	3991.33	2633.13	6658.1	2042.57	1466.2900000000004	7070.86
PF09832	Uncharacterized protein conserved in bacteria (DUF2059)	3134.83	2931.62	3765.67	2550.42	2871.92	9155.92
PF09834	Predicted membrane protein (DUF2061)	3339.33	3776.71	3650.67	1561.83	1181.5	1998.83
PF09835	Uncharacterized protein conserved in bacteria (DUF2062)	3030.1	3118.61	2486.8	2820.77	2975.15	10259.92
PF09836	Putative DNA-binding domain	2442.5	1778.29	3260.84	1275.5	1664.8399999999995	1936.5
PF09837	Uncharacterized protein conserved in bacteria (DUF2064)	4719.17	2571.33	5121.33	8017.66	4610.42	5586.88
PF09838	Uncharacterized protein conserved in bacteria (DUF2065)	4170.83	4161.67	5267.6	2179.74	2976.37	3040.78
PF09839	Uncharacterized protein conserved in bacteria (DUF2066)	1586.5	992.0	2626.0	973.0	1095.0	2010.0
PF09842	Predicted membrane protein (DUF2069)	2303.0	2214.75	3943.17	569.5	899.3399999999998	2351.5
PF09843	Predicted membrane protein (DUF2070)	290.5	264.0	268.5	713.0	526.5	125.5
PF09844	Uncharacterized conserved protein (COG2071)	4516.33	5368.62	4630.879999999999	4038.42	3479.74	5942.01
PF09845	Zn-ribbon containing protein	4008.5	4429.17	3800.17	2675.83	4800.17	2312.5
PF09846	Uncharacterized protein conserved in archaea (DUF2073)	4008.5	4429.17	3800.17	2675.83	4800.17	2312.5
PF09847	Membrane protein of 12 TMs	7.0	13.0	8.0	0.0	6.0	0.0
PF09848	Uncharacterized conserved protein (DUF2075)	3581.83	4257.68	3714.0	3066.73	2580.86	2515.45
PF09849	Uncharacterized protein conserved in bacteria (DUF2076)	608.5	665.0	462.5	595.5	696.0	324.5
PF09850	Type VI secretion system protein DotU	2632.49	2519.12	2699.0	1707.8200000000004	1062.5	2360.17
PF09851	Short C-terminal domain	29051.07	16019.179999999997	30841.15	48251.61	27390.82	22860.63
PF09852	Predicted membrane protein (DUF2079)	588.3299999999998	513.0699999999998	560.0	359.25	369.08	1436.5
PF09853	Putative transposon-encoded protein (DUF2080)	0.0	0.0	1.0	0.0	0.0	0.0
PF09855	Nucleic-acid-binding protein containing Zn-ribbon domain (DUF2082)	1069.0	1250.67	1050.67	1302.33	1432.67	281.7100000000001
PF09856	Predicted transcriptional regulator (DUF2083)	8489.75	8943.83	8096.67	6791.84	7919.33	7511.34
PF09857	Putative toxin of bacterial toxin-antitoxin pair	398.0	482.0	323.3300000000001	322.67	389.17	228.92
PF09858	Predicted membrane protein (DUF2085)	984.59	838.0	808.6600000000002	4085.34	1035.08	1004.84
PF09859	Oxygenase, catalysing oxidative methylation of damaged DNA	969.17	1170.0	902.83	818.1700000000002	773.8299999999998	2276.42
PF09860	Uncharacterized protein conserved in bacteria (DUF2087)	4539.17	5442.17	4558.719999999998	4977.17	3829.0	14001.88
PF09861	Domain of unknown function (DUF2088)	8409.0	8543.619999999999	7969.28	9024.69	9531.71	4004.5
PF09862	Protein of unknown function (DUF2089)	3561.61	3637.87	3971.59	4247.88	3889.98	4058.92
PF09863	Uncharacterized protein conserved in bacteria (DUF2090)	669.0	887.5	620.6700000000002	924.74	933.17	804.09
PF09864	Membrane-bound lysozyme-inhibitor of c-type lysozyme	1745.33	1488.0	3030.09	1261.08	1210.04	7989.78
PF09865	Predicted periplasmic protein (DUF2092)	272.0	296.5	228.0	296.0	276.67	287.5
PF09866	Uncharacterized protein conserved in bacteria (DUF2093)	1270.5	1424.83	936.0	1168.17	1389.5	1287.42
PF09867	Uncharacterized protein conserved in bacteria (DUF2094)	1694.33	1788.79	1949.67	1159.75	774.6699999999997	938.5
PF09869	Uncharacterized protein conserved in archaea (DUF2096)	43.0	21.0	11.5	7.0	9.0	3.5
PF09870	Uncharacterized protein conserved in archaea (DUF2097)	86.0	42.0	22.5	14.0	18.0	5.5
PF09871	Uncharacterized protein conserved in archaea (DUF2098)	4085.5	4482.17	3851.17	2754.83	4851.17	2318.5
PF09872	Uncharacterized protein conserved in archaea (DUF2099)	7845.5	8663.84	7399.84	4728.66	9134.34	4509.5
PF09873	Uncharacterized protein conserved in archaea (DUF2100)	0.0	0.0	0.5	0.0	0.0	1.5
PF09874	Predicted membrane protein (DUF2101)	0.0	0.0	0.5	0.0	0.0	1.5
PF09875	Uncharacterized protein conserved in archaea (DUF2102)	4085.5	4482.17	3851.17	2754.83	4851.17	2318.5
PF09876	Predicted metal-binding protein (DUF2103)	5.5	10.17	3.67	14.33	10.67	1.0
PF09877	Predicted membrane protein (DUF2104)	43.0	21.0	11.5	7.0	9.0	3.5
PF09878	Predicted membrane protein (DUF2105)	264.0	241.0	228.5	634.0	487.0	118.5
PF09879	Predicted membrane protein (DUF2106)	264.0	241.0	228.5	634.0	487.0	118.5
PF09880	Predicted membrane protein (DUF2107)	264.0	241.0	228.5	634.0	487.0	118.5
PF09881	Predicted membrane protein (DUF2108)	264.0	241.0	228.5	634.0	487.0	118.5
PF09882	Predicted membrane protein (DUF2109)	264.0	241.0	228.5	634.0	487.0	118.5
PF09883	Uncharacterized protein conserved in archaea (DUF2110)	5.5	10.17	3.67	14.33	10.67	1.0
PF09884	Uncharacterized protein conserved in archaea (DUF2111)	4020.5	4442.84	3809.84	2683.83	4809.17	2312.5
PF09885	Uncharacterized protein conserved in archaea (DUF2112)	4121.5	4503.17	3862.17	2761.83	4860.17	2320.5
PF09886	Uncharacterized protein conserved in archaea (DUF2113)	4085.5	4482.17	3851.17	2754.83	4851.17	2318.5
PF09887	Uncharacterized protein conserved in archaea (DUF2114)	4051.5	4450.17	3811.17	2682.83	4809.17	2314.5
PF09888	Uncharacterized protein conserved in archaea (DUF2115)	531.0	482.0	457.0	1268.0	974.0	238.5
PF09889	Uncharacterized protein containing a Zn-ribbon (DUF2116)	3867.0	4261.0	3636.5	2123.5	4371.5	2213.5
PF09890	Uncharacterized protein conserved in archaea (DUF2117)	4081.5	4477.84	3848.84	2746.83	4842.17	2318.5
PF09892	Uncharacterized protein conserved in archaea (DUF2119)	48.5	31.17	15.17	21.33	19.67	4.5
PF09893	Uncharacterized protein conserved in archaea (DUF2120)	43.0	21.0	11.5	7.0	9.0	3.5
PF09894	Uncharacterized protein conserved in archaea (DUF2121)	3832.0	4225.67	3594.17	2049.83	4325.17	2198.5
PF09897	Uncharacterized protein conserved in archaea (DUF2124)	4015.5	4429.17	3800.17	2675.83	4800.17	2312.5
PF09898	Uncharacterized protein conserved in bacteria (DUF2125)	3120.5	3482.83	2368.0	2277.17	3029.0	2180.92
PF09899	Putative amidoligase enzyme (DUF2126)	3434.83	3644.0	2597.67	3150.5	3401.17	2132.5
PF09900	Predicted membrane protein (DUF2127)	1520.33	1051.33	2733.67	1397.33	1230.75	11475.0
PF09902	Uncharacterized protein conserved in bacteria (DUF2129)	777.67	1127.1799999999996	1655.5500000000004	1617.5700000000004	485.03	7020.06
PF09903	Uncharacterized protein conserved in bacteria (DUF2130)	578.0	598.0	431.5	490.5	550.5	760.75
PF09904	Winged helix-turn helix	7.0	14.0	46.0	46.0	18.0	55.0
PF09905	DNA-binding protein VF530	2915.33	3483.79	3395.5	1953.67	1976.17	2017.53
PF09906	Uncharacterized protein conserved in bacteria (DUF2135)	16.33	9.01	15.77	1.0	38.54	8.33
PF09907	HigB_toxin, RelE-like toxic component of a toxin-antitoxin system	1309.5	1384.12	1592.1	789.5699999999998	514.2	474.36
PF09909	Uncharacterized protein conserved in bacteria (DUF2138)	2.33	3.34	4.1	0.0	12.87	7.33
PF09911	Uncharacterized protein conserved in bacteria (DUF2140)	689.67	1079.0	1549.5500000000004	1424.17	370.0	6518.440000000001
PF09912	Uncharacterized protein conserved in bacteria (DUF2141)	290.0	279.0	262.0	103.5	238.5	498.5
PF09913	Predicted membrane protein (DUF2142)	3045.5	698.5	3501.0	6222.5	2692.0	957.5
PF09916	Uncharacterized protein conserved in bacteria (DUF2145)	1082.0	699.59	2357.34	100.0	309.34	477.0
PF09917	Uncharacterized protein conserved in bacteria (DUF2147)	23425.48	23532.15	24455.36	17389.4	14575.59	21237.9
PF09918	Uncharacterized protein containing a ferredoxin domain (DUF2148)	289.0	255.34	286.3400000000001	677.16	535.84	138.0
PF09919	Uncharacterized conserved protein (DUF2149)	4186.5	4434.5	3970.17	2317.33	4608.67	3015.0
PF09920	Uncharacterized protein conserved in archaea (DUF2150)	4008.5	4429.17	3799.67	2675.83	4800.17	2311.0
PF09922	Cell wall-active antibiotics response 4TMS YvqF	4604.09	5408.26	5277.38	6130.24	4623.3600000000015	13848.57
PF09923	Uncharacterized protein conserved in bacteria (DUF2155)	2594.5	2837.83	1902.0	2065.17	2582.0	1899.42
PF09924	Uncharacterised conserved protein (DUF2156)	14381.56	11824.79	15351.15	16921.64	14037.96	11923.59
PF09925	Predicted membrane protein (DUF2157)	4227.5	1920.4400000000005	4396.01	7836.73	3637.37	6516.43
PF09926	Uncharacterized small protein (DUF2158)	138.82999999999998	143.67000000000004	76.93	138.07	137.2	112.86
PF09928	Predicted small integral membrane protein (DUF2160)	1864.0	2080.0	1437.67	1032.0	1497.67	1154.0
PF09929	Putative PD-(D/E)XK phosphodiesterase (DUF2161)	294.5	336.0	179.5	157.0	287.5	223.0
PF09930	Predicted transporter (DUF2162)	3844.5	4230.17	3594.17	2055.83	4331.17	2199.5
PF09931	Uncharacterized conserved protein (DUF2163)	3297.5	3271.5	2472.17	2286.17	3282.67	2477.42
PF09932	Uncharacterized conserved protein (DUF2164)	1289.36	1805.62	1914.97	430.13	665.43	477.71
PF09933	Predicted small integral membrane protein (DUF2165)	625.0	671.0	413.0	656.5	672.0	1264.42
PF09935	Protein of unknown function (DUF2167)	136.5	61.67	160.67	35.5	101.67	410.5
PF09936	SAM-dependent RNA methyltransferase	925.5	1131.5	918.0	1280.5	1087.33	63.5
PF09937	Uncharacterized protein conserved in bacteria (DUF2169)	147.0	186.01	148.01	198.31	191.15	121.0
PF09938	Uncharacterized protein conserved in bacteria (DUF2170)	5.0	1.75	24.1	3.0	11.2	50.0
PF09939	Uncharacterized protein conserved in bacteria (DUF2171)	2720.99	2663.96	2758.67	2035.16	1344.83	2460.58
PF09940	Domain of unknown function (DUF2172)	93.0	121.83	81.0	123.17	98.0	178.42000000000004
PF09941	Uncharacterized conserved protein (DUF2173)	4.0	8.67	6.67	3.33	4.67	0.0
PF09945	Predicted membrane protein (DUF2177)	933.0	1027.33	683.0	918.5	955.75	3320.0
PF09946	Predicted membrane protein (DUF2178)	4010.0	4424.67	3799.67	2669.83	4794.17	2313.0
PF09947	Uncharacterized protein conserved in archaea (DUF2180)	4015.0	4439.34	3803.84	2690.16	4810.84	2313.5
PF09948	Predicted metal-binding integral membrane protein (DUF2182)	809.5	846.3299999999998	534.0	571.5	842.67	1698.5
PF09949	Uncharacterized conserved protein (DUF2183)	5330.58	5952.32	4395.5	5031.5	5023.66	9205.5
PF09950	Uncharacterized protein conserved in bacteria (DUF2184)	159.33	165.67	200.76	6.67	1.87	17.05
PF09951	Protein of unknown function (DUF2185)	164.0	117.0	91.0	10.0	15.0	79.0
PF09952	Transcriptional regulator, AbiEi antitoxin, Type IV TA system	7.0	4.67	2.67	3.0	5.67	28.0
PF09953	Uncharacterized protein conserved in bacteria (DUF2187)	800.67	1314.1799999999996	1755.5500000000004	1708.9	522.36	8224.18
PF09954	Uncharacterized protein conserved in bacteria (DUF2188)	898.5	921.62	611.0	1628.17	1095.5	2477.94
PF09955	Predicted integral membrane protein (DUF2189)	5167.0	6334.66	5167.0	2506.0	3715.5	2398.5
PF09956	Uncharacterized conserved protein (DUF2190)	1381.5	1295.67	1079.17	862.5699999999998	1375.67	714.5
PF09957	Bacterial antitoxin of type II TA system, VapB	6899.5	4827.17	6560.84	9368.0	5756.84	1888.0
PF09959	Uncharacterized protein conserved in archaea (DUF2193)	4051.5	4449.17	3811.17	2679.5	4804.5	2314.5
PF09960	Uncharacterised protein conserved in bacteria (DUF2194)	7.0	13.18	8.0	1.73	6.36	7.45
PF09961	Uncharacterized protein conserved in bacteria (DUF2195)	7.0	10.33	10.0	33.67	10.0	39.67
PF09962	Uncharacterized conserved protein (DUF2196)	5861.5	6678.85	5990.3899999999985	5790.98	7245.7	8254.18
PF09963	Uncharacterized protein conserved in bacteria (DUF2197)	510.84	1014.18	1425.88	1446.74	395.03	6353.02
PF09964	Uncharacterized protein conserved in bacteria (DUF2198)	307.67	420.0	467.55	1263.17	276.0	4939.230000000001
PF09965	Uncharacterized protein conserved in bacteria (DUF2199)	27.0	22.68	53.5	7.23	12.36	88.45
PF09966	Uncharacterized protein conserved in bacteria (DUF2200)	5972.5	6635.480000000001	5257.5	5468.4	5524.530000000002	5227.3899999999985
PF09967	VWA-like domain (DUF2201)	1040.5100000000002	878.38	945.68	1672.07	1049.71	1809.71
PF09968	Uncharacterized protein domain (DUF2202)	8619.0	9623.5	8156.5	5238.0	9990.0	4574.0
PF09969	Uncharacterized conserved protein (DUF2203)	314.66	90.83	292.0	74.08	200.08	256.0
PF09970	Nucleotidyl transferase of unknown function (DUF2204)	6.0	12.0	32.0	20.0	4.0	128.0
PF09971	Predicted membrane protein (DUF2206)	3.0	0.0	0.5	5.0	0.0	4.5
PF09972	Predicted membrane protein (DUF2207)	15002.83	13686.34	14041.2	16877.75	14672.65	12909.89
PF09974	Uncharacterized protein conserved in archaea (DUF2209)	3787.5	4209.17	3582.67	2048.83	4322.17	2196.0
PF09976	Tetratricopeptide repeat-like domain	9881.16	10190.88	10185.1	5344.24	7891.46	14010.11
PF09977	Putative Tad-like Flp pilus-assembly	397.16	383.33	390.5	303.3300000000001	422.83	236.75
PF09979	Uncharacterized protein conserved in bacteria (DUF2213)	161.66	185.34	225.59	30.67	12.87	22.52
PF09980	Predicted membrane protein (DUF2214)	1197.0	1776.42	1594.67	322.0	584.1700000000002	638.0
PF09981	Uncharacterized protein conserved in bacteria (DUF2218)	2937.33	2998.12	2651.0	2082.17	1538.0	2668.67
PF09982	Uncharacterized protein conserved in bacteria (DUF2219)	1418.0	732.5	2612.5	346.0	754.0	1933.0
PF09983	Uncharacterized protein conserved in bacteria C-term(DUF2220)	1541.0	1608.8	1856.0	1099.0	651.67	654.0
PF09984	Uncharacterised signal transduction histidine kinase domain (DUF2222)	204.83	209.17	291.93	191.57	175.2	188.36
PF09985	C-terminal binding-module, SLH-like, of glucodextranase	82.0	103.0	97.0	126.0	111.0	48.0
PF09986	Uncharacterized protein conserved in bacteria (DUF2225)	2521.83	2855.14	3326.35	2198.27	2388.850000000001	5023.13
PF09987	Uncharacterized protein conserved in archaea (DUF2226)	0.0	0.0	0.5	0.0	0.0	1.5
PF09988	Uncharacterized metal-binding protein (DUF2227)	33.69	33.47	16.21	24.19	19.93	17.16
PF09989	CoA enzyme activase uncharacterised domain (DUF2229)	6393.55	6468.22	6194.3899999999985	5981.65	7082.990000000002	1036.75
PF09990	Predicted membrane protein (DUF2231)	3240.0	788.5	3568.5	6497.5	2890.66	2364.5
PF09991	Predicted membrane protein (DUF2232)	7764.72	8248.08	7790.69	8065.34	8263.119999999999	9039.86
PF09992	Phosphodiester glycosidase	9615.11	8033.36	10873.05	14276.37	8610.710000000001	24448.130000000005
PF09994	Uncharacterized alpha/beta hydrolase domain (DUF2235)	2544.0	2892.0	2246.0	2442.5	2574.5	2464.5
PF09995	Uncharacterized protein conserved in bacteria (DUF2236)	33587.83	29640.16	31555.17	45192.25	32860.16	44118.01
PF09996	Uncharacterized protein conserved in bacteria (DUF2237)	7462.16	5159.46	7554.67	10132.83	5939.25	10582.33
PF09997	Predicted membrane protein (DUF2238)	3318.83	2542.3	4684.93	1885.75	1359.87	2859.86
PF09998	Uncharacterized protein conserved in bacteria (DUF2239)	381.33	366.08	355.0	256.33000000000004	368.83	826.4999999999999
PF09999	Uncharacterized protein conserved in archaea (DUF2240)	4016.5	4438.17	3805.67	2683.83	4809.17	2311.0
PF10000	ACT domain	293.33	341.5	201.0	213.5	217.5	203.0
PF10001	Uncharacterized protein conserved in bacteria (DUF2242)	1755.0	1733.58	3468.0	120.5	531.5	1119.5
PF10002	Predicted membrane protein (DUF2243)	434.67	918.5	1315.83	1040.92	332.25	8581.17
PF10003	Integral membrane protein (DUF2244)	3319.0	2966.16	3931.17	2080.17	2785.67	2639.92
PF10004	Uncharacterized protein conserved in bacteria (DUF2247)	3.67	3.0	8.33	1.67	2.0	17.67
PF10005	zinc-ribbon domain	5840.5	6534.6	5982.01	4205.16	3684.17	3531.66
PF10006	Uncharacterized conserved protein (DUF2249)	9285.16	2312.99	10840.67	18757.34	8325.17	6602.34
PF10009	Uncharacterized protein conserved in bacteria (DUF2252)	4705.0	2784.67	5621.33	8020.9	4328.02	5270.3
PF10011	Predicted membrane protein (DUF2254)	8389.0	3718.51	8869.33	14822.56	7611.45	7966.52
PF10012	Uncharacterized protein conserved in bacteria (DUF2255)	884.5	906.0	682.0	709.5	859.0	811.0
PF10013	Uncharacterized protein conserved in bacteria (DUF2256)	183.5	125.16	141.0	56.75	122.25	165.0
PF10014	2OG-Fe dioxygenase	1325.0	1730.25	1650.5	360.67	637.1699999999997	1076.5
PF10016	Predicted secreted protein (DUF2259)	269.0	318.0	205.5	247.0	333.5	356.0
PF10017	Histidine-specific methyltransferase, SAM-dependent	4613.66	4805.16	5603.67	4022.25	4123.75	5571.34
PF10020	Uncharacterized protein conserved in bacteria (DUF2262)	26.33	14.0	40.0	6.0	2.0	63.0
PF10021	Uncharacterized protein conserved in bacteria (DUF2263)	6.5	8.0	11.5	180.0	14.66	1179.67
PF10022	Uncharacterized protein conserved in bacteria (DUF2264)	121.5	86.9	86.33	122.06	110.42	718.2
PF10023	Putative aminopeptidase	461.5	559.25	462.17	88.5	173.99999999999997	656.0
PF10025	Uncharacterized conserved protein (DUF2267)	278.0	285.8300000000001	165.0	423.25	284.73	1554.34
PF10026	Predicted Zn-dependent protease (DUF2268)	512.34	1002.18	1538.88	1354.08	382.37	6412.5700000000015
PF10027	Predicted integral membrane protein (DUF2269)	611.5	700.75	523.0	866.0	700.0	868.0
PF10028	Predicted integral membrane protein (DUF2270)	153.0	221.0	171.0	121.0	165.5	310.5
PF10029	Predicted periplasmic protein (DUF2271)	1317.66	912.2	2598.17	644.5	786.4999999999999	2872.67
PF10030	Uncharacterized protein conserved in bacteria (DUF2272)	1018.5	357.67	2199.67	228.0	435.84	952.0
PF10031	Small integral membrane protein (DUF2273)	2070.37	2156.24	2194.13	2385.43	2593.24	1664.59
PF10035	Uncharacterized protein conserved in bacteria (DUF2179)	22675.55	25273.19	26704.370000000006	32822.03	24543.28	39686.97
PF10038	Protein of unknown function (DUF2274)	1176.5	1161.5	1013.0	690.5	1161.0	2083.25
PF10039	Predicted integral membrane protein (DUF2275)	96.0	93.0	136.0	157.0	163.0	49.0
PF10040	Uncharacterized conserved protein (DUF2276)	4386.25	4616.0	4093.0	2349.0	4727.25	2581.0
PF10041	Uncharacterized conserved protein (DUF2277)	9066.0	7492.0	8471.17	11929.25	8194.75	5014.67
PF10042	Uncharacterized conserved protein (DUF2278)	25.5	13.0	11.5	15.5	9.5	17.5
PF10043	Predicted periplasmic lipoprotein (DUF2279)	274.83000000000004	224.17	320.76	5.24	32.37	75.86
PF10045	Uncharacterized conserved protein (DUF2280)	2238.33	2107.01	2340.67	1499.33	719.0	1453.1899999999996
PF10047	Protein of unknown function (DUF2281)	151.0	51.0	98.0	34.0	30.67	12.0
PF10048	Predicted integral membrane protein (DUF2282)	1225.5	1219.5	867.67	791.5	1112.67	495.0
PF10049	Protein of unknown function (DUF2283)	8124.0	8584.67	7513.67	4184.0	8762.0	4479.0
PF10050	Predicted metal-binding protein (DUF2284)	4569.0	4737.93	4267.68	3334.24	5304.01	2499.0
PF10052	Protein of unknown function (DUF2288)	32.0	31.5	71.5	213.5	63.5	449.0
PF10053	Uncharacterized conserved protein (DUF2290)	0.0	0.0	0.0	0.0	0.0	9.0
PF10054	Predicted periplasmic lipoprotein (DUF2291)	173.0	169.82999999999996	103.0	147.67000000000004	157.5	126.67
PF10055	Uncharacterized small protein (DUF2292)	433.67	650.8299999999998	1152.66	413.17	103.0	1997.34
PF10056	Uncharacterized conserved protein (DUF2293)	226.16	311.66	168.0	197.0	228.16	547.9200000000002
PF10057	Uncharacterized conserved protein (DUF2294)	299.67	732.18	1135.5500000000004	1418.9	389.36	5053.24
PF10060	Uncharacterized membrane protein (DUF2298)	1577.0	1280.67	1244.67	5100.0	2052.0	1022.0
PF10061	Uncharacterized conserved protein (DUF2299)	3791.5	4199.0	3585.0	2049.5	4328.0	2198.0
