function	description	A4	A5	A6	A52	A53	A54
EC:2.7.1.53	L-xylulokinase	419.5	463.8	380.1	195.32	218.45	154.42
EC:2.7.1.55	Allose kinase	0.0	0.0	0.1	0.57	0.2	0.0
EC:2.7.1.56	1-phosphofructokinase	10755.51	11607.8	10225.48	12012.7	11352.62	18436.34
EC:2.7.1.58	2-dehydro-3-deoxygalactonokinase	1803.0	2038.83	1372.27	1479.74	1810.37	7478.49
EC:2.7.1.59	N-acetylglucosamine kinase	664.8299999999998	641.6700000000002	859.2600000000001	367.24	439.87	620.6099999999999
EC:2.7.1.6	Galactokinase	16657.5	15496.78	16450.440000000002	21763.56	16820.92	15998.01
EC:2.7.1.60	N-acylmannosamine kinase	74.33	105.0	99.26	76.41000000000003	85.87	154.53
EC:2.7.1.63	Polyphosphate--glucose phosphotransferase	10814.91	9230.72	10058.0	13682.0	9556.66	13220.17
EC:2.7.1.66	Undecaprenol kinase	887.6700000000002	1271.6799999999996	1787.05	2139.82	576.53	6850.06
EC:2.7.1.69	Protein-N(pi)-phosphohistidine--sugar phosphotransferase	33480.39	34484.6	35813.84	31001.17	29304.22	41704.569999999985
EC:2.7.1.71	Shikimate kinase	36011.44	36046.98	36268.73	35636.709999999985	35027.139999999985	45867.8
EC:2.7.1.72	Streptomycin 6-kinase	5781.0	5905.73	5800.6	4899.0	4728.03	3329.26
EC:2.7.1.73	Inosine kinase	208.33	224.67	307.26	29.24	12.87	40.86
EC:2.7.1.74	Deoxycytidine kinase	695.92	956.43	1505.0500000000004	1818.82	527.78	6409.35
EC:2.7.1.76	Deoxyadenosine kinase	695.92	956.43	1505.0500000000004	1818.82	527.78	6409.35
EC:2.7.1.8	Glucosamine kinase	1159.0	1287.33	843.67	836.8399999999998	1161.67	767.34
EC:2.7.1.83	Pseudouridine kinase	3775.44	3912.55	2973.14	3230.75	2907.71	713.0000000000001
EC:2.7.1.87	Streptomycin 3''-kinase	130.0	134.5	95.1	147.5	120.2	145.5
EC:2.7.1.89	Thiamine kinase	208.33	224.67	307.26	29.24	12.87	40.86
EC:2.7.1.90	Diphosphate--fructose-6-phosphate 1-phosphotransferase	4838.83	5367.5	3980.0	4158.0	4356.5	782.5
EC:2.7.1.92	5-dehydro-2-deoxygluconokinase	6015.190000000001	6422.45	4649.71	5253.950000000002	5125.65	10363.3
EC:2.7.1.95	Kanamycin kinase	3224.0	1002.0	3696.6	6921.17	3141.87	9330.92
EC:2.7.10.1	Receptor protein-tyrosine kinase	388.0	495.67	392.67	411.0	419.67	464.0
EC:2.7.10.2	Non-specific protein-tyrosine kinase	299.5	186.0	229.5	153.0	224.0	38.5
EC:2.7.11.1	Non-specific serine/threonine protein kinase	130812.26000000002	128982.93	129382.13999999998	139835.79	130343.48	146051.09999999998
EC:2.7.11.5	[Isocitrate dehydrogenase (NADP(+))] kinase	2210.33	2206.92	4034.93	393.74	673.04	1199.36
EC:2.7.13.1	Protein-histidine pros-kinase	283.0	248.34	305.34	34.0	195.34	51.0
EC:2.7.13.3	Histidine kinase	227891.86	234970.38000000003	232586.86	223375.82000000004	209009.21000000005	313440.9
EC:2.7.14.1	Protein arginine kinase	2679.13	2720.76	3600.19	3444.4	2873.73	7081.06
EC:2.7.2.1	Acetate kinase	26665.47	28894.629999999994	24426.119999999995	24450.84	25889.91999999999	22759.65
EC:2.7.2.11	Glutamate 5-kinase	28765.03	28360.409999999996	29158.800000000007	29336.49	26855.06999999999	34054.97
EC:2.7.2.15	Propionate kinase	2.33	1.67	3.43	1.14	0.2	73.24
EC:2.7.2.2	Carbamate kinase	13959.94	15098.660000000002	12927.99	14382.92	14425.04	7818.93
EC:2.7.2.3	Phosphoglycerate kinase	37031.95	37159.50999999999	37263.63000000001	37815.8	36730.52	39066.87999999998
EC:2.7.2.4	Aspartate kinase	48124.4	49119.65	50879.04999999999	49875.47	48543.07	54829.67
EC:2.7.2.7	Butyrate kinase	6495.76	6746.01	6165.18	9041.47	7519.83	4056.43
EC:2.7.2.8	Acetylglutamate kinase	33876.51	34157.969999999994	34345.759999999995	31962.68	32969.7	35631.95
EC:2.7.3.9	Phosphoenolpyruvate--protein phosphotransferase	20300.08	21559.91	20548.25	16105.61	18424.23	26732.910000000003
EC:2.7.4.1	Polyphosphate kinase	28987.24	28610.74	29487.820000000003	26852.46	25019.56999999999	37026.46
EC:2.7.4.14	UMP/CMP kinase	33162.2	35141.359999999986	32477.460000000006	31523.3	33815.599999999984	38160.88
EC:2.7.4.16	Thiamine-phosphate kinase	25426.770000000004	27282.699999999993	24876.07	21284.08	24775.27	29410.36
EC:2.7.4.2	Phosphomevalonate kinase	308.0	233.5	281.0	114.25	102.33	727.71
EC:2.7.4.22	UMP kinase	36910.45	37111.69	37186.13000000001	37680.53	36606.37999999998	39048.83
EC:2.7.4.23	Ribose 1,5-bisphosphate phosphokinase	1590.33	1848.5	1238.93	1301.74	1498.2	1106.78
EC:2.7.4.26	Isopentenyl phosphate kinase	4379.0	4653.17	4074.17	3742.33	5056.67	2425.5
EC:2.7.4.3	Adenylate kinase	42259.78	42833.50999999999	42059.8	41275.3	42626.19	42812.55
EC:2.7.4.6	Nucleoside-diphosphate kinase	31766.700000000004	31891.539999999986	32267.63	32790.31	30905.099999999995	38221.34
EC:2.7.4.7	Phosphomethylpyrimidine kinase	27440.46000000001	30016.759999999984	28146.3	23821.72	27105.68999999999	37057.38000000001
EC:2.7.4.8	Guanylate kinase	30557.450000000004	32744.339999999997	30480.460000000006	29559.64	29826.019999999997	36340.76
EC:2.7.4.9	dTMP kinase	36272.430000000015	33531.58999999998	36963.42	40064.51	35049.94999999998	46188.51
EC:2.7.6.1	Ribose-phosphate diphosphokinase	42290.210000000014	42926.639999999985	41740.81000000001	43447.12	41384.819999999985	47957.35999999999
EC:2.7.6.2	Thiamine diphosphokinase	11409.05	9914.81	12254.36	16423.32	11814.15	10141.02
EC:2.7.6.3	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase	38476.78	35562.669999999984	40661.13000000001	42889.05	35948.77	46664.49999999999
EC:2.7.6.5	GTP diphosphokinase	41084.39	41818.61999999999	42530.91	45284.01	39075.63	63978.41
EC:2.7.7.1	Nicotinamide-nucleotide adenylyltransferase	7463.16	8224.390000000001	7677.27	5292.4	6283.21	18191.9
EC:2.7.7.12	UDP-glucose--hexose-1-phosphate uridylyltransferase	12367.249999999998	13498.2	12036.11	12449.39	13614.17	15732.51
EC:2.7.7.13	Mannose-1-phosphate guanylyltransferase	30053.27	29617.45	29444.9	34426.58	31761.84	25249.04
EC:2.7.7.15	Choline-phosphate cytidylyltransferase	84.0	96.5	56.0	106.0	57.5	503.0
EC:2.7.7.18	Nicotinate-nucleotide adenylyltransferase	29739.460000000006	29176.46	29905.45	33465.98	30768.349999999984	35097.89
EC:2.7.7.19	Polynucleotide adenylyltransferase	22893.4	21599.86	23445.1	26080.32	19799.03	26782.28
EC:2.7.7.2	FAD synthetase	33403.95	33336.84	33907.960000000014	35954.97	32362.849999999984	37016.38
EC:2.7.7.23	UDP-N-acetylglucosamine diphosphorylase	30847.61	32836.039999999986	30281.13	27749.63	30023.349999999984	36345.88000000001
EC:2.7.7.24	Glucose-1-phosphate thymidylyltransferase	42051.930000000015	42793.169999999984	41413.78	41095.28	42919.12	22138.540000000005
EC:2.7.7.27	Glucose-1-phosphate adenylyltransferase	21343.800000000007	22179.09	18554.51	21173.65	22036.019999999997	18031.35
EC:2.7.7.3	Pantetheine-phosphate adenylyltransferase	36893.45	37104.50999999999	37181.13000000001	37653.8	36597.02	39042.87999999998
EC:2.7.7.33	Glucose-1-phosphate cytidylyltransferase	3047.16	3196.16	2349.67	2713.0	3005.83	1996.92
EC:2.7.7.38	3-deoxy-manno-octulosonate cytidylyltransferase	15706.82	16824.71	16034.1	12224.57	14995.79	14891.61
EC:2.7.7.39	Glycerol-3-phosphate cytidylyltransferase	522.0	712.0	639.8199999999998	1062.17	623.37	11963.67
EC:2.7.7.4	Sulfate adenylyltransferase	55413.34	55740.05999999999	52236.34	54659.98999999999	50851.47	54949.23
EC:2.7.7.41	Phosphatidate cytidylyltransferase	31560.78	33247.18	32726.890000000007	29374.96	30039.39	36991.12999999998
EC:2.7.7.42	[Glutamate--ammonia-ligase] adenylyltransferase	13918.4	14672.36	13678.1	11047.82	10463.2	25071.28
EC:2.7.7.43	N-acylneuraminate cytidylyltransferase	1020.17	1104.0	1000.33	3110.17	1504.0	10691.67
EC:2.7.7.47	Streptomycin 3''-adenylyltransferase	69.0	121.85	200.0	129.39999999999998	41.7	811.12
EC:2.7.7.49	RNA-directed DNA polymerase	2157.83	2289.51	2453.67	2002.33	1333.67	719.33
EC:2.7.7.53	ATP adenylyltransferase	17253.440000000002	16251.98	16416.3	20620.180000000004	17380.64	16264.67
EC:2.7.7.56	tRNA nucleotidyltransferase	25596.130000000005	24469.08	25448.32	26757.119999999995	24147.859999999993	32934.84
EC:2.7.7.58	(2,3-dihydroxybenzoyl)adenylate synthase	1959.83	2103.0	1606.93	1978.24	1961.2	5212.53
EC:2.7.7.59	[Protein-PII] uridylyltransferase	17050.910000000003	15483.46	17673.6	17346.489999999998	13095.87	17181.78
EC:2.7.7.6	DNA-directed RNA polymerase	166728.8	169336.38999999998	166293.2	159758.34999999998	168789.17999999993	170515.42
EC:2.7.7.60	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	32687.620000000006	32580.339999999997	33291.79	33779.81	31933.019999999997	37083.72
EC:2.7.7.61	Citrate lyase holo-[acyl-carrier protein] synthase	775.5699999999998	895.21	754.24	1052.18	668.77	114.53
EC:2.7.7.62	Adenosylcobinamide-phosphate guanylyltransferase	22731.290000000005	25438.719999999994	21035.8	17880.16	22889.41	15366.070000000003
EC:2.7.7.63	Lipoate--protein ligase	8935.41	9902.93	10411.69	12766.7	9907.26	28550.52
EC:2.7.7.65	Diguanylate cyclase	10553.66	8566.08	14118.02	10694.07	6830.42	11101.55
EC:2.7.7.66	Malonate decarboxylase holo-[acyl-carrier protein] synthase	258.5	245.45	282.0	131.07	80.5	141.36
EC:2.7.7.67	CDP-2,3-bis-(O-geranylgeranyl)-sn-glycerol synthase	4090.5	4487.67	3852.17	2764.83	4862.84	2319.0
EC:2.7.7.68	2-phospho-L-lactate guanylyltransferase	12049.0	13148.5	10778.17	11918.58	12042.58	7064.67
EC:2.7.7.7	DNA-directed DNA polymerase	346846.92	347360.0700000001	349847.29000000004	354736.03	340726.9300000001	374487.8000000001
EC:2.7.7.70	D-glycero-beta-D-manno-heptose 1-phosphate adenylyltransferase	2086.99	2043.0	1975.26	2376.57	2067.870000000001	1333.86
EC:2.7.7.71	D-glycero-alpha-D-manno-heptose 1-phosphate guanylyltransferase	58.0	17.0	52.0	5.0	28.0	78.0
EC:2.7.7.72	CCA tRNA nucleotidyltransferase	19676.210000000006	20805.199999999993	20835.63	17147.050000000007	19051.279999999995	21806.790000000005
EC:2.7.7.73	Sulfur carrier protein ThiS adenylyltransferase	1281.47	1152.29	1396.1	1847.55	1210.25	229.4
EC:2.7.7.74	1L-myo-inositol 1-phosphate cytidylyltransferase	6.0	15.0	9.0	0.0	15.0	4.0
EC:2.7.7.75	Molybdopterin adenylyltransferase	2373.66	2773.25	2717.43	685.91	1127.04	1109.28
EC:2.7.7.76	Molybdenum cofactor cytidylyltransferase	6111.25	5947.42	6979.27	8032.75	5259.700000000002	6091.75
EC:2.7.7.77	Molybdenum cofactor guanylyltransferase	20977.630000000005	22058.5	20501.44	19013.88	20639.169999999995	21740.88
EC:2.7.7.8	Polyribonucleotide nucleotidyltransferase	32821.450000000004	32627.339999999997	33327.960000000014	34904.97	31748.349999999984	36715.38
EC:2.7.7.82	CMP-N,N'-diacetyllegionaminic acid synthase	15.0	5.0	3.0	0.0	13.0	26.0
EC:2.7.7.83	UDP-N-acetylgalactosamine diphosphorylase	136.16	113.33	167.0	164.33	203.33	36.0
EC:2.7.7.85	Diadenylate cyclase	19239.09	17921.21	19311.34	25558.32	19164.68	21406.81
EC:2.7.7.87	L-threonylcarbamoyladenylate synthase	29651.370000000006	28957.189999999984	31191.63	30714.550000000007	29499.769999999986	26453.71
EC:2.7.7.9	UTP--glucose-1-phosphate uridylyltransferase	28896.95	27433.789999999994	27909.189999999995	29932.200000000004	26477.939999999995	35633.399999999994
EC:2.7.8.11	CDP-diacylglycerol--inositol 3-phosphatidyltransferase	254.0	317.0	222.0	289.0	255.0	213.0
EC:2.7.8.12	CDP-glycerol glycerophosphotransferase	875.0	974.66	777.0	2514.26	1331.9199999999996	22562.39
EC:2.7.8.13	Phospho-N-acetylmuramoyl-pentapeptide-transferase	36027.289999999986	36143.50999999999	35808.460000000014	37585.64	34153.51999999998	37147.88000000001
EC:2.7.8.14	CDP-ribitol ribitolphosphotransferase	87.0	37.0	57.0	29.34	62.34	261.34000000000003
EC:2.7.8.15	N-acetylglucosaminephosphotransferase	73.5	49.67	55.17	89.33	53.17	9.0
EC:2.7.8.20	Phosphatidylglycerol--membrane-oligosaccharide glycerophosphotransferase	1158.5	881.9699999999998	3178.76	1149.99	453.2	4707.790000000001
EC:2.7.8.24	Phosphatidylcholine synthase	1748.16	1957.16	1291.0	1368.5	1710.33	1351.42
EC:2.7.8.26	Adenosylcobinamide-GDP ribazoletransferase	26664.79	26959.919999999995	25473.3	24847.16	26581.99	17438.07
EC:2.7.8.28	2-phospho-L-lactate transferase	14580.0	13422.5	13885.67	18003.58	14399.25	7553.67
EC:2.7.8.31	Undecaprenyl-phosphate glucose phosphotransferase	544.0	128.0	1710.0	27.0	118.0	238.0
EC:2.7.8.33	N-acetylglucosaminephosphotransferase	14693.69	13306.17	15511.44	18349.16	14810.46	21137.35
EC:2.7.8.34	CDP-L-myo-inositol myo-inositolphosphotransferase	6.0	15.0	9.0	0.0	7.0	0.0
EC:2.7.8.36	transferase	0.0	0.0	0.0	1.0	0.0	2.5
EC:2.7.8.37	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase	6949.32	8548.68	5809.72	6170.28	6691.8	8356.68
EC:2.7.8.38	Archaetidylserine synthase	43.0	21.0	11.5	7.0	9.0	3.5
EC:2.7.8.39	Archaetidylinositol phosphate synthase	4308.0	4709.67	4074.17	3407.83	5339.17	2437.5
EC:2.7.8.41	Cardiolipin synthase (CMP-forming)	15559.75	14061.4	14343.5	18856.92	15128.16	14227.59
EC:2.7.8.5	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase	47256.62	45176.83	47480.81000000001	48993.2	43388.05999999998	42369.13
EC:2.7.8.6	Undecaprenyl-phosphate galactose phosphotransferase	86.0	74.5	60.0	95.07	71.5	34.5
EC:2.7.8.7	Holo-[acyl-carrier-protein] synthase	21964.950000000004	24231.74	20362.46	22147.23	21842.599999999995	23766.55
EC:2.7.8.8	CDP-diacylglycerol--serine O-phosphatidyltransferase	26445.79	28248.689999999984	27701.97	20903.81	24569.769999999997	27344.17
EC:2.7.9.1	Pyruvate, phosphate dikinase	18566.37	19539.96	16305.98	18436.16	20639.7	8261.01
EC:2.7.9.2	Pyruvate, water dikinase	23217.660000000003	21702.629999999994	22887.61	20577.9	20625.12	24722.69
EC:2.7.9.3	Selenide, water dikinase	11916.3	10518.67	12296.6	16769.79	11333.33	8326.42
EC:2.8.1.1	Thiosulfate sulfurtransferase	52788.00000000001	58032.73000000001	50599.38000000001	37952.73999999998	53281.44	65656.04000000001
EC:2.8.1.10	Thiazole synthase	17616.97	18365.93	17587.119999999995	14256.62	16603.55	26845.03
EC:2.8.1.12	Molybdopterin synthase	30427.570000000003	30083.029999999995	30285.1	28290.32	28905.869999999995	36278.01
EC:2.8.1.2	3-mercaptopyruvate sulfurtransferase	52545.67000000001	57769.06000000001	50222.12	37841.499999999985	53226.9	65556.18
EC:2.8.1.6	Biotin synthase	27355.41	26410.919999999995	29161.61	27996.83	25593.34999999999	33172.03
EC:2.8.1.7	Cysteine desulfurase	73986.22000000003	72789.11	74788.55	84464.31999999999	72870.25999999997	93757.33999999998
EC:2.8.1.8	Lipoyl synthase	27256.74	27008.9	28036.480000000003	29292.05	25619.899999999994	35820.63
EC:2.8.2.1	Aryl sulfotransferase	3.0	0.0	2.0	1.0	0.0	0.0
EC:2.8.2.22	Aryl-sulfate sulfotransferase	3.0	5.0	4.0	0.0	1.0	32.38
EC:2.8.3.1	Propionate CoA-transferase	684.76	627.33	488.68	547.32	623.3	204.04
EC:2.8.3.10	Citrate CoA-transferase	848.0699999999998	997.21	810.74	1074.18	744.27	153.53
EC:2.8.3.12	Glutaconate CoA-transferase	4582.0	2575.33	5332.0	11650.75	5001.25	3394.17
EC:2.8.3.13	Succinate--hydroxymethylglutarate CoA-transferase	112.0	92.0	62.0	34.0	76.0	26.0
EC:2.8.3.16	Formyl-CoA transferase	11345.0	12450.17	9591.6	9890.17	9801.29	22104.67
EC:2.8.3.17	Cinnamoyl-CoA:phenyllactate CoA-transferase	51.0	14.0	53.33	0.67	11.67	4.0
EC:2.8.3.18	Succinyl-CoA:acetate CoA-transferase	6675.67	7410.61	9513.27	3988.59	2829.25	18809.71
EC:2.8.3.19	CoA:oxalate CoA-transferase	3311.83	986.67	3728.93	6236.0	2776.2	1199.33
EC:2.8.3.20	Succinyl-CoA--D-citramalate CoA-transferase	15.5	4.5	9.5	10.0	15.0	166.0
EC:2.8.3.21	L-carnitine CoA-transferase	11.66	10.67	38.76	1.24	1.87	40.5
EC:2.8.3.22	Succinyl-CoA--L-malate CoA-transferase	9.0	21.0	26.5	75.0	15.0	41.0
EC:2.8.3.5	3-oxoacid CoA-transferase	30732.0	34364.48	35780.119999999995	26942.0	22702.34	70739.79999999999
EC:2.8.3.6	3-oxoadipate CoA-transferase	8694.32	9357.68	8808.02	6753.16	4227.84	30853.16
EC:2.8.3.8	Acetate CoA-transferase	2127.4700000000007	1478.09	2140.71	2381.36	1925.34	760.71
EC:2.8.3.9	Butyrate--acetoacetate CoA-transferase	2125.140000000001	1476.42	2139.28	2381.36	1925.14	721.0
EC:2.8.4.1	Coenzyme-B sulfoethylthiotransferase	12286.5	13446.51	11553.51	8279.49	14553.51	6955.5
EC:2.8.4.2	Arsenate-mycothiol transferase	1097.25	1198.82	843.5	1341.0	1233.0	8411.5
EC:2.8.4.3	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase	32536.450000000004	32422.659999999996	33083.960000000014	34693.82	31600.32	35491.49
EC:2.8.4.4	[Ribosomal protein S12] (aspartate(89)-C(3))-methylthiotransferase	19795.2	20510.169999999995	20118.75	17900.74	19610.57	15582.96
EC:2.8.4.5	tRNA (N(6)-L-threonylcarbamoyladenosine(37)-C(2))-methylthiotransferase	13615.55	14911.13	13894.36	16316.34	15525.96	10676.8
EC:2.9.1.1	L-seryl-tRNA(Sec) selenium transferase	9816.3	8223.21	10398.6	13848.86	8975.829999999998	5824.37
EC:3.1.1.1	Carboxylesterase	4614.51	6000.51	6701.65	7309.23	3869.4800000000014	22767.360000000004
EC:3.1.1.11	Pectinesterase	98.0	92.5	113.6	69.57	60.7	1398.87
EC:3.1.1.15	L-arabinonolactonase	16.0	14.0	6.0	5.0	10.0	265.0
EC:3.1.1.17	Gluconolactonase	4848.65	5384.49	4845.67	3730.66	4448.99	3454.92
EC:3.1.1.22	Hydroxybutyrate-dimer hydrolase	349.0	123.67	428.17	90.5	269.17	997.5
EC:3.1.1.24	3-oxoadipate enol-lactonase	12552.66	11297.95	12267.84	15513.17	11015.83	28048.320000000003
EC:3.1.1.27	4-pyridoxolactonase	9.0	4.5	2.0	3.0	6.5	0.5
EC:3.1.1.29	Aminoacyl-tRNA hydrolase	37049.7	37255.25999999999	37296.63000000001	37837.8	36733.02	39159.37999999998
EC:3.1.1.3	Triacylglycerol lipase	9116.58	8950.500000000002	8537.86	8276.369999999999	5156.91	21669.81
EC:3.1.1.31	6-phosphogluconolactonase	20885.5	19525.55	20360.11	21368.06	21082.75	20941.26
EC:3.1.1.32	Phospholipase A(1)	4198.66	4008.55	5912.6	2040.57	1468.2900000000004	9669.19
EC:3.1.1.4	Phospholipase A(2)	4198.66	4008.55	5912.6	2040.57	1468.2900000000004	9669.19
EC:3.1.1.41	Cephalosporin-C deacetylase	590.69	578.02	503.54	524.21	618.14	1054.21
EC:3.1.1.45	Carboxymethylenebutenolidase	25362.650000000005	22717.66	26048.54	28793.550000000007	21483.64	22651.64
EC:3.1.1.5	Lysophospholipase	10731.85	11579.740000000002	11916.12	8707.28	7665.4000000000015	17235.16
EC:3.1.1.53	Sialate O-acetylesterase	5927.16	6714.83	6097.5	6489.83	7750.33	2857.0
EC:3.1.1.57	2-pyrone-4,6-dicarboxylate lactonase	1066.0	1585.25	1488.0	175.0	434.0	411.5
EC:3.1.1.61	Protein-glutamate methylesterase	20053.92	22323.95	21798.61	17011.27	20683.09	21730.7
EC:3.1.1.73	Feruloyl esterase	554.5	662.63	514.01	204.0	223.34	1292.5
EC:3.1.1.74	Cutinase	6987.0	8007.0	5874.0	8036.0	7408.0	6796.0
EC:3.1.1.75	Poly(3-hydroxybutyrate) depolymerase	4511.5	4620.25	5468.67	2446.5	3286.67	3599.0
EC:3.1.1.81	Quorum-quenching N-acyl-homoserine lactonase	13.0	16.33	9.0	13.5	15.0	13.5
EC:3.1.1.85	Pimeloyl-[acyl-carrier protein] methyl ester esterase	3519.16	2719.3	4757.43	1787.5700000000004	1185.5400000000004	3518.69
EC:3.1.1.96	D-aminoacyl-tRNA deacylase	4043.0	4461.17	3839.67	2747.83	4844.67	2315.0
EC:3.1.11.1	Exodeoxyribonuclease I	2173.83	2154.42	3981.93	414.24	800.7099999999998	1807.36
EC:3.1.11.2	Exodeoxyribonuclease III	45036.87	45885.22999999999	45146.8	42826.99000000001	41929.41	52959.35
EC:3.1.11.3	Exodeoxyribonuclease (lambda-induced)	0.0	0.0	0.0	0.0	0.0	1.86
EC:3.1.11.5	Exodeoxyribonuclease V	42423.82999999999	36741.29	47511.35	44258.86	35156.45	53004.26
EC:3.1.11.6	Exodeoxyribonuclease VII	69067.9	69470.17999999996	68684.42000000001	72080.44	69833.7	76617.76
EC:3.1.12.1	5' to 3' exodeoxyribonuclease (nucleoside 3'-phosphate-forming)	16526.050000000007	17629.359999999993	15480.079999999998	12191.03	18560.65	7992.95
EC:3.1.13.1	Exoribonuclease II	1965.83	2466.42	2381.93	974.74	1072.04	765.36
EC:3.1.13.3	Oligonucleotidase	17132.96	18901.06	16929.86	19257.23	20260.56	14250.6
EC:3.1.13.5	Ribonuclease D	22305.4	20810.939999999995	20898.43	23042.49	20227.029999999995	27535.7
EC:3.1.2.1	Acetyl-CoA hydrolase	96.0	194.0	219.5	137.0	42.0	1697.5
EC:3.1.2.12	S-formylglutathione hydrolase	7665.16	7747.72	9335.87	4730.57	3895.49	13042.0
EC:3.1.2.20	Acyl-CoA hydrolase	0.0	0.0	2.0	2.0	28.0	150.0
EC:3.1.2.21	Dodecanoyl-[acyl-carrier-protein] hydrolase	288.0	211.33	259.5	46.0	86.0	229.21
EC:3.1.2.23	4-hydroxybenzoyl-CoA thioesterase	1482.0	1551.12	1362.67	1122.5	1236.0	2589.0
EC:3.1.2.28	1,4-dihydroxy-2-naphthoyl-CoA hydrolase	598.8299999999998	649.17	800.2600000000001	562.24	581.37	1849.36
EC:3.1.2.29	Fluoroacetyl-CoA thioesterase	706.0	702.0	529.0	541.0	709.0	494.0
EC:3.1.2.30	(3S)-malyl-CoA thioesterase	1190.0	1314.0	903.0	829.0	1122.0	677.0
EC:3.1.2.4	3-hydroxyisobutyryl-CoA hydrolase	57.0	54.33	31.0	22.67	43.0	52.67
EC:3.1.2.6	Hydroxyacylglutathione hydrolase	16339.16	17352.059999999998	15871.77	10570.72	15072.24	27201.290000000005
EC:3.1.21.1	Deoxyribonuclease I	239.33	274.67	396.26	157.23999999999995	52.87	115.86
EC:3.1.21.2	Deoxyribonuclease IV	23432.04	25600.48	21717.29	22653.55	24925.18	16567.63
EC:3.1.21.3	Type I site-specific deoxyribonuclease	84034.52	83258.17	86247.79	78641.42000000001	81047.17	53176.58
EC:3.1.21.4	Type II site-specific deoxyribonuclease	771.0	865.0	650.0	777.5	1220.25	2691.5
EC:3.1.21.5	Type III site-specific deoxyribonuclease	3871.0	1517.99	4272.5	7702.5	3739.5	9674.0
EC:3.1.21.7	Deoxyribonuclease V	6332.49	6225.83	7278.26	4947.32	6417.78	5642.53
EC:3.1.22.4	Crossover junction endodeoxyribonuclease	31874.85	31252.2	31589.16	32943.9	31140.719999999994	30023.78
EC:3.1.25.1	Deoxyribonuclease (pyrimidine dimer)	0.0	0.0	0.0	5.0	0.0	0.0
EC:3.1.26.11	Ribonuclease Z	22235.09	19435.56	23680.99	30402.96	23630.529999999995	26990.3
EC:3.1.26.12	Ribonuclease E	18188.4	16679.859999999993	18683.6	18617.82	14322.87	25886.78
EC:3.1.26.3	Ribonuclease III	33299.450000000004	33053.34	33825.460000000014	35716.97	32297.349999999984	36848.88
EC:3.1.26.4	Ribonuclease H	73929.67	78172.74999999999	75980.02	72994.85	72560.23999999998	90132.72
EC:3.1.26.5	Ribonuclease P	48979.95	50484.02	48485.64000000001	45577.29	50960.36	43770.209999999985
EC:3.1.26.8	Ribonuclease M5	3665.35	3964.68	4324.56	3999.05	3540.25	7612.6
EC:3.1.27.1	Ribonuclease T(2)	4487.83	4632.46	3876.0	3373.17	3120.42	3475.25
EC:3.1.27.3	Ribonuclease T(1)	4158.5	4990.25	3872.17	2683.0	2694.17	994.67
EC:3.1.27.6	Enterobacter ribonuclease	0.0	0.0	0.1	0.57	0.2	33.53
EC:3.1.27.9	Transferred entry: 4.6.1.16	4086.5	4482.17	3857.17	2769.83	4860.17	2321.5
EC:3.1.3.1	Alkaline phosphatase	28417.15	23410.859999999993	33642.66	35139.90999999999	25777.369999999995	40314.36
EC:3.1.3.10	Glucose-1-phosphatase	200.33	215.67	275.93	28.57	11.2	40.86
EC:3.1.3.11	Fructose-bisphosphatase	36216.18	36186.90999999999	36057.28	35923.820000000014	35054.30999999998	40525.8
EC:3.1.3.12	Trehalose-phosphatase	13217.58	11248.99	14489.6	16839.4	12455.11	21110.11
EC:3.1.3.15	Histidinol-phosphatase	25961.38	25119.24	26881.250000000004	28048.259999999995	26561.17	26355.52
EC:3.1.3.16	Protein-serine/threonine phosphatase	41179.48	42003.95	41382.91	43716.38	40838.569999999985	67057.36
EC:3.1.3.18	Phosphoglycolate phosphatase	43119.81000000001	42668.75	46415.64	40598.069999999985	36150.41	55233.60999999999
EC:3.1.3.2	Acid phosphatase	2047.66	984.01	4690.86	363.24	821.5699999999998	2594.69
EC:3.1.3.23	Sugar-phosphatase	6992.99	5153.24	6977.62	9632.47	5607.190000000001	4916.34
EC:3.1.3.25	Inositol-phosphate phosphatase	46223.82000000001	45287.58	44873.66	50009.23	44212.9	61271.51999999999
EC:3.1.3.26	4-phytase	80.33	81.67	46.43	43.0	61.7	46.33
EC:3.1.3.27	Phosphatidylglycerophosphatase	15060.65	13231.8	16203.46	13222.71	11777.36	13484.55
EC:3.1.3.3	Phosphoserine phosphatase	53110.15	53503.57999999999	51694.19999999999	50274.54000000001	51549.29999999999	54393.59
EC:3.1.3.37	Sedoheptulose-bisphosphatase	2710.5	2906.0	1961.17	2162.17	2658.67	1869.42
EC:3.1.3.4	Phosphatidate phosphatase	1791.66	1821.96	2108.26	963.24	499.87	583.36
EC:3.1.3.41	4-nitrophenylphosphatase	1513.84	1675.6799999999996	2282.38	3444.24	1011.7	6894.52
EC:3.1.3.45	3-deoxy-manno-octulosonate-8-phosphatase	12190.82	12920.88	13181.6	9053.9	11087.29	13061.19
EC:3.1.3.48	Protein-tyrosine-phosphatase	46983.88000000001	48463.1	49484.18	44614.7	42442.779999999984	60676.33000000001
