function	description	A4	A5	A6	A52	A53	A54
COG1917	Cupin domain protein related to quercetin dioxygenase	21510.0	23416.77	20402.12	19584.62	20728.13	23471.620000000006
COG1918	Fe2+ transport system protein FeoA	30692.46	31527.329999999994	30604.720000000005	23257.36	32191.98	13296.680000000002
COG1920	2-phospho-L-lactate guanylyltransferase, coenzyme F420 biosynthesis enzyme, CobY/MobA/RfbA family	13517.0	12205.5	12755.67	16505.58	13400.58	7522.67
COG1921	Seryl-tRNA(Sec) selenium transferase	8917.3	7157.21	9568.6	12895.43	7638.83	5550.04
COG1922	UDP-N-acetyl-D-mannosaminuronic acid transferase, WecB/TagA/CpsF family	7411.21	8424.51	7992.789999999999	11835.420000000002	8310.24	9903.930000000002
COG1923	sRNA-binding regulator protein Hfq	10581.54	10759.39	12328.63	9265.48	7952.44	19819.000000000004
COG1924	Activator of 2-hydroxyglutaryl-CoA dehydratase (HSP70-class ATPase domain)	4570.69	4950.29	4346.71	3542.29	5378.9	2643.04
COG1925	Phosphotransferase system, HPr and related phosphotransfer proteins	22240.340000000004	23776.74	23447.96	19354.36	20781.739999999994	39663.09
COG1926	Predicted phosphoribosyltransferase	2803.6	3122.67	2336.31	3430.68	3049.82	11742.17
COG1927	F420-dependent methylenetetrahydromethanopterin dehydrogenase	4051.5	4450.17	3811.17	2682.83	4809.17	2314.5
COG1929	Glycerate kinase	17884.170000000002	16933.16	18207.26	21926.36	15732.39	33017.66
COG1930	ABC-type cobalt transport system, periplasmic component	4766.13	4906.55	4478.7	3762.74	5362.869999999999	2784.76
COG1931	Predicted RNA binding protein with dsRBD fold, UPF0201 family	3822.0	4241.17	3629.17	2135.83	4370.67	2204.5
COG1932	Phosphoserine aminotransferase	25845.58	25705.179999999997	26538.1	27206.559999999994	23508.399999999994	32265.78
COG1933	Archaeal DNA polymerase II, large subunit	4086.0	4482.17	3857.17	2769.83	4857.67	2321.5
COG1934	Lipopolysaccharide export system protein LptA	7188.66	7175.88	8346.6	4556.24	4407.46	12269.61
COG1935	Uncharacterized protein	4008.5	4429.17	3799.67	2675.83	4800.17	2311.0
COG1936	Broad-specificity NMP kinase	4146.0	4521.17	3896.17	2804.83	4868.67	2400.5
COG1937	DNA-binding transcriptional regulator, FrmR family	46654.97	42162.77	48718.62	55363.02	41032.88	49966.41
COG1938	Predicted ATP-dependent carboligase, ATP-grasp superfamily	8921.75	7225.25	8923.67	10864.58	9436.25	6078.0
COG1939	23S rRNA maturation mini-RNase III	5351.55	5675.81	6122.3600000000015	5978.66	5687.98	7749.77
COG1940	Sugar kinase of the NBD/HSP70 family, may contain an N-terminal HTH domain	88108.40999999997	87662.97000000003	83474.62999999999	105430.07	90086.13	131290.25999999998
COG1941	Coenzyme F420-reducing hydrogenase, gamma subunit	526.0	487.17	446.17	1063.5	736.0	728.0
COG1942	Phenylpyruvate tautomerase PptA, 4-oxalocrotonate tautomerase family	10057.7	11496.75	8869.789999999999	9248.670000000002	10824.64	13147.18
COG1943	REP element-mobilizing transposase RayT	14381.16	14760.39	17477.339999999997	13792.35	15317.16	16822.010000000002
COG1944	Ribosomal protein S12 methylthiotransferase accessory factor YcaO	6726.16	7152.55	6581.6	4882.15	6189.5999999999985	4562.86
COG1945	Pyruvoyl-dependent arginine decarboxylase (PvlArgDC)	824.03	715.1700000000002	736.64	1210.09	1018.07	201.5
COG1946	Acyl-CoA thioesterase	38406.070000000014	33851.41	38614.27	46211.06999999999	32196.78	39782.28
COG1947	4-diphosphocytidyl-2C-methyl-D-erythritol kinase	31700.950000000004	31411.839999999997	32313.960000000006	32498.47	30307.519999999997	36236.38
COG1948	ERCC4-type nuclease	218.5	220.0	217.0	622.0	480.5	115.0
COG1949	Oligoribonuclease (3'-5' exoribonuclease)	15229.74	13526.2	16410.1	16353.32	11338.87	23784.86
COG1950	Uncharacterized membrane protein YvlD, DUF360 family	13602.72	14275.02	12864.01	14672.81	12573.71	17189.09
COG1951	Tartrate dehydratase alpha subunit/Fumarate hydratase class I, N-terminal domain	27135.51	29222.719999999994	27056.459999999995	22921.570000000003	26264.9	27109.65
COG1952	Preprotein translocase subunit SecB	7250.16	7252.38	8243.6	4569.24	4386.46	12453.11
COG1953	Cytosine/uracil/thiamine/allantoin permease	3489.5	4318.3899999999985	3918.93	3776.17	2982.36	15607.74
COG1954	Glycerol-3-phosphate responsive antiterminator (mRNA-binding)	2675.76	2775.4100000000008	3310.1599999999994	3556.94	2757.890000000001	6007.090000000001
COG1955	Archaellum biogenesis protein FlaJ, TadC family	476.0	483.34	475.34	1341.66	1010.34	236.0
COG1956	GAF domain-containing protein, putative methionine-R-sulfoxide reductase	7793.5	8245.85	9742.31	7863.56	7638.73	12497.42
COG1957	Inosine-uridine nucleoside N-ribohydrolase	12974.35	13523.16	13333.38	15097.17	11608.75	31952.1
COG1958	Small nuclear ribonucleoprotein (snRNP) homolog	8121.5	8934.34	7714.84	5508.66	9695.84	4667.5
COG1959	DNA-binding transcriptional regulator, IscR family	57658.0	60657.02	57694.35000000001	59554.38	56684.70999999999	71681.00999999997
COG1960	Acyl-CoA dehydrogenase related to the alkylation response protein AidB	196596.09000000003	191218.49	208012.8	218504.48000000004	167688.54000000007	318536.49999999994
COG1961	Site-specific DNA recombinase related to the DNA invertase Pin	43884.749999999985	44626.88000000001	41278.709999999985	42423.56000000001	42592.68	64932.22999999999
COG1962	Tetrahydromethanopterin S-methyltransferase, subunit H	7887.0	8685.34	7407.84	4738.66	9144.34	4512.5
COG1963	Acid phosphatase family membrane protein YuiD	1944.92	2147.68	2907.05	5255.07	1897.78	9697.85
COG1964	Uncharacterized Fe-S cluster-containing enzyme, radical SAM superfamily	8041.5	8875.5	6948.5	6175.5	7996.83	3362.0
COG1965	Iron-binding protein CyaY, frataxin homolog	1691.83	2183.92	2090.43	355.24	547.37	380.36
COG1966	Carbon starvation protein CstA	14590.579999999998	15401.23	15266.589999999998	13371.86	13927.48	29436.71
COG1967	Uncharacterized membrane protein	4015.5	4429.17	3800.17	2675.83	4800.17	2312.5
COG1968	Undecaprenyl pyrophosphate phosphatase UppP	33208.62000000002	33483.139999999985	34527.46	36043.2	32281.369999999995	42295.23
COG1969	Ni,Fe-hydrogenase I cytochrome b subunit	874.8299999999998	955.67	659.9300000000002	680.5	737.87	317.5
COG1970	Large-conductance mechanosensitive channel	32032.17	32534.379999999986	32601.33	30381.04	30799.119999999995	35046.880000000005
COG1971	Putative Mn2+ efflux pump MntP	10431.84	10492.8	12402.99	13242.750000000002	10653.94	16481.28
COG1972	Nucleoside permease NupC	5718.87	5849.59	8097.799999999998	6830.470000000001	5351.93	10688.36
COG1973	Hydrogenase maturation factor HypE	4051.5	4450.17	3811.17	2682.83	4809.17	2314.5
COG1974	SOS-response transcriptional repressor LexA (RecA-mediated autopeptidase)	30338.64	29367.18	31053.51	30078.77	26493.939999999995	30633.79
COG1975	Xanthine and CO dehydrogenase maturation factor, XdhC/CoxF family	21907.53	24574.56	19007.84	19501.35	20251.8	21281.26
COG1976	Translation initiation factor 6 (eIF-6)	4086.0	4482.17	3857.17	2769.83	4857.67	2321.5
COG1977	Molybdopterin converting factor, small subunit	37368.07	35175.46	37379.60000000001	42232.65	37429.529999999984	39346.01999999998
COG1978	Predicted RNase H-related nuclease YkuK, DUF458 family	248.7	231.5	272.8	242.6	199.9	1901.5
COG1979	Alcohol dehydrogenase YqhD, Fe-dependent ADH family	8865.85	9763.91	9911.48	8417.11	8461.9	14398.79
COG1980	Archaeal fructose 1,6-bisphosphatase	4288.0	4679.0	3997.0	3059.0	5047.0	2414.5
COG1981	Uncharacterized membrane protein	8458.33	8648.710000000001	9611.34	6213.5	6196.59	14509.75
COG1982	Arginine/lysine/ornithine decarboxylase	13639.81	15390.88	15461.86	14576.090000000002	13676.820000000003	27135.87
COG1983	Phage shock protein PspC (stress-responsive transcriptional regulator)	19114.44	20229.279999999995	19260.07	20125.71	18767.24	32891.23
COG1984	Allophanate hydrolase subunit 2	11868.74	14157.19	11598.81	11868.24	10611.61	24214.26
COG1985	Pyrimidine reductase, riboflavin biosynthesis	29544.67	30458.38	28433.69	30692.23	29029.21	35913.47
COG1986	Non-canonical (house-cleaning) NTP pyrophosphatase, all-alpha NTP-PPase family	1625.5	2302.17	2568.8099999999995	2569.41	1651.87	5783.09
COG1987	Flagellar biosynthesis protein FliQ	13413.6	14512.3	14437.589999999998	9585.59	13372.04	11468.3
COG1988	Membrane-bound metal-dependent hydrolase YbcI, DUF457 family	3217.9300000000007	3607.2	6138.6500000000015	3232.69	1965.1	15438.100000000002
COG1989	Prepilin signal peptidase PulO (type II secretory pathway) or related peptidase	20785.120000000006	16961.06	23278.81	24250.81	19302.849999999995	20300.72
COG1990	Peptidyl-tRNA hydrolase	5239.25	5733.32	4738.17	4362.58	6137.92	11251.67
COG1991	Uncharacterized protein, UPF0333 family	0.0	0.0	0.5	0.0	0.0	1.5
COG1992	Predicted transcriptional regulator fused phosphomethylpyrimidine kinase (thiamin biosynthesis)	254.0	256.0	259.5	691.0	517.0	120.5
COG1993	PII-like signaling protein	2926.19	3441.62	2731.71	3596.46	3472.07	2293.38
COG1994	Zn-dependent protease (includes SpoIVFB)	28675.97	28588.85	26885.64	32134.95	30368.409999999996	22425.55
COG1995	4-hydroxy-L-threonine phosphate dehydrogenase PdxA	16036.82	17431.539999999994	16860.6	11493.07	15023.12	23372.36
COG1996	DNA-directed RNA polymerase, subunit RPC12/RpoP, contains C4-type Zn-finger	4047.0	4461.17	3846.17	2757.83	4848.67	2328.5
COG1997	Ribosomal protein L37AE/L43A	4085.5	4482.17	3851.17	2754.83	4851.17	2318.5
COG1998	Ribosomal protein S27AE	4086.0	4482.17	3857.17	2769.83	4857.67	2321.5
COG1999	Cytochrome oxidase Cu insertion factor, SCO1/SenC/PrrC family	15853.66	14793.86	19060.4	19216.3	14656.89	25599.12
COG2000	Uncharacterized Fe-S cluster-containing protein	3902.0	4332.0	3700.5	2271.5	4532.5	2284.5
COG2001	MraZ, DNA-binding transcriptional regulator and inhibitor of RsmH methyltransferase activity	29572.52	29683.42	30143.750000000004	30899.03	29604.259999999995	27692.8
COG2002	Bifunctional DNA-binding transcriptional regulator of stationary/sporulation/toxin gene expression and antitoxin component of the YhaV-PrlF toxin-antitoxin module	8691.95	7387.88	10768.93	13602.13	8809.02	15114.500000000002
COG2003	DNA repair protein RadC, contains a helix-hairpin-helix DNA-binding motif	22400.540000000005	23482.7	23457.459999999995	21119.04	22339.859999999993	24424.210000000006
COG2004	Ribosomal protein S24E	4086.0	4482.17	3851.17	2754.83	4853.67	2318.5
COG2005	DNA-binding transcriptional regulator ModE (molybdenum-dependent)	3870.33	4561.3899999999985	3872.1	2300.07	2873.88	2438.86
COG2006	Uncharacterized conserved protein, DUF362 family	9077.44	9362.75	8579.14	9885.92	11253.64	3382.0
COG2007	Ribosomal protein S8E	4086.0	4482.17	3857.17	2769.83	4857.67	2321.5
COG2008	Threonine aldolase	24268.980000000003	23535.79	22739.900000000005	27200.83	25265.3	21595.18
COG2009	Succinate dehydrogenase/fumarate reductase, cytochrome b subunit	13510.6	14684.29	14086.28	10156.080000000002	11599.22	30784.970000000005
COG2010	Cytochrome c, mono- and diheme variants	25090.08	28440.1	22907.73	21994.38	24421.649999999994	36138.31
COG2011	ABC-type methionine transport system, permease component	16004.4	17497.47	18260.17	15789.86	12558.29	47115.27
COG2012	DNA-directed RNA polymerase, subunit H, RpoH/RPB5	4086.0	4482.17	3857.17	2769.83	4857.67	2321.5
COG2013	Uncharacterized conserved protein, AIM24 family	18269.69	14845.58	21154.25	27801.960000000006	17581.519999999993	27480.710000000006
COG2014	Uncharacterized conserved protein, contains DUF4213 and DUF364 domains	177.82999999999996	144.17000000000004	203.67	1047.33	291.34	19.5
COG2015	Alkyl sulfatase BDS1 and related hydrolases, metallo-beta-lactamase superfamily	9331.0	7509.5	9231.6	10690.5	9247.7	5078.17
COG2016	Predicted ribosome-associated RNA-binding protein Tma20, contains PUA domain	4086.0	4482.17	3857.17	2769.83	4857.67	2321.5
COG2017	Galactose mutarotase or related enzyme	26836.0	26848.27	25614.56	29178.059999999994	28452.329999999994	25119.59
COG2018	Predicted regulator of Ras-like GTPase activity, Roadblock/LC7/MglB family	7216.66	7308.38	7985.84	10642.75	6372.98	30049.2
COG2019	Archaeal adenylate kinase	294.5	267.33	269.0	717.6700000000002	529.5	162.67000000000004
COG2020	Protein-S-isoprenylcysteine O-methyltransferase Ste14	31416.160000000003	35074.680000000015	28712.01	24890.15	33002.789999999986	20707.4
COG2021	Homoserine acetyltransferase	20306.410000000003	18302.2	22102.84	21025.160000000003	16539.92	29301.06
COG2022	Thiamin biosynthesis thiazole synthase ThiGH, ThiG subunit	17474.78	18257.81	17458.079999999994	14066.160000000002	16482.32	26612.49
COG2023	RNase P subunit RPR2	4083.0	4482.17	3857.17	2764.83	4857.67	2321.5
COG2024	O-phosphoseryl-tRNA(Cys) synthetase	4008.5	4429.17	3800.17	2675.83	4800.17	2312.5
COG2025	Electron transfer flavoprotein, alpha subunit	36582.45	34107.02	37459.81	40864.069999999985	35048.619999999995	44746.9
COG2026	mRNA-degrading endonuclease RelE, toxin component of the RelBE toxin-antitoxin system	24249.67	18752.8	24512.51	28511.140000000007	24477.19	12146.02
COG2027	D-alanyl-D-alanine carboxypeptidase	17609.57	17849.57	18461.32	21059.32	16480.36	32887.03
COG2029	Uncharacterized protein	151.0	183.17	137.17000000000002	81.33	121.67	5.5
COG2030	Acyl dehydratase	69392.48	66872.15	66640.25	80634.20000000001	63199.55	80209.06999999999
COG2031	Short chain fatty acids transporter	1133.33	1359.67	1797.5	1783.57	809.5799999999998	13776.0
COG2032	Cu/Zn superoxide dismutase	8155.91	8243.180000000002	11771.320000000003	6263.24	4857.700000000002	15639.84
COG2033	Desulfoferrodoxin, superoxide reductase-like (SORL) domain	5106.190000000001	5320.8	4839.940000000001	4723.45	6224.06	705.5
COG2034	Uncharacterized membrane protein	31.5	33.17	38.17	78.33	43.67	6.5
COG2035	Uncharacterized membrane protein	6520.51	4473.86	6997.68	10934.3	6826.41	6769.26
COG2036	Archaeal histone H3/H4	4385.0	4735.17	4091.17	3402.83	5344.67	2443.5
COG2037	Formylmethanofuran:tetrahydromethanopterin formyltransferase	4646.66	5011.67	4179.34	3236.16	5390.34	2568.0
COG2038	NaMN:DMB phosphoribosyltransferase	23241.790000000005	22736.089999999997	21920.42	22541.16	22152.83	12850.97
COG2039	Pyrrolidone-carboxylate peptidase (N-terminal pyroglutamyl peptidase)	3334.03	3547.71	3677.59	4653.86	3224.57	15311.68
COG2040	Homocysteine/selenocysteine methylase (S-methylmethionine-dependent)	10192.5	8540.9	9012.6	12381.24	8324.2	9276.37
COG2041	Periplasmic DMSO/TMAO reductase YedYZ, molybdopterin-dependent catalytic subunit	24825.160000000003	19526.98	24443.11	36198.24000000001	22821.379999999994	23796.460000000006
COG2042	Ribosome biogenesis protein Tsr3 (rRNA maturation)	4095.0	4482.17	3859.17	2782.83	4857.67	2321.5
COG2043	Uncharacterized conserved protein, DUF169 family	8179.200000000002	8962.18	7708.98	5354.919999999999	9656.08	4853.21
COG2044	Predicted peroxiredoxin	6428.5	4463.33	6164.0	9210.25	5301.33	2103.67
COG2045	Phosphosulfolactate phosphohydrolase or related enzyme	5277.62	5836.66	5325.98	6302.25	6399.86	3380.71
COG2046	ATP sulfurylase (sulfate adenylyltransferase)	1411.7	1441.83	1201.13	2398.0999999999995	1422.31	8547.67
COG2047	Proteasome assembly chaperone (PAC2) family protein	11856.83	13279.0	11110.67	9263.08	13214.92	7603.17
COG2048	Heterodisulfide reductase, subunit B	4638.4	5089.84	4452.940000000001	3341.36	5333.14	2819.0
COG2049	Allophanate hydrolase subunit 1	8674.91	10176.58	8150.48	9437.07	7942.61	12717.93
COG2050	Acyl-coenzyme A thioesterase PaaI, contains HGG motif	86725.45999999999	87719.2	87142.95000000001	86228.06	79066.45999999999	119022.72
COG2051	Ribosomal protein S27E	4086.0	4482.17	3857.17	2769.83	4857.67	2321.5
COG2052	Regulator of extracellular matrix RemA, YlzA/DUF370 family	4840.71	5379.58	4795.98	6073.42	5776.45	1397.54
COG2053	Ribosomal protein S28E/S33	4086.0	4482.17	3857.17	2769.83	4857.67	2321.5
COG2054	Uncharacterized archaeal kinase related to aspartokinase	4596.83	4990.5	4161.17	3225.16	5374.67	2555.0
COG2055	Malate/lactate/ureidoglycolate dehydrogenase, LDH2 family	3410.16	3863.29	3166.96	3462.9800000000005	3993.77	3610.68
COG2056	Predicted histidine transporter YuiF, NhaC family	2633.33	2945.81	3446.2200000000007	3370.4	1263.2800000000002	14023.68
COG2057	Acyl CoA:acetate/3-ketoacid CoA transferase, beta subunit	27464.98	27545.54	30289.930000000004	30925.009999999995	21624.16	59876.15
COG2058	Ribosomal protein L12E/L44/L45/RPP1/RPP2	4086.0	4482.17	3856.67	2769.83	4857.67	2320.0
COG2059	Chromate transport protein ChrA	23236.02	25813.0	24761.25	24245.36	21171.979999999992	29410.550000000007
COG2060	K+-transporting ATPase, A chain	12264.17	10554.32	13301.11	13472.48	9646.92	8041.1
COG2061	Uncharacterized conserved protein, contains ACT domain	4085.5	4482.17	3851.17	2754.83	4851.17	2318.5
COG2062	Phosphohistidine phosphatase SixA	20965.820000000003	21768.86	19850.1	19827.82	18206.03	27811.45
COG2063	Flagellar basal body L-ring protein FlgH	8346.66	9061.42	8593.7	4714.48	7741.58	4460.78
COG2064	Pilus assembly protein TadC	2889.66	3037.67	2292.84	3746.49	2868.17	2233.25
COG2065	Pyrimidine operon attenuation protein/uracil phosphoribosyltransferase	24328.96	24560.24	24520.2	26416.82	25274.559999999994	26451.27
COG2066	Glutaminase	9985.96	8384.09	10940.94	14517.06	8300.98	20751.750000000004
COG2067	Long-chain fatty acid transport protein	17995.65	18651.52	18536.94	12842.73	14700.77	16231.6
COG2068	CTP:molybdopterin cytidylyltransferase MocA	17470.92	19199.870000000006	15164.85	17421.149999999998	17374.82	10104.67
COG2069	CO dehydrogenase/acetyl-CoA synthase delta subunit (corrinoid Fe-S protein)	4390.0	4604.59	4126.84	3198.41	5112.34	2477.5
COG2070	NAD(P)H-dependent flavin oxidoreductase YrpB, nitropropane dioxygenase family	54577.97	53014.74	56421.42	63847.3	51214.33	65781.97
COG2071	Gamma-glutamyl-gamma-aminobutyrate hydrolase PuuD (putrescine degradation), contains GATase1-like domain	19111.85	20915.25	19368.59	19786.29	17907.26	30568.47
COG2072	Predicted flavoprotein CzcO associated with the cation diffusion facilitator CzcD	53639.82	49078.89	51477.18	65899.73999999999	47630.32	66398.84
COG2073	Cobalamin biosynthesis protein CbiG	8133.05	8491.630000000001	7722.8600000000015	5982.08	9180.95	3667.26
COG2074	2-phosphoglycerate kinase	43.0	21.0	11.5	7.0	13.0	4.5
COG2075	Ribosomal protein L24E	4086.0	4482.17	3857.17	2769.83	4857.67	2321.5
COG2076	Multidrug transporter EmrE and related cation transporters	29627.86	34073.71	33900.14	24428.360000000004	22470.37	61695.16999999999
COG2077	Peroxiredoxin	11309.9	10074.06	12416.78	17033.66	11262.72	19760.21
COG2078	Uncharacterized conserved protein, AMMECR1 domain	5375.0	6006.17	5155.17	6098.33	6407.84	2495.5
COG2079	2-methylcitrate dehydratase PrpD	7800.58	8495.4	8795.1	6959.24	6731.12	20578.34
COG2080	Aerobic-type carbon monoxide dehydrogenase, small subunit, CoxS/CutS family	33135.48	36440.62	29296.69	30185.02	31985.89	22785.01
COG2081	Predicted flavoprotein YhiN	29512.52	30693.07	31807.65	21778.01	26380.379999999994	33993.039999999986
COG2082	Precorrin isomerase	17420.550000000007	19204.21	15704.2	13531.83	17007.039999999994	10306.35
COG2083	Uncharacterized protein, UPF0216 family	3984.5	4410.5	3763.5	2640.5	4768.5	2312.5
COG2084	3-hydroxyisobutyrate dehydrogenase or related beta-hydroxyacid dehydrogenase	40228.83	41761.56000000001	39014.7	43170.12	36074.889999999985	94510.24
COG2085	Predicted dinucleotide-binding enzyme	14964.5	13906.79	14247.84	19497.06	15432.19	31639.96
COG2086	Electron transfer flavoprotein, alpha and beta subunits	35957.45	33482.52	36785.31	40612.569999999985	34415.619999999995	44728.9
COG2087	Adenosyl cobinamide kinase/adenosyl cobinamide phosphate guanylyltransferase	18386.79	20751.75	17132.129999999994	15459.330000000002	17973.57	16175.13
COG2088	DNA-binding protein SpoVG, cell septation regulator	4604.040000000001	4884.6399999999985	5310.030000000002	4864.07	4976.31	7544.39
COG2089	Sialic acid synthase SpsE, contains C-terminal SAF domain	6048.41	4136.21	7419.19	12819.78	6173.82	13691.01
COG2090	Uncharacterized protein	290.5	264.0	268.5	713.0	526.5	125.5
COG2091	Phosphopantetheinyl transferase	6705.49	6352.92	7483.7	5092.049999999998	4253.99	8344.220000000001
COG2092	Translation elongation factor EF-1beta	4086.0	4482.17	3857.17	2769.83	4857.67	2321.5
COG2093	RNA polymerase subunit RPABC4/transcription elongation factor Spt4	4086.0	4482.17	3857.17	2769.83	4857.67	2321.5
COG2094	3-methyladenine DNA glycosylase Mpg	14050.54	12215.82	14902.48	20788.15	14047.72	16472.1
COG2095	Small neutral amino acid transporter SnatA, MarC family	18797.32	20605.76	17445.3	13336.05	18634.03	17123.59
COG2096	Cob(I)alamin adenosyltransferase	22882.94	22366.97	25230.59	27631.77	20251.919999999995	29240.029999999995
COG2097	Ribosomal protein L31E	4086.0	4482.17	3857.17	2769.83	4857.67	2321.5
COG2098	Uncharacterized protein	4085.5	4482.17	3851.17	2754.83	4851.17	2318.5
COG2099	Precorrin-6x reductase	11893.05	13216.04	10492.36	9929.5	10794.2	6801.85
COG2101	TATA-box binding protein (TBP), component of TFIID and TFIIIB	4347.0	4727.84	4094.84	3418.83	5348.67	2441.5
COG2102	Diphthamide synthase (EF-2-diphthine--ammonia ligase)	9878.54	10975.9	10334.8	7793.5	11143.79	11707.81
COG2103	N-acetylmuramic acid 6-phosphate (MurNAc-6-P) etherase	8640.16	9355.58	8354.92	9425.13	8287.98	7053.950000000002
COG2104	Sulfur carrier protein ThiS (thiamine biosynthesis)	22410.950000000004	21107.529999999995	22953.25	22771.66	21496.989999999994	27128.820000000003
COG2105	Uncharacterized conserved protein YtfP, gamma-glutamylcyclotransferase (GGCT)/AIG2-like family	3032.88	3226.5	3001.27	3076.88	1891.0000000000007	3516.13
COG2106	Predicted RNA methylase MTH1, SPOUT superfamily	3825.5	4220.0	3596.5	2056.5	4327.0	2201.5
COG2107	Predicted periplasmic solute-binding protein	249.16	144.66	347.0	214.33	245.16	2230.67
COG2108	Uncharacterized conserved protein related to pyruvate formate-lyase activating enzyme	5011.5	5655.17	4797.17	3877.83	6166.17	2428.5
COG2109	ATP:corrinoid adenosyltransferase	24554.880000000005	25104.63	23424.96	24064.320000000003	24536.909999999996	10548.5
COG2110	O-acetyl-ADP-ribose deacetylase (regulator of RNase III), contains Macro domain	21500.26	19591.88	22816.37	25019.84	22231.59	25561.3
COG2111	Multisubunit Na+/H+ antiporter, MnhB subunit	4798.34	3521.1800000000007	7011.27	9861.57	4308.700000000002	14807.080000000002
COG2112	Predicted Ser/Thr protein kinase	0.5	0.0	0.0	3.0	2.5	0.0
COG2113	ABC-type proline/glycine betaine transport system, periplasmic component	9090.84	11449.72	10063.26	7747.5	7938.79	17744.69
COG2114	Adenylate cyclase, class 3	40042.070000000014	35678.53	39125.34	51348.41	37835.48	42888.89
COG2115	Xylose isomerase	4520.66	5140.83	4668.6	5761.49	5728.45	9642.45
COG2116	Formate/nitrite transporter FocA, FNT family	14163.009999999998	14476.01	13258.41	14895.639999999998	13798.05	10871.6
COG2117	Predicted subunit of tRNA(5-methylaminomethyl-2-thiouridylate) methyltransferase, contains the PP-loop ATPase domain	4077.5	4473.17	3845.17	2746.83	4842.17	2318.5
COG2118	DNA-binding TFAR19-related protein, PDSD5 family	4085.5	4482.17	3857.17	2769.83	4855.17	2321.5
COG2119	Putative Ca2+/H+ antiporter, TMEM165/GDT1 family	14584.08	16057.96	13798.84	10635.08	11972.67	8896.5
COG2120	N-acetylglucosaminyl deacetylase, LmbE family	66649.31	54403.54	65621.82	94544.95	60674.89	60374.9
COG2121	Uncharacterized conserved protein, lysophospholipid acyltransferase (LPLAT) superfamily	1489.35	1519.41	1342.04	1414.63	1719.06	1019.13
COG2122	Uncharacterized protein, UPF0280 family, ApbE superfamily	4679.2	5164.17	4334.97	3151.43	5447.57	2504.0
COG2123	Exosome complex RNA-binding protein Rrp42, RNase PH superfamily	3865.0	4262.17	3640.17	2142.83	4379.67	2206.5
COG2124	Cytochrome P450	76183.07	59291.29	78172.67	113005.06	72050.8	64188.78
COG2125	Ribosomal protein S6E (S10)	4086.0	4482.17	3857.17	2769.83	4857.67	2321.5
COG2126	Ribosomal protein L37E	4049.5	4461.17	3846.17	2762.83	4846.17	2319.5
COG2127	ATP-dependent Clp protease adapter protein ClpS	21731.570000000003	20652.029999999995	21269.27	20903.82	19091.2	25326.78
COG2128	Alkylhydroperoxidase family enzyme, contains CxxC motif	34236.07	31147.22	34404.09	42909.639999999985	31748.27	43445.73999999998
COG2129	Predicted phosphoesterase, related to the Icc protein	8499.5	6766.5	8686.67	12797.33	9402.5	7020.230000000001
COG2130	NADPH-dependent curcumin reductase CurA	13069.83	11713.16	14061.94	15429.99	11208.79	24113.51
COG2131	Deoxycytidylate deaminase	15192.55	16822.32	15964.2	16057.98	17986.319999999992	10960.1
COG2132	Multicopper oxidase with three cupredoxin domains (includes cell division protein FtsP and spore coat protein CotA)	18111.58	19866.92	18569.19	12516.47	14470.6	26839.52
COG2133	Glucose/arabinose dehydrogenase, beta-propeller fold	35686.18	31752.28	38491.7	39913.75	32989.509999999995	41825.86
COG2134	CDP-diacylglycerol pyrophosphatase	156.0	168.0	198.1	4.57	2.2	33.53
COG2135	Putative SOS response-associated peptidase YedK	18100.07	16940.15	16479.77	21984.0	16387.45	23548.69
COG2136	rRNA maturation protein Rpf1, contains Brix/IMP4 (anticodon-binding) domain	4.0	5.67	3.67	3.33	4.67	0.0
COG2137	SOS response regulatory protein OraA/RecX, interacts with RecA	26513.29	28472.18	26873.46	25857.22	25736.019999999997	34442.960000000014
COG2138	Sirohydrochlorin ferrochelatase	10782.76	12078.31	9849.38	11084.76	9769.42	21364.52
COG2139	Ribosomal protein L21E	4086.0	4482.17	3851.17	2754.83	4853.67	2318.5
COG2140	Oxalate decarboxylase/archaeal phosphoglucose isomerase, cupin superfamily	4335.83	4577.5	3952.22	2387.83	4633.0	3682.17
COG2141	Flavin-dependent oxidoreductase, luciferase family (includes alkanesulfonate monooxygenase SsuD and methylene tetrahydromethanopterin reductase)	133607.64	122019.54	130057.91	169840.88	119523.52	202140.94
COG2142	Succinate dehydrogenase, hydrophobic anchor subunit	10081.16	10423.28	10693.1	9194.24	7615.96	23565.28
COG2143	Thioredoxin-related protein	962.69	1010.12	791.04	926.46	961.23	2582.54
COG2144	Selenophosphate synthetase-related protein	5599.5	6131.84	5081.84	4121.83	6360.34	3526.5
COG2145	Hydroxyethylthiazole kinase, sugar kinase family	9624.29	10126.78	10163.3	10772.47	9064.1	19497.79
COG2146	Ferredoxin subunit of nitrite reductase or a ring-hydroxylating dioxygenase	35698.390000000014	38064.8	34393.209999999985	32238.22	30564.969999999994	50864.9
COG2147	Ribosomal protein L19E	4086.0	4482.17	3857.17	2769.83	4857.67	2321.5
COG2148	Sugar transferase involved in LPS biosynthesis (colanic, teichoic acid)	60556.44	56705.42999999999	58057.46000000001	71883.87999999999	61252.38000000001	49800.41
COG2149	Uncharacterized membrane protein YidH, DUF202 family	9190.24	7496.269999999998	8454.43	12232.15	8240.939999999999	13881.59
