function	description	A4	A5	A6	A52	A53	A54
TIGR01824	aminodeoxychorismate synthase, component I	1224.92	1094.75	3383.05	1162.17	530.25	4703.17
TIGR01825	putative pyridoxal phosphate-dependent acyltransferase	1471.92	1888.43	2231.55	3829.07	1365.2800000000002	6601.56
TIGR01826	conserved hypothetical protein	16907.46	15735.0	17032.12	22582.14	16318.429999999997	20767.13
TIGR01827	putative Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase, subunit C	43.0	21.0	11.5	7.0	9.0	3.5
TIGR01828	pyruvate, phosphate dikinase	18503.37	19503.46	16264.48	18399.16	20594.7	8236.01
TIGR01829	acetoacetyl-CoA reductase	5675.0	5293.75	8009.17	2724.5	3836.17	6013.0
TIGR01830	3-oxoacyl-[acyl-carrier-protein] reductase	23352.700000000004	24630.75	24215.63	21022.309999999994	22673.929999999997	32738.88
TIGR01831	putative 3-oxoacyl-(acyl-carrier-protein) reductase	595.0	170.12	1793.5	70.57	213.17	496.36
TIGR01832	2-deoxy-D-gluconate 3-dehydrogenase	1187.69	1374.79	1853.14	729.77	978.77	3993.1
TIGR01834	poly(R)-hydroxyalkanoic acid synthase, class III, PhaE subunit	821.5	207.0	2101.0	105.5	287.0	1193.0
TIGR01835	hydroxymethylglutaryl-CoA synthase	312.0	231.5	284.5	146.75	100.33	716.71
TIGR01836	poly(R)-hydroxyalkanoic acid synthase, class III, PhaC subunit	1144.0	676.5	2469.0	722.0	662.5	2484.5
TIGR01837	poly(hydroxyalkanoate) granule-associated protein	3200.83	2352.46	4432.34	1562.83	1172.17	2338.33
TIGR01838	poly(R)-hydroxyalkanoic acid synthase, class I	5014.0	5725.17	4406.84	3115.5	4198.84	2786.5
TIGR01839	poly(R)-hydroxyalkanoic acid synthase, class II	142.0	173.0	193.0	234.0	174.0	150.0
TIGR01840	esterase, PHB depolymerase family	1365.0	1168.08	2697.67	939.5	1011.83	3298.17
TIGR01841	phasin family protein	2362.5	2877.58	2492.17	917.0	1514.67	1299.5
TIGR01842	type I secretion system ATPase	3964.5	4395.0	3061.33	2786.67	3641.17	2408.92
TIGR01843	type I secretion membrane fusion protein, HlyD family	9280.66	10072.23	8429.67	6293.34	6650.8600000000015	12170.36
TIGR01844	type I secretion outer membrane protein, TolC family	11089.82	11521.4	12382.77	6368.24	6051.56	12551.8
TIGR01845	efflux transporter, outer membrane factor (OMF) lipoprotein, NodT family	22361.980000000003	24076.57	30330.67	11897.27	12902.080000000002	26183.83
TIGR01846	type I secretion system ATPase	606.5	612.34	730.5	174.84	221.18	97.5
TIGR01847	bacteriocin-type signal sequence	23.0	56.0	34.0	8.0	9.0	43.0
TIGR01848	polyhydroxyalkanoate synthesis repressor PhaR	4643.0	4744.25	5610.67	2381.0	3318.5	3624.0
TIGR01849	polyhydroxyalkanoate depolymerase, intracellular	5093.0	5181.42	5821.84	2999.0	3863.84	3828.5
TIGR01850	N-acetyl-gamma-glutamyl-phosphate reductase	31097.26	30554.639999999985	31390.59	33149.51	30674.279999999995	34167.86
TIGR01851	N-acetyl-gamma-glutamyl-phosphate reductase	2314.5	2994.75	2433.84	1160.17	1704.84	1779.42
TIGR01852	acyl-[acyl-carrier-protein]-UDP-N-acetylglucosamine O-acyltransferase	16011.15	17024.039999999994	16514.6	12380.4	15432.29	15361.61
TIGR01853	UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase LpxD	17066.32	18199.209999999995	17648.6	13409.07	16354.79	16931.11
TIGR01854	UDP-2,3-diacylglucosamine diphosphatase	4733.66	4458.05	6440.1	2552.07	1883.4600000000007	10541.19
TIGR01855	imidazole glycerol phosphate synthase, glutamine amidotransferase subunit	34895.01	35313.469999999994	35261.759999999995	35145.679999999986	34363.869999999995	37489.34
TIGR01856	histidinol phosphate phosphatase, HisJ family	9524.67	10247.84	10300.62	10361.53	10678.96	11385.49
TIGR01857	phosphoribosylformylglycinamidine synthase	3846.18	3727.3	3539.01	3032.98	4209.72	844.54
TIGR01858	class II aldolase, tagatose bisphosphate family	604.02	431.72	603.9	1049.1799999999996	561.1600000000002	386.85
TIGR01859	fructose-1,6-bisphosphate aldolase, class II	5454.22	5498.23	6099.690000000001	5629.5700000000015	5609.65	7951.27
TIGR01860	nitrogenase vanadium-iron protein, alpha chain	4.0	4.67	3.67	0.0	0.0	0.0
TIGR01861	nitrogenase iron-iron protein, alpha chain	4.0	4.67	3.67	0.0	0.0	0.0
TIGR01862	nitrogenase component I, alpha chain	250.7	254.01	194.81	243.6	212.57	75.5
TIGR01863	CRISPR-associated protein Cas8c/Csd1, subtype I-C/DVULG	300.3300000000001	323.31000000000006	280.5	237.06	253.69000000000003	123.95
TIGR01865	CRISPR subtype II RNA-guided endonuclease Cas9	9.67	18.67	17.33	19.66	18.34	43.0
TIGR01866	CRISPR type II-A/NMEMI-associated protein Csn2	6.67	2.67	5.33	15.66	4.67	0.0
TIGR01868	CRISPR-associated protein Cas5/CasD, subtype I-E/ECOLI	394.0	386.0	348.1	948.5	633.87	1377.0
TIGR01869	CRISPR-associated protein Cas7/Cse4/CasC, subtype I-E/ECOLI	394.0	386.0	348.1	948.5	633.87	1377.0
TIGR01870	CRISPR type III-A/MTUBE-associated protein Csm2	280.0	206.5	222.0	69.5	171.0	9.0
TIGR01873	CRISPR-associated endoribonuclease Cas2, subtype I-E/ECOLI	297.33	293.67	273.43	845.0	547.87	219.33
TIGR01875	CRISPR-associated autoregulator DevR family	455.5	353.0	393.5	402.0	360.5	236.5
TIGR01876	CRISPR-associated protein Cas5, subtype I-C/DVULG	295.3300000000001	323.31000000000006	280.5	237.06	250.69000000000003	123.95
TIGR01877	CRISPR-associated endoribonuclease Cas6	4509.52	4754.21	4273.440000000001	4996.21	4973.219999999998	1328.5
TIGR01879	amidase, hydantoinase/carbamoylase family	13907.16	17470.44	15174.96	12497.11	10340.78	27236.16
TIGR01881	CRISPR type III-B/RAMP module-associated protein Cmr5	3789.0	4212.0	3596.0	2050.5	4322.5	2461.0
TIGR01882	peptidase T	8501.01	9346.15	9518.48	9040.63	8361.460000000001	9887.24
TIGR01883	peptidase T-like protein	1622.39	2074.3	2448.890000000001	2831.38	1949.6600000000005	7057.39
TIGR01884	CRISPR locus-related DNA-binding protein	2.0	0.0	0.5	0.0	2.0	1.5
TIGR01885	ornithine--oxo-acid transaminase	10660.34	12352.68	10629.05	13092.49	11223.28	12225.69
TIGR01886	dipeptidase PepV	285.0	211.0	256.0	43.0	86.0	209.92
TIGR01887	putative dipeptidase	5797.8600000000015	6254.299999999998	6430.09	6522.030000000002	5965.26	6889.02
TIGR01888	CRISPR type III-B/RAMP module-associated protein Cmr3	3789.0	4212.0	3596.0	2050.5	4322.5	2462.0
TIGR01889	staphylococcal accessory regulator family	0.0	6.0	6.0	26.0	0.0	1959.0
TIGR01890	amino-acid N-acetyltransferase	3922.16	4203.05	4412.1	2425.57	1600.4600000000007	9234.69
TIGR01891	amidohydrolase	62880.04	62341.57	71568.43000000001	78192.59	56669.16999999999	115751.27
TIGR01892	acetylornithine deacetylase (ArgE)	4086.83	4830.67	3700.86	3486.74	3363.82	16301.61
TIGR01893	Xaa-His dipeptidase	9008.46	9691.27	8951.470000000001	9178.49	9905.75	5729.94
TIGR01894	CRISPR type III-B/RAMP module RAMP protein Cmr1	3800.5	4235.17	3609.67	2050.5	4328.5	2466.0
TIGR01895	CRISPR-associated protein Cas5, subtype I-B/TNEAP	301.0	300.0	299.5	242.0	325.0	204.5
TIGR01898	CRISPR type III-B/RAMP module RAMP protein Cmr6	3789.0	4212.0	3596.0	2050.5	4322.5	2466.0
TIGR01899	CRISPR type III-A/MTUBE-associated RAMP protein Csm5	306.0	229.5	256.0	133.5	204.0	13.0
TIGR01900	succinyl-diaminopimelate desuccinylase	9565.75	8008.15	9021.0	12696.25	8706.41	13042.67
TIGR01901	filamentous hemagglutinin family N-terminal domain	1468.5	1045.86	2980.33	511.34	627.1800000000002	1218.86
TIGR01902	N-acetyl-ornithine/N-acetyl-lysine deacetylase	1009.0	991.0	826.5	2667.0	990.5	452.5
TIGR01903	CRISPR type III-A/MTUBE-associated RAMP protein Csm4	280.0	206.5	222.0	69.5	171.0	9.0
TIGR01904	Geobacter sulfurreducens CxxxxCH...CXXCH domain	0.0	0.0	0.0	0.0	8.0	22.5
TIGR01905	doubled CXXCH domain	139.0	123.5	108.0	103.0	165.82999999999996	224.0
TIGR01906	integral membrane protein TIGR01906	3039.51	2731.7	2750.6800000000007	4819.82	3369.55	8583.25
TIGR01907	CRISPR-associated protein Cas6/Cse3/CasE, subtype I-E/ECOLI	385.33	385.67	346.43	944.0	629.87	1380.33
TIGR01908	CRISPR-associated protein Cas8b1/Cst1, subtype I-B/TNEAP	301.0	302.0	305.0	252.0	325.0	203.0
TIGR01909	C_GCAxxG_C_C family protein	5136.84	4951.88	4690.79	5290.5	5853.3200000000015	1341.58
TIGR01910	peptidase, ArgE/DapE family	8790.01	9600.5	7965.16	7379.43	8916.92	7837.68
TIGR01911	HesB-like selenoprotein	596.2600000000001	644.33	563.68	1020.32	654.8000000000002	335.54
TIGR01912	Sec-independent protein translocase TatC	4.0	5.67	3.67	3.33	4.67	0.0
TIGR01913	phage recombination protein Bet	118.33	109.67	134.03	41.0	65.4	115.33
TIGR01915	NADPH-dependent F420 reductase	7789.5	5621.67	8056.34	10997.08	8041.25	4627.67
TIGR01916	coenzyme F420-0:L-glutamate ligase	18961.0	18266.67	18023.34	21021.91	19602.42	10284.17
TIGR01917	glycine reductase, selenoprotein B	330.5	110.0	263.0	437.25	250.0	131.5
TIGR01918	selenoprotein B, glycine/betaine/sarcosine/D-proline reductase family	3983.1	3840.1	3571.65	6158.55	4087.6	715.63
TIGR01919	bifunctional HisA/TrpF protein	6614.75	7388.15	5405.0	6440.25	6054.08	12562.67
TIGR01920	shikimate kinase	3865.0	4262.17	3640.17	2142.83	4379.67	2206.5
TIGR01921	diaminopimelate dehydrogenase	5302.17	3398.05	6907.88	8142.84	3461.17	8536.880000000001
TIGR01922	IMP cyclohydrolase	3872.0	4234.0	3638.5	2056.5	4355.5	2203.5
TIGR01923	O-succinylbenzoate-CoA ligase	882.5000000000001	1419.35	1845.81	1850.74	596.2299999999998	8400.710000000001
TIGR01924	anti-sigma B factor	897.0899999999998	1053.1799999999996	1705.88	1969.99	647.78	6898.52
TIGR01925	anti-sigma F factor	3282.38	3410.13	4088.53	4243.84	3378.9500000000007	6224.71
TIGR01926	uncharacterized peroxidase-related enzyme	11130.99	13530.73	11550.17	7137.66	7922.83	10594.17
TIGR01927	o-succinylbenzoate synthase	7731.83	8618.17	7097.76	7032.24	7474.2	2643.36
TIGR01928	o-succinylbenzoate synthase	8277.5	6442.34	11106.1	11362.65	6196.440000000001	15607.77
TIGR01929	naphthoate synthase	16201.58	15699.29	16680.809999999998	20693.06	15776.48	21564.710000000006
TIGR01930	acetyl-CoA C-acyltransferase	124144.67000000006	121800.71	128019.92	135698.22	104054.58999999998	201433.15
TIGR01931	sulfite reductase [NADPH] flavoprotein, alpha-component	5743.0	6501.17	5948.59	5418.41	5715.04	5979.03
TIGR01932	HflC protein	5601.5	6178.75	7485.76	3788.58	3903.21	8922.01
TIGR01933	HflK protein	5599.5	6124.75	7587.76	3585.580000000001	3927.21	9100.51
TIGR01934	ubiquinone/menaquinone biosynthesis methyltransferase	26687.270000000004	26320.599999999995	27562.62000000001	28847.76	24762.939999999995	35752.679999999986
TIGR01935	RraA family	9340.58	10410.37	8756.93	8480.99	6607.54	27933.36
TIGR01936	NADH:ubiquinone oxidoreductase, Na(+)-translocating, A subunit	3479.5	3879.5	3724.33	4136.17	4152.76	6842.5
TIGR01937	NADH:ubiquinone oxidoreductase, Na(+)-translocating, B subunit	3490.17	3882.17	3732.66	4173.83	4155.43	6842.5
TIGR01938	NADH:ubiquinone oxidoreductase, Na(+)-translocating, C subunit	3500.17	3888.17	3743.16	4179.4	4166.43	6878.17
TIGR01939	NADH:ubiquinone oxidoreductase, Na(+)-translocating, D subunit	3502.17	3890.17	3748.16	4183.83	4162.76	6842.5
TIGR01940	NADH:ubiquinone oxidoreductase, Na(+)-translocating, E subunit	3500.17	3888.17	3743.16	4179.83	4165.43	6842.5
TIGR01941	NADH:ubiquinone oxidoreductase, Na(+)-translocating, F subunit	3490.17	3884.17	3739.66	4173.83	4163.43	6942.5
TIGR01942	poly(A) polymerase	4808.16	4453.35	6572.1	2615.07	1963.79	10565.19
TIGR01943	electron transport complex, RnfABCDGE type, A subunit	7761.18	8088.31	7582.769999999998	7315.46	8805.77	1439.11
TIGR01944	electron transport complex, RnfABCDGE type, B subunit	12400.84	12663.72	13747.28	10228.13	10864.02	11458.940000000002
TIGR01945	electron transport complex, RnfABCDGE type, C subunit	6885.51	7065.14	6748.94	6286.799999999998	7554.1	1459.82
TIGR01946	electron transport complex, RnfABCDGE type, D subunit	7860.18	8002.34	7704.0999999999985	7170.63	8465.6	1620.82
TIGR01947	electron transport complex, RnfABCDGE type, G subunit	7575.68	7888.31	7239.269999999998	6227.46	8341.77	1503.61
TIGR01948	electron transport complex, RnfABCDGE type, E subunit	7485.51	7728.14	7241.44	6436.299999999998	8375.1	1428.61
TIGR01949	predicted phospho-2-dehydro-3-deoxyheptonate aldolase	11876.5	13110.34	11237.84	7481.16	13969.34	6859.5
TIGR01950	redox-sensitive transcriptional activator SoxR	6414.16	7240.36	5454.26	6572.49	5790.95	18590.03
TIGR01951	transcription antitermination factor NusB	33137.15	32944.34	33650.76	35119.57	32080.249999999985	36715.38
TIGR01952	NusA family KH domain protein, archaeal	4895.75	5368.17	4642.17	4490.33	6004.42	2775.0
TIGR01953	transcription termination factor NusA	32821.450000000004	32629.339999999997	33327.960000000014	34904.97	31748.349999999984	36715.38
TIGR01954	transcription termination factor NusA, C-terminal duplication	7250.49	7247.21	8242.1	4570.57	4382.79	12477.11
TIGR01955	transcription elongation factor/antiterminator RfaH	572.3299999999998	608.6700000000002	671.2600000000001	271.24	227.87	157.86
TIGR01956	NusG family protein	0.0	0.6799999999999999	0.0	2.48	0.36	7.45
TIGR01957	NADH-quinone oxidoreductase, B subunit	34787.51000000002	31841.869999999984	34730.07	38369.33	32168.179999999997	27037.95
TIGR01958	NADH-quinone oxidoreductase, E subunit	19975.19	18680.709999999995	20835.4	22524.59	16856.1	19072.28
TIGR01959	NADH oxidoreductase (quinone), F subunit	14612.82	15460.04	14538.1	12622.32	10999.87	18682.78
TIGR01960	NAD(P)H dehydrogenase, subunit NdhF3 family	0.0	2.0	0.0	0.0	0.0	0.0
TIGR01961	NADH (or F420H2) dehydrogenase, subunit C	15579.52	16980.38	14498.07	15178.42	12846.94	18912.28
TIGR01962	NADH dehydrogenase (quinone), D subunit	20976.320000000003	19670.54	20575.1	20529.32	17750.199999999993	18109.28
TIGR01963	3-hydroxybutyrate dehydrogenase	9418.67	10647.98	10556.72	8369.68	7655.59	24235.83
TIGR01964	CO2 hydration protein	0.0	4.0	0.0	0.0	0.0	0.0
TIGR01965	VCBS repeat	3464.5	1425.26	4038.01	6653.5	3091.01	1212.53
TIGR01966	ribonuclease PH	26153.880000000005	24696.08	25934.32	27434.869999999995	24590.609999999993	33275.05
TIGR01967	RNA helicase HrpA	11517.91	11962.7	12126.1	9240.32	8224.869999999999	23133.36
TIGR01968	septum site-determining protein MinD	10453.04	10713.020000000002	12651.96	10341.98	8061.769999999998	18313.0
TIGR01969	cell division ATPase MinD	224.0	220.0	217.5	632.0	478.0	118.0
TIGR01970	ATP-dependent helicase HrpB	6925.32	4204.73	8181.26	9358.24	6079.190000000001	12693.45
TIGR01971	NADH-quinone oxidoreductase, chain I	22588.85000000001	21253.54	22449.4	23269.92	19866.77	20624.78
TIGR01972	proton-translocating NADH-quinone oxidoreductase, chain M	34252.01000000002	31146.369999999984	34139.07	38655.83	31301.52	28143.95
TIGR01973	NADH dehydrogenase (quinone), G subunit	17587.160000000003	16004.71	18111.1	19282.49	13581.04	17397.78
TIGR01974	proton-translocating NADH-quinone oxidoreductase, chain L	30346.51000000001	27236.36999999999	31081.57	34562.83	28459.179999999997	26492.95
TIGR01975	beta-aspartyl peptidase	1112.7600000000002	1323.83	1074.78	2065.06	1272.67	912.55
TIGR01976	cysteine desulfurase family protein	5942.5	6405.83	4676.0	6684.0	5174.0	3818.06
TIGR01977	cysteine desulfurase family protein	5978.61	5847.09	5620.450000000002	6466.27	6556.52	1823.75
TIGR01978	FeS assembly ATPase SufC	30835.98	30615.63	31072.62000000001	33118.74	31946.059999999994	29709.01
TIGR01979	cysteine desulfurase, SufS family	24618.24	23981.92	25036.24	27935.54	24320.68999999999	27436.870000000006
TIGR01980	FeS assembly protein SufB	23335.410000000003	22609.33	23854.140000000007	26693.47	23283.149999999994	27099.51
TIGR01981	FeS assembly protein SufD	19643.24	18556.16	20983.310000000005	24866.56	18736.98	33149.01
TIGR01982	2-polyprenylphenol 6-hydroxylase	5712.83	5400.75	7972.43	2694.41	3641.71	4838.78
TIGR01983	3-demethylubiquinone-9 3-O-methyltransferase	7262.16	7257.88	8247.6	4577.24	4388.79	12478.11
TIGR01984	2-polyprenyl-6-methoxyphenol 4-hydroxylase	3219.16	2456.8	4585.93	1983.07	1181.2900000000004	5912.69
TIGR01985	phasin	1606.0	1641.0	986.0	1531.0	1697.5	823.0
TIGR01987	nucleotidyltransferase substrate binding protein, HI0074 family	648.0	728.5	694.5	1087.5	747.67	327.5
TIGR01988	ubiquinone biosynthesis hydroxylase, UbiH/UbiF/VisC/COQ6 family	14850.65	14232.6	18279.960000000006	9073.22	8712.960000000001	25128.08
TIGR01990	beta-phosphoglucomutase	1735.5	1962.18	1792.1	2201.4	2030.23	1183.36
TIGR01991	Fe-S protein assembly chaperone HscA	3821.16	4132.55	4175.1	2375.57	1443.62	8970.69
TIGR01992	PTS system, trehalose-specific IIBC component	856.0200000000002	852.65	815.9700000000001	1747.1600000000005	744.82	1296.6799999999996
TIGR01993	pyrimidine 5'-nucleotidase	3145.5	3379.5	2379.17	3942.67	3029.17	2255.92
TIGR01994	SUF system FeS assembly protein, NifU family	15114.88	14153.829999999998	15451.86	21053.15	14558.15	21653.27
TIGR01995	PTS system, beta-glucoside-specific IIABC component	1599.75	1850.13	1568.4299999999996	3001.8	1916.01	3035.84
TIGR01996	PTS system, sucrose-specific IIBC component	1676.69	1925.6	1587.87	3319.600000000001	1813.93	1675.73
TIGR01997	FeS assembly scaffold SufA	1396.0	1920.83	1634.1	850.74	1015.2	851.95
TIGR01998	PTS system, N-acetylglucosamine-specific IIBC component	1919.2	2041.85	2048.53	3468.09	1799.6800000000005	6455.5
TIGR01999	FeS cluster assembly scaffold IscU	7807.769999999998	8070.18	7904.080000000001	5543.240000000002	5921.57	9786.73
TIGR02000	Fe-S cluster assembly protein NifU	436.0	502.5	420.5	630.0	507.17	187.0
TIGR02001	conserved hypothetical protein	5739.66	5263.85	7111.18	3201.66	3079.84	4671.16
TIGR02002	PTS system, glucose-specific IIBC component	135.01999999999998	86.65	185.3	1144.0	256.16	3883.87
TIGR02003	PTS system, IIBC component	813.69	834.8	771.04	1073.86	712.26	557.37
TIGR02004	PTS system, maltose and glucose-specific IIBC component	2.33	37.67	50.43	48.57	22.2	308.86
TIGR02005	PTS system, alpha-glucoside-specific IIBC component	22.83	23.67	62.09	8.91	5.54	456.4
TIGR02006	cysteine desulfurase IscS	3842.16	4190.55	4221.1	2401.57	1489.62	9305.69
TIGR02007	ferredoxin, 2Fe-2S type, ISC system	3762.16	4084.55	4133.6	2312.57	1389.2900000000004	8899.69
TIGR02008	ferredoxin [2Fe-2S]	43.0	93.0	67.0	140.0	36.0	86.0
TIGR02009	beta-phosphoglucomutase family hydrolase	15095.83	14452.92	14670.53	19651.22	15909.01	12905.89
TIGR02010	iron-sulfur cluster assembly transcription factor IscR	3896.16	4263.05	4281.6	2413.57	1524.4600000000007	9319.19
TIGR02011	iron-sulfur cluster assembly protein IscA	3801.16	4154.55	4201.1	2360.07	1454.9600000000007	9228.69
TIGR02012	protein RecA	33263.45	33026.34	33671.960000000014	35474.97	32138.679999999997	36930.88
TIGR02013	DNA-directed RNA polymerase, beta subunit	32259.62000000001	32212.339999999997	32931.79	33000.64	31204.349999999984	36284.55
TIGR02014	chlorophyllide reductase subunit Z	200.0	239.5	137.5	121.0	171.5	105.0
TIGR02015	chlorophyllide reductase subunit Y	199.5	234.0	135.5	121.0	171.5	105.0
TIGR02016	chlorophyllide reductase iron protein subunit X	199.5	234.0	135.5	121.0	171.5	105.0
TIGR02017	N-formylglutamate deformylase	2340.0	2466.25	3999.17	641.1700000000002	1163.0	2487.92
TIGR02018	histidine utilization repressor	3378.5	3631.87	4832.17	1634.4899999999998	2046.17	5136.45
TIGR02019	bacteriochlorophyll 4-vinyl reductase	144.0	177.5	100.5	84.0	126.0	55.0
TIGR02020	2-vinyl bacteriochlorophyllide hydratase	199.5	234.0	135.5	121.0	171.5	105.0
TIGR02021	magnesium protoporphyrin O-methyltransferase	200.0	241.5	137.5	121.0	171.5	105.0
TIGR02022	formiminoglutamate deiminase	8400.5	6130.58	9240.17	10364.92	6776.58	5379.59
TIGR02023	geranylgeranyl reductase	200.0	241.5	137.5	121.0	171.5	105.0
TIGR02024	glutamate formiminotransferase	5090.25	5211.5	4810.0	7259.75	5922.75	650.0
TIGR02025	magnesium chelatase, H subunit	7628.5	8459.67	7191.17	4110.0	8666.0	4440.0
TIGR02026	magnesium-protoporphyrin IX monomethyl ester anaerobic oxidative cyclase	201.0	237.5	128.5	115.5	179.5	70.0
TIGR02027	DNA-directed RNA polymerase, alpha subunit	32821.450000000004	32629.339999999997	33321.960000000014	34904.97	31748.349999999984	36716.38
TIGR02028	geranylgeranyl reductase	0.0	2.0	0.0	0.0	0.0	0.0
TIGR02029	magnesium-protoporphyrin IX monomethyl ester aerobic oxidative cyclase	137.0	184.5	97.5	70.0	128.5	86.0
TIGR02030	magnesium chelatase ATPase subunit I	199.5	234.0	135.5	121.0	171.5	105.0
TIGR02031	magnesium chelatase ATPase subunit D	135.5	163.0	90.5	73.0	117.0	55.0
TIGR02032	geranylgeranyl reductase family	30803.58	29118.0	29872.02	31362.07	32680.59	17439.34
TIGR02033	dihydropyrimidinase	4046.24	4621.0	4084.07	5102.200000000002	3280.9300000000007	3543.26
TIGR02034	sulfate adenylyltransferase, large subunit	23567.570000000003	23347.689999999995	22272.43	22905.32	21579.779999999995	20591.78
TIGR02035	D-serine ammonia-lyase	1062.0	1592.29	2009.81	1197.91	534.87	6631.59
TIGR02036	D-serine deaminase transcriptional activator	50.0	59.62	107.93	25.24	12.87	42.17
TIGR02037	peptidase Do	24707.21	25824.000000000004	25438.64	18423.840000000004	21552.209999999995	28819.64
TIGR02038	periplasmic serine peptidase DegS	3756.16	4121.22	4226.43	2421.74	1486.13	9604.19
TIGR02039	sulfate adenylyltransferase, small subunit	24302.570000000003	24123.689999999995	22850.43	23508.32	22311.779999999995	21366.28
TIGR02040	transcriptional regulator PpsR	185.0	211.0	125.0	94.0	152.5	55.0
TIGR02041	sulfite reductase (NADPH) hemoprotein, beta-component	2723.5	3253.67	3345.09	2467.91	2543.87	3467.53
TIGR02042	sulfite reductase, ferredoxin dependent	0.0	2.0	0.0	0.0	0.0	0.0
TIGR02043	Zn(II)-responsive transcriptional regulator	208.33	224.67	307.26	29.24	12.87	40.86
TIGR02044	Cu(I)-responsive transcriptional regulator	5693.66	6164.76	6064.6	3648.24	3353.04	12072.11
TIGR02045	ADP-specific phosphofructokinase	5.5	10.17	3.67	14.33	10.67	1.0
TIGR02046	succinate dehydrogenase (or fumarate reductase) cytochrome b subunit, b558 family	14840.58	11491.09	16485.88	22485.82	13909.77	12467.69
TIGR02047	Cd(II)/Pb(II)-responsive transcriptional regulator	3262.83	3507.640000000001	3851.01	2163.16	1274.42	4738.16
TIGR02048	putative glutamate--cysteine ligase	2772.16	382.83	3279.0	6010.33	2404.66	631.0
TIGR02049	glutamate--cysteine ligase	1422.5	1879.25	1703.67	131.0	490.17	393.5
TIGR02050	carboxylate-amine ligase, YbdK family	9058.57	7855.4	9202.6	13096.97	8610.529999999999	26067.03
TIGR02051	Hg(II)-responsive transcriptional regulator	287.0	257.5	304.1	152.5	285.87	989.17
TIGR02052	mercuric transport protein periplasmic component	216.0	131.0	174.1	131.0	197.87	408.17
TIGR02053	mercury(II) reductase	213.0	262.0	200.1	249.0	259.2	619.17
TIGR02054	mercuric resistence transcriptional repressor protein MerD	0.0	0.0	5.1	28.0	0.2	8.67
TIGR02055	adenylylsulfate reductase, thioredoxin dependent	7080.5	7838.3	7521.67	7437.75	5959.59	7529.5
TIGR02056	chlorophyll synthase ChlG	0.0	2.0	0.0	0.0	0.0	0.0
TIGR02057	phosphoadenosine phosphosulfate reductase	369.83	267.67	478.26	63.74	105.87	819.86
TIGR02058	conserved hypothetical protein	142.5	131.0	79.5	78.0	104.0	52.0
TIGR02059	cyanobacterial long protein repeat	0.0	0.0	4.0	0.0	0.0	9.0
TIGR02060	adenylylsulfate reductase, beta subunit	38.7	29.0	38.8	9.1	13.4	0.0
TIGR02061	adenylylsulfate reductase, alpha subunit	38.7	29.0	38.8	8.1	13.4	9.0
TIGR02062	exoribonuclease II	208.33	227.17	314.76	29.24	20.37	42.86
TIGR02063	ribonuclease R	20494.340000000004	21840.189999999995	21752.49	17031.79	20269.369999999995	22829.38
TIGR02064	sulfite reductase, dissimilatory-type alpha subunit	24.2	23.5	27.3	8.1	8.4	0.0
TIGR02065	exosome complex exonuclease 1	3865.0	4262.17	3640.17	2142.83	4379.67	2206.5
TIGR02066	sulfite reductase, dissimilatory-type beta subunit	24.2	23.5	27.3	8.1	8.4	0.0
TIGR02067	histidinol-phosphatase	13234.58	11965.15	11941.67	15844.42	12069.25	15687.09
TIGR02068	cyanophycin synthetase	6211.259999999998	7670.49	6172.68	4033.82	4104.8	2905.54
TIGR02069	cyanophycinase	8177.419999999999	8243.16	7911.68	6559.65	5942.629999999999	3659.04
TIGR02070	monofunctional biosynthetic peptidoglycan transglycosylase	8444.66	8549.380000000001	9880.43	5887.74	5974.79	14280.61
TIGR02071	penicillin-binding protein 1B	3301.16	2531.8	4644.93	2375.07	1359.2900000000004	10194.19
TIGR02072	malonyl-acyl carrier protein O-methyltransferase BioC	3635.16	2876.8	4941.43	2162.07	1358.2900000000004	6474.69
TIGR02073	penicillin-binding protein 1C	7994.83	8109.09	9111.43	7468.74	6674.37	4226.6100000000015
TIGR02074	penicillin-binding protein, 1A family	25683.290000000005	25303.8	26965.35	24465.59	22644.579999999994	33842.31
TIGR02075	UMP kinase	32814.450000000004	32623.519999999997	33317.460000000014	34905.7	31739.709999999992	36727.33
TIGR02076	putative uridylate kinase	4096.0	4488.17	3868.67	2774.83	4866.67	2321.5
TIGR02079	threonine dehydratase	5206.25	6409.08	5771.049999999998	6338.34	5790.5	11044.86
TIGR02080	O-succinylhomoserine (thiol)-lyase	1404.33	781.17	2692.76	380.74	674.87	1568.86
TIGR02081	methionine biosynthesis protein MetW	5141.33	5333.88	4915.84	3393.83	2848.42	9380.33
TIGR02082	methionine synthase	27202.680000000004	26940.549999999992	28177.92	29121.87	25462.669999999995	25389.18
TIGR02083	3-isopropylmalate dehydratase, large subunit	2233.7	2233.55	2111.8	2019.6	2555.4	665.0
TIGR02084	3-isopropylmalate dehydratase, small subunit	1958.95	1944.8	1824.3	1835.6	2205.65	663.0
TIGR02085	23S rRNA (uracil-5-)-methyltransferase RumB	832.6600000000002	914.67	763.2600000000001	870.7399999999999	672.37	8051.86
TIGR02086	3-isopropylmalate dehydratase, large subunit	15356.77	16848.1	14482.28	14000.12	18132.81	6096.5
TIGR02087	3-isopropylmalate dehydratase, small subunit	13586.2	14707.56	12896.31	12112.59	15969.91	6013.5
